# 7c383120-5129-47c2-8f0a-36d96a814686
4	5	2	42	10
0.0	79.8	62.4	41.0
62.9	0.0	41.9	45.7
28.7	98.2	0.0	29.0
45.3	39.1	57.7	0.0
1	22367	1	2
2	22912	1	4
3	38012	2	4
4	31494	2	1
5	32176	1	2
6	35933	2	3
7	39345	1	1
8	14312	2	3
9	16403	1	2
10	20904	2	3
1	124.8	12.5	47605	52160	63150	79553
2	154.1	384.7	47679	54876	66780	79294
3	52.4	196.3	46931	54977	65707	79904
4	174.4	149	49271	54469	66410	80897
5	198.4	429.1	49570	55410	63647	78587
1	180.8	423.4
2	332	38.3
1	156.7	155.8	22431	0	19457	22682
2	248.8	461	0	974	0	24931
3	187.3	486.9	0	0	9423	24592
4	277.1	193.1	11560	0	4014	0
5	223.6	265.9	0	0	19299	0
6	323.3	31.2	0	0	0	18206
7	24.2	433.4	19957	5344	0	16600
8	347	65.9	0	20355	18572	0
9	191	104.8	13959	3914	18990	11417
10	313.4	118.5	0	0	853	16121
11	254.8	309.2	0	12608	0	0
12	156.4	335.1	16986	0	18696	0
13	224.5	266	0	11546	0	7718
14	57.1	41.2	0	14925	3513	16874
15	216.7	68.8	0	0	9187	0
16	487.3	453.8	0	23642	14793	0
17	75.9	152.8	0	15997	21259	24323
18	481.8	484.6	0	12465	0	9214
19	326.6	160.9	4262	0	3753	0
20	328.2	442.8	0	0	8777	1438
21	193	251.8	0	1536	5983	0
22	38.3	379.1	17650	3160	3095	675
23	387.3	360.1	0	17331	0	16744
24	134.3	407.1	0	0	19678	9303
25	66.9	457.5	0	506	0	0
26	420.7	48.3	4830	8346	6337	13621
27	43.8	359.3	0	0	7720	14691
28	114.6	111.2	23031	0	0	13342
29	95.8	216	0	1171	5519	4065
30	25.2	410.1	13045	22482	20001	13798
31	417.4	185.5	0	12339	0	0
32	295.8	418.8	12101	0	0	0
33	14	324	0	0	18216	9031
34	43.3	226	0	0	18634	0
35	236.3	418	23707	15412	0	1234
36	298.4	90.7	15176	0	23502	10465
37	5.7	426.6	0	0	0	12845
38	321.4	320.6	0	19320	0	4295
39	4.8	143.6	0	5477	0	12127
40	334.5	311.5	5425	0	0	13444
41	373.8	38.9	0	7159	11387	22108
42	173.4	319	20829	18495	0	14818
