# ec26dd6f-7978-492c-81f7-d45a4ef4a56c
6	3	2	53	18
0.0	10.7	77.2	16.4	92.7	79.6
60.9	0.0	85.9	97.7	46.6	36.7
36.1	36.2	0.0	67.2	25.5	16.5
54.5	94.3	21.1	0.0	85.8	81.8
82.9	62.4	35.7	49.3	0.0	93.2
13.6	94.3	98.0	47.1	86.2	0.0
1	35017	2	5
2	26375	1	1
3	19902	2	4
4	34612	1	3
5	23130	1	1
6	19277	1	4
7	26946	1	1
8	14566	2	1
9	39967	2	5
10	35461	2	1
11	21772	1	6
12	26630	2	6
13	19175	1	3
14	36148	2	4
15	14326	1	4
16	32706	1	3
17	16130	1	2
18	35633	1	2
1	306	214.9	111656	110173	121010	142364	100422	126004
2	163.2	237.6	108732	111127	121506	139454	99779	125217
3	411.6	487.2	109645	109786	118648	140806	99620	124646
1	343.7	194.9
2	322.2	34.1
1	358.4	156.3	0	13823	19332	0	0	14375
2	474.7	200	19616	0	0	538	0	0
3	193	450.8	0	0	6493	0	0	0
4	246.3	247.6	0	6570	11959	0	0	0
5	339.9	248.8	0	13946	0	8786	17652	18298
6	211	270.3	0	0	1916	0	0	19011
7	418.8	126.8	17048	0	15998	24219	15980	19177
8	203.9	454.1	17499	16443	4242	5647	0	23610
9	211.1	271	0	0	0	23581	0	16667
10	192.6	53.4	13812	0	0	16318	0	2490
11	343.7	303.6	0	5441	0	0	0	0
12	221.2	134.8	6864	5161	16550	0	0	3481
13	377.7	150.5	0	4928	0	0	8329	11842
14	24.5	135.8	10057	0	4559	0	0	0
15	1.6	472.8	0	4946	17847	0	12837	0
16	400.3	168.6	23131	18881	0	20717	21147	0
17	14.7	436.7	13197	0	0	4873	8198	0
18	112.6	272.2	0	0	13682	547	0	9554
19	488.5	56.5	20682	0	0	1728	3467	8721
20	10.1	363.6	4519	14963	17716	18890	0	20487
21	471.8	402	0	21585	0	22374	0	0
22	146	376.7	4620	16864	15692	940	7477	21800
23	395.6	473.8	7405	7506	0	11191	0	8521
24	466.8	59.4	0	4416	16412	15337	3149	19705
25	479.6	61.8	0	9530	14314	10887	0	0
26	144.2	280.9	18163	0	18438	18336	0	0
27	399.6	305.1	0	0	13470	13405	3507	0
28	337.2	377.3	0	21268	0	5910	0	11311
29	476.8	499.1	0	0	0	9074	8948	2880
30	446.1	116	1100	0	0	0	10933	828
31	351	150.4	17590	0	0	16513	6259	24625
32	90.9	343.6	9388	0	0	22191	19355	0
33	240.6	160	18592	0	0	0	0	17816
34	123.6	415.5	11357	0	4110	16688	13341	7101
35	193.1	169.8	13691	0	0	12304	0	0
36	248.3	271.4	0	1806	0	6272	8837	15783
37	467.2	155.5	14429	2424	0	24622	14916	0
38	157	376	0	8992	24262	0	0	0
39	127.8	411.7	0	0	3685	15096	11396	503
40	403.4	224.3	0	0	22286	15519	0	15919
41	145.9	124.1	13517	9096	18653	0	0	0
42	433.9	281.4	0	8114	6664	9103	10957	0
43	401.1	346.1	0	10910	19064	0	8800	15715
44	193.3	325.1	21855	0	0	12404	0	16701
45	129.6	479.9	0	0	0	21819	0	0
46	356.4	71	7776	17178	14363	0	17324	0
47	337.2	493.2	0	5079	0	0	12518	0
48	449.4	269.8	0	2461	8333	0	0	1260
49	386.3	307.4	0	9864	977	0	1715	16689
50	172.2	436.2	12662	15438	0	6917	0	0
51	25.2	162.6	1837	22271	18721	0	19475	0
52	279.4	215.8	0	21047	0	0	14244	0
53	299.9	367.5	0	0	0	0	7664	0
