# 7d638cd0-905c-4947-bfc7-8f89b3511f6d
6	5	3	37	17
0.0	15.7	48.5	80.3	93.9	70.5
97.6	0.0	27.7	43.9	87.2	19.4
84.3	34.5	0.0	79.6	33.0	32.9
59.6	99.0	67.0	0.0	18.9	16.1
17.5	25.5	17.4	61.7	0.0	30.5
63.1	66.4	39.6	84.1	36.2	0.0
1	20674	2	3
2	39318	3	3
3	29674	3	4
4	11610	2	5
5	35610	3	3
6	26156	1	3
7	22042	1	6
8	36559	2	1
9	34172	1	3
10	31777	2	3
11	28709	1	6
12	14140	3	3
13	25388	3	3
14	36915	2	6
15	16527	2	1
16	34149	3	5
17	20425	3	3
1	156.5	488.5	42594	45857	42377	39559	61782	51966
2	313.6	271.6	41458	44582	43482	39478	60609	52533
3	259	69.7	41556	46340	43273	38512	59136	53205
4	0.5	415.3	40154	44583	40995	38288	62105	54253
5	144	144.8	40399	45195	42766	40337	60217	50609
1	99.4	412.2
2	59	478.6
3	227.1	328.2
1	113.3	327.3	1431	23001	10325	0	21272	7623
2	370.2	409.3	19553	16697	0	0	0	1239
3	412.6	327	15506	6346	9709	0	0	0
4	459.7	402.4	2289	0	0	0	0	8855
5	108.3	195.3	22925	22472	0	0	0	0
6	4	437.1	12353	0	15349	0	9855	11988
7	425.6	470.2	5955	0	0	8581	7853	15743
8	222.1	429.5	10085	0	8560	0	0	0
9	211.9	492.6	0	12731	0	18057	11409	0
10	451.6	391.6	0	6396	5486	0	21429	15359
11	494.8	55	9688	7875	0	15107	0	18293
12	391.7	280.6	13967	0	0	3541	11069	20093
13	307.1	494.9	22238	0	1908	0	22479	0
14	71.9	428.8	0	0	0	0	0	9473
15	170.5	336.1	16219	9840	0	5278	2703	11116
16	384.1	338.1	0	0	9775	0	0	0
17	376.6	412.3	0	6473	24893	0	16792	0
18	407.1	298.1	0	0	23787	0	19245	1533
19	432.7	253.3	0	0	0	16853	9043	0
20	134.1	386.9	0	1634	7374	21863	11649	8036
21	420.4	287.6	6247	0	0	0	8291	0
22	303.5	228.3	0	0	12169	3262	20231	16608
23	193.1	146.6	12927	9147	0	7743	0	3782
24	89.5	108.1	4874	15454	0	0	0	3930
25	199.8	132.9	0	15519	0	0	16628	0
26	63.3	409.9	9390	0	0	7442	2065	0
27	376.4	128.2	0	5319	17775	23885	7137	21284
28	313.3	466.6	0	0	0	0	0	1592
29	198.3	56.8	0	0	7556	0	0	0
30	427.6	48.5	9614	4269	0	0	0	0
31	397.1	303.9	0	0	0	0	5410	17020
32	116.8	408.3	0	11649	4263	9174	0	6224
33	0.3	129.3	0	0	0	23304	1481	22535
34	81.7	217.8	0	6978	16513	10205	19575	0
35	330.1	73.6	0	19194	0	0	18362	7346
36	413	483.7	0	11231	22699	0	15204	16752
37	318.9	74.2	0	0	0	11134	6816	0
