# e2c7f3a6-3d4e-418b-8f37-e615f41555ff
6	5	2	34	13
0.0	57.7	95.7	66.2	77.5	89.9
60.9	0.0	71.6	47.1	86.8	49.4
28.1	28.7	0.0	63.3	33.2	83.9
38.0	47.7	44.0	0.0	29.7	48.4
66.5	88.5	49.7	72.7	0.0	14.6
21.5	59.6	10.9	20.0	65.5	0.0
1	27269	1	1
2	28844	1	2
3	33658	2	6
4	26013	2	2
5	20605	1	1
6	24281	2	3
7	34417	2	5
8	10926	2	4
9	38027	1	3
10	10224	2	4
11	18921	1	1
12	12387	2	5
13	32210	1	2
1	461.9	299.5	23614	47853	59219	40704	41116	47346
2	424	86.8	22619	46106	60138	40434	42150	48211
3	456.9	146.8	22644	46999	59327	41707	40998	49456
4	26	497.3	24715	47976	61108	42308	40368	48836
5	473.6	13	20843	49028	57414	42210	42042	47309
1	493.2	290.1
2	101.2	27.4
1	297.7	407.1	2514	0	15776	0	0	0
2	83.8	316.2	0	5796	23368	2264	838	0
3	276.9	310	0	0	2601	0	6021	1563
4	390	469.5	0	0	0	9080	0	0
5	330.1	19.1	0	19977	20767	0	0	0
6	304.1	403.9	0	0	21065	21398	0	22632
7	279.4	57.8	0	8557	12821	13837	1592	23290
8	380.4	312.1	0	7322	19160	0	0	0
9	306.8	281.5	0	15307	0	24957	6661	10207
10	144.9	4	3537	3297	4428	0	12186	10763
11	49.2	173.9	0	0	5392	0	840	24628
12	343.3	158	11389	0	17213	4224	6342	0
13	431.3	157	20965	0	2696	6442	0	8122
14	344.9	252	12064	0	0	0	0	0
15	102.9	403	0	0	19770	0	5034	22209
16	123.7	467.3	0	0	0	0	0	6264
17	287.7	28.2	3467	24974	0	7186	0	13229
18	196.5	278.9	0	0	9140	0	0	0
19	155	452.3	7980	0	10534	0	5935	0
20	334.7	122.1	10815	19566	0	20196	0	14368
21	284.8	226.4	0	0	0	3176	0	0
22	156.5	69.1	0	8894	12210	0	14237	0
23	96.6	214.5	24346	15170	21227	23209	19000	2536
24	262.3	396.3	0	0	0	5988	19743	0
25	161.7	415.5	0	22408	0	12134	0	0
26	353	209.1	0	17599	12424	0	0	0
27	134.9	298.4	0	0	18172	0	12225	0
28	238.9	466.9	0	0	6501	0	14662	19064
29	161	491.8	0	12279	0	17963	21563	13601
30	498.2	318.2	0	0	4119	0	0	0
31	99.7	45.4	0	13928	0	0	4526	5805
32	314.8	163.1	0	23131	0	24724	22780	15914
33	324.4	106.8	0	0	0	0	0	12813
34	150.5	424.4	1561	2726	22258	0	12259	0
