# d514c866-6395-48e9-b1dd-31222c9acada
4	3	3	58	10
0.0	29.9	65.1	52.1
73.1	0.0	88.6	39.1
95.4	92.6	0.0	17.7
51.4	17.7	29.6	0.0
1	27404	2	3
2	36917	3	4
3	28510	2	3
4	23681	1	1
5	19053	1	1
6	18577	2	1
7	10911	2	1
8	19126	1	4
9	15114	1	4
10	15751	1	2
1	481.8	94.3	144278	148921	148966	126539
2	132.6	26.2	141431	150204	147267	126147
3	413.1	233.9	143520	149958	148149	125781
1	313.7	11.5
2	463.8	392.3
3	448.8	262
1	187.1	334.4	13563	2659	0	11876
2	349.4	256.4	11025	14746	4145	23600
3	104.6	367.8	0	0	8480	13212
4	396.8	419.9	0	18189	13772	1999
5	118.5	297.8	13770	0	10039	0
6	194.9	155.9	9658	22066	0	0
7	76.9	296.2	10289	15738	0	3975
8	480.7	472.1	0	5910	0	7933
9	449.6	332.2	0	0	0	6045
10	305.7	279.4	4462	0	0	0
11	171.3	433.6	17919	9741	14205	0
12	167.2	311.7	18823	0	11494	0
13	232.3	83.7	4470	0	0	0
14	106.9	284.8	5235	14255	0	0
15	378.5	43.9	0	4412	21313	0
16	457.4	41.1	0	0	14715	8981
17	122.7	254	0	19061	0	11068
18	278	159	15460	0	0	0
19	298.5	407.4	0	0	0	6160
20	263	415.3	4459	0	8383	8073
21	127.1	375.6	17882	0	0	0
22	353.9	366.8	0	0	19423	0
23	300.6	386.9	4872	24415	22710	0
24	296.4	17.5	12245	9441	0	23100
25	250.5	447.2	7127	21455	0	0
26	94.5	483	0	18300	16707	0
27	391.2	338.4	0	24543	13291	12423
28	178.1	293.9	16683	11161	6564	11552
29	16	56.7	1314	0	13659	0
30	325	66.4	0	0	0	6201
31	11.1	435.1	0	0	22388	16409
32	417.1	217.7	14430	0	0	0
33	267.2	146	9238	24430	0	6047
34	28.9	443.9	17528	9103	8307	0
35	472.5	70.2	3493	15014	15183	5266
36	19.6	284.1	0	0	0	13475
37	192.8	273.8	10926	0	14776	24388
38	423.3	18.7	10807	0	0	0
39	407.6	212.1	24000	3312	21157	0
40	166.9	351.2	19965	0	2110	3931
41	297.2	225.2	22761	19170	6082	15279
42	304.3	258.5	0	6186	738	18898
43	377.4	494.3	0	0	12701	0
44	61.1	252.7	23857	5083	7720	0
45	164.5	114.8	8732	14518	20403	4579
46	8.6	194.5	0	9597	0	16866
47	94.4	242	0	13573	13848	5693
48	138.4	439.6	4812	20294	21176	14669
49	139.9	126.9	0	4234	0	0
50	180.9	20	0	0	15569	18023
51	467.7	363	0	0	0	4285
52	304.8	265.9	17283	0	15851	0
53	499.8	24.2	18000	18023	0	6479
54	346.8	48.5	5550	0	0	694
55	223.5	46.6	18448	11479	16349	7881
56	462.1	210	0	0	16922	0
57	403.3	71.5	0	11773	8026	16829
58	312.5	488.6	0	18612	0	8944
