# 98c031bb-7682-4e94-b422-acc25717cf15
6	3	3	52	14
0.0	13.3	31.2	29.3	25.1	34.4
32.8	0.0	97.6	84.7	61.0	98.1
99.5	85.7	0.0	51.5	12.9	17.8
50.8	89.9	12.7	0.0	87.4	78.6
60.4	77.0	69.3	17.7	0.0	80.2
50.2	14.1	32.8	29.6	32.6	0.0
1	38605	1	3
2	12473	2	5
3	39949	3	1
4	32761	2	2
5	37636	2	2
6	18756	2	1
7	29423	1	1
8	30531	3	1
9	20251	1	1
10	21883	2	4
11	18364	1	1
12	36598	3	1
13	12884	3	2
14	22130	1	5
1	51.7	276	103773	124882	137378	116797	72433	110759
2	449.6	492.7	104902	123925	135951	116624	74600	112545
3	422.7	373.9	102789	123883	136558	116120	73850	112926
1	345.3	227.2
2	221.6	143.6
3	312.5	128.3
1	209	290.3	7381	7692	11284	19289	0	0
2	158.5	337.1	0	4787	19152	4685	0	0
3	97	428.3	0	0	0	0	10697	0
4	319.7	324.2	0	0	23284	5156	6163	0
5	107.4	328.1	21454	20629	4983	22452	0	15340
6	159.7	153.3	0	4542	16886	12406	0	7070
7	311.1	339.3	0	619	0	24430	0	7324
8	259	173	0	0	3603	17360	18368	24600
9	28	278.1	22256	0	21668	7732	10003	0
10	448.2	314.4	18391	19054	0	3855	0	16976
11	168	25	0	21782	0	0	0	0
12	448.4	299.1	1902	19895	12021	20190	2349	24207
13	98.3	319.7	20679	18928	0	15542	0	20104
14	492.7	253.6	0	0	20679	0	0	19172
15	213.1	58.7	685	0	13936	3263	0	8316
16	100.1	427	0	0	0	12584	6855	0
17	273.7	14	0	5110	0	0	0	0
18	52.8	255.9	21119	0	23840	0	0	5396
19	8.8	445.2	0	19819	0	5295	0	0
20	238.6	402	21739	0	21913	23806	0	0
21	97.8	240.3	3696	23658	0	15704	1028	1758
22	417.3	105.9	0	12773	0	1131	2133	11206
23	151	99.4	19012	15429	0	4256	12667	0
24	377.2	350	1625	0	0	0	0	0
25	8.9	354.6	0	0	0	5685	0	17251
26	434.4	404.9	0	8147	0	0	0	7010
27	162.1	289.2	7835	0	17350	0	1393	0
28	281.6	69.6	0	23462	0	0	21858	0
29	432.3	339.5	0	0	13447	0	0	12345
30	169.7	214.8	9170	7884	0	0	4030	9912
31	263.2	57.1	3741	12653	18281	4068	0	7845
32	422.2	133.9	0	0	15362	0	9781	20540
33	202	440.8	0	0	0	5172	0	7037
34	163.3	446.3	1010	0	2552	10209	16784	0
35	250.2	146.8	0	22311	24522	17538	0	0
36	223.4	49.2	8946	0	0	15145	0	0
37	421.1	391.5	0	0	13937	3881	0	0
38	224.5	392.6	19155	0	0	0	0	0
39	416.7	402.7	7003	1129	0	0	14791	7506
40	36.3	415.8	18874	0	12029	0	15285	8356
41	360.6	341.6	0	4013	18301	3909	8008	10139
42	49.5	133.4	0	11796	0	0	0	0
43	487.3	197.5	24695	0	11815	0	10507	10455
44	121.8	411	0	8459	0	11693	20906	20868
45	491.6	485	1983	0	15545	15674	0	0
46	249.3	132.5	0	0	13109	5699	0	0
47	435.7	297.9	0	2868	4799	20701	0	6444
48	468.2	226.6	20231	12722	0	0	0	16192
49	94.2	30.8	0	21697	0	0	8347	0
50	208.3	346.7	0	11671	0	0	0	0
51	220.5	339.2	19044	23984	13768	0	12229	1080
52	492.6	36.9	0	0	11372	0	0	2884
