# 4d5b56a4-4d53-4277-ae45-01520c5372b0
6	3	2	45	14
0.0	42.1	12.7	24.3	67.5	81.0
62.8	0.0	48.2	70.9	79.5	70.6
64.3	57.5	0.0	94.0	65.0	21.4
87.0	71.1	23.5	0.0	73.9	35.4
70.2	26.2	41.4	99.9	0.0	54.8
10.0	52.0	77.1	27.1	19.4	0.0
1	24006	1	6
2	10907	1	5
3	19910	1	4
4	39331	2	4
5	24059	1	1
6	15232	2	5
7	27224	2	6
8	18881	2	2
9	22085	2	1
10	31745	2	3
11	18361	1	5
12	28228	1	6
13	36192	1	1
14	10134	2	6
1	53.5	230.5	91734	106969	78793	114263	114857	80435
2	234.6	3.3	94178	106258	80462	113622	113015	82822
3	11	10.3	91778	106739	78474	116340	113635	80261
1	478.2	268.8
2	329.2	239.3
1	115.7	360.4	910	12202	15138	0	8679	0
2	180.7	470	2194	20656	0	9856	0	5100
3	168.7	380.3	1528	0	0	8268	23029	24567
4	34.4	319.9	0	16375	3301	0	5707	0
5	396.1	370.5	0	15553	0	10185	0	0
6	1.1	205.5	21489	0	4686	14194	0	0
7	80.1	441.4	0	0	7872	5152	4663	0
8	419.9	432.3	0	0	17756	15703	17130	8150
9	246.4	89.2	0	0	2470	0	6692	0
10	235.9	111.6	0	8003	0	23409	0	1138
11	341.8	142.2	19892	12449	8623	6360	20104	0
12	33.4	410.3	21898	20566	0	16097	14500	0
13	351	397.9	21573	7576	0	0	7011	8041
14	201.6	16.9	0	11860	16399	17464	0	0
15	131.3	177.3	11092	19769	0	4193	0	0
16	94.7	407.2	4760	1514	0	15124	1416	10750
17	438.5	302.9	0	0	16568	14292	0	0
18	363.9	486.2	0	0	764	5051	0	0
19	278.9	462.5	0	1592	0	15015	0	11394
20	64.9	344.2	0	23723	15956	18281	8949	0
21	147.4	456.1	0	3117	16230	0	1994	8713
22	91.4	90.4	7029	0	0	3358	0	0
23	324.7	412.3	22995	0	0	18234	16424	0
24	243.7	59.2	0	15516	0	0	24417	17584
25	409.8	158.4	19599	7075	0	5661	4781	0
26	190.9	463.3	0	7920	0	1235	12627	16340
27	454.6	218.5	11698	18040	0	0	0	0
28	402.3	156.3	13503	0	744	0	8985	0
29	402.5	159.6	0	0	0	6092	12317	0
30	168.3	432.9	0	12572	0	0	0	8475
31	87.4	3	13286	8415	20207	4592	17511	0
32	383.2	182	3053	0	0	0	20594	0
33	410.4	428.8	0	3946	9634	0	0	24961
34	160.9	246.8	11126	0	7186	17083	0	3328
35	326.4	253.6	17159	18269	0	21282	3728	6948
36	48.1	438.2	1425	0	0	12216	4251	14172
37	370	32.4	0	3831	0	5440	19043	0
38	44	124.9	0	0	9117	4967	3366	0
39	166.1	47.1	0	2134	0	11893	0	19383
40	461.1	308	0	23343	23769	19468	5495	5460
41	240.3	371.2	18803	0	5136	0	22747	1312
42	200.7	274.2	16974	9961	0	4976	14016	0
43	457	174.9	0	0	0	0	0	19219
44	32.8	142.3	0	0	20559	0	24177	18762
45	482.2	150	8876	0	6652	0	0	0
