# 00133a53-0d77-4bf9-b1d9-383b16774b50
6	3	3	35	13
0.0	37.9	41.2	24.5	63.3	13.2
82.0	0.0	84.9	79.3	81.2	38.3
46.9	12.5	0.0	86.7	21.3	75.2
95.6	78.2	69.9	0.0	85.2	78.6
52.2	48.6	72.0	94.1	0.0	78.8
21.5	43.0	22.7	69.5	96.2	0.0
1	25594	1	5
2	18798	1	3
3	10698	1	6
4	34782	3	5
5	12656	3	4
6	21685	1	4
7	14464	3	5
8	29897	3	5
9	15744	1	4
10	38739	3	4
11	19236	2	1
12	39326	3	1
13	15819	2	4
1	300	126.5	78952	85066	80589	76809	93129	85331
2	390.9	475.7	79829	85530	81009	78855	91370	85605
3	82.4	319.6	81356	86292	80479	79300	92363	84874
1	140.2	117.7
2	18.5	289.8
3	476.8	115.5
1	397.3	18.5	24000	0	0	0	0	0
2	243.9	74.6	0	0	3361	23226	3853	20021
3	43.2	164.5	0	0	0	19743	0	15915
4	23.9	400.4	20060	0	14301	19861	8159	8059
5	438.3	270.2	19729	21053	9476	23160	0	15195
6	362.4	181.9	9628	24940	21518	0	20188	0
7	410.3	473.3	6937	0	0	0	11510	8911
8	99	83.2	0	8243	0	0	0	0
9	481.5	448.3	0	0	0	0	23437	0
10	428.5	393.4	819	0	0	555	0	5458
11	149.7	442	2155	9905	22543	0	24558	4606
12	53.1	100.6	0	5230	0	7195	1279	0
13	236	459.7	19983	12217	1584	5209	14184	14071
14	306.4	104.8	12642	22164	13657	0	0	0
15	320.4	302	0	0	0	11840	0	16209
16	40.1	498.7	0	8016	3028	0	8436	17226
17	340.8	238	0	0	0	1442	3316	17096
18	127.2	285.7	0	5454	0	0	8996	9513
19	78.4	325.6	4449	0	0	0	1664	19624
20	184.8	389.8	0	0	9543	14606	0	0
21	163.9	472.9	0	12167	0	14061	0	0
22	257	170.9	10340	0	0	1203	22758	12457
23	91.8	22.1	14516	0	15420	11163	0	0
24	493.3	444.8	0	0	0	20209	0	14185
25	69.9	73	12193	0	16150	0	0	0
26	4.8	248.7	3065	7282	1453	0	0	0
27	16.7	186.1	14492	10908	19581	0	21357	16148
28	264.2	458.3	0	22089	0	13198	16536	10325
29	321	32.7	8998	2441	0	0	18497	5921
30	123.1	327.8	0	2703	22578	0	15854	0
31	51.4	499.4	14571	0	21292	15962	21915	551
32	448.7	239.9	0	15692	17209	0	0	0
33	393.6	152.2	0	18582	13746	0	18291	0
34	246.3	37.5	19539	21807	5217	13475	0	11370
35	29.9	75.6	12915	15091	0	11303	0	0
