# 7bebd231-a56f-48c0-a5d1-7cb37ed385aa
6	5	2	48	18
0.0	40.2	37.3	13.6	22.7	32.8
85.6	0.0	43.0	18.8	80.4	93.8
96.3	38.7	0.0	54.7	20.8	43.8
76.4	89.2	94.9	0.0	89.1	78.3
71.5	53.7	81.2	38.0	0.0	30.2
83.0	52.8	75.9	12.7	52.1	0.0
1	31358	2	1
2	22414	2	6
3	30710	1	3
4	29247	1	3
5	32192	1	6
6	36603	2	3
7	11297	1	2
8	22391	2	3
9	13260	2	4
10	12727	1	6
11	23370	1	4
12	13908	1	5
13	25026	1	5
14	24593	1	1
15	27476	1	6
16	12445	1	3
17	26213	1	3
18	29960	2	1
1	344	244.7	75091	81514	65538	66381	48434	55426
2	79.6	266.1	74221	77988	62694	67900	51408	56445
3	485.1	260.1	75997	78149	62576	68180	49569	56026
4	449.3	345.9	74747	81351	64745	65648	52037	55302
5	279.5	264	73458	80956	65549	65450	51988	54655
1	413.3	410.2
2	491.2	178.1
1	18.6	411.6	9439	0	0	8082	13687	17177
2	91.6	43.7	5070	0	8629	0	0	0
3	483.8	176.5	23098	0	0	2016	0	0
4	442.1	296.2	24770	17943	7222	19900	0	13885
5	159	6.4	15302	19831	0	20447	0	20890
6	312	133.6	4255	0	19826	0	0	0
7	167.8	489.8	0	0	15189	0	0	0
8	145.7	476.9	0	20956	0	0	23435	0
9	350.2	196.3	0	16812	0	0	14812	0
10	433.7	222.1	20194	0	6303	0	0	0
11	467.9	10.8	7458	0	8758	2092	5824	0
12	459.9	105.2	0	1559	8412	19616	8364	8404
13	27	404.2	4013	12808	5655	0	1741	0
14	497.7	440.9	9794	0	17620	17693	8863	0
15	288.5	21.9	19469	18260	24846	0	1156	0
16	132.4	413.1	11625	0	24342	0	14320	16226
17	58.5	193.2	2629	0	0	0	0	2636
18	477	464.9	16818	14067	15702	8915	0	12352
19	57	95.5	9103	3637	0	23393	1716	22135
20	190.7	289.7	0	0	2902	0	0	21708
21	171.4	441.2	3714	9083	0	0	0	17946
22	198.4	352.4	0	0	16603	22974	0	0
23	407	265.6	0	18620	0	0	0	0
24	314.3	187.7	0	14325	0	3995	0	0
25	175.9	130.3	0	19017	16372	0	0	13553
26	134.4	233.8	0	17312	0	0	0	11619
27	228.7	287.7	10871	24817	22824	17255	0	0
28	51.9	131.6	0	2567	0	23470	12744	15566
29	491.4	116.9	19868	0	0	0	0	0
30	393.2	327.1	22366	6210	0	0	0	0
31	188.4	435.8	0	2395	0	5446	21330	0
32	74.2	335.2	10351	18403	0	0	0	13877
33	380.3	146.1	0	11388	18232	24235	19347	0
34	275.7	102.8	0	20143	0	12769	0	0
35	201.3	337.9	15908	0	11389	15366	22291	6607
36	373	2.2	0	0	0	2071	10553	10931
37	432.3	157.3	0	23096	546	0	2318	1013
38	74.5	443.1	9446	15980	0	3362	0	0
39	104.3	434.2	0	24826	9880	0	0	2041
40	295.8	13.3	15034	0	18041	0	4473	2536
41	106	451.3	0	0	0	24367	20921	0
42	342.4	263.2	21949	15874	0	24390	0	0
43	55.3	320.1	8610	0	18754	2874	0	0
44	61.1	180.1	8373	10108	0	0	0	24656
45	253.5	119.9	17484	4410	0	0	3039	0
46	399.5	444.6	0	0	8104	0	10183	0
47	192.9	148.2	0	0	0	0	14547	6964
48	183.1	431.1	9811	0	0	14915	0	0
