# af926673-affd-4169-8c7a-6ccf89c5bda6
7	5	3	47	10
0.0	98.8	72.7	87.1	66.9	90.6	55.3
32.7	0.0	16.0	22.3	37.0	86.1	63.5
76.4	95.7	0.0	56.7	89.5	38.3	43.4
67.9	38.6	66.0	0.0	70.3	19.9	47.0
51.7	48.1	24.5	15.9	0.0	61.0	48.3
63.0	45.7	40.4	68.6	16.3	0.0	91.2
49.8	66.0	54.3	89.6	40.4	90.3	0.0
1	32996	1	1
2	18334	3	2
3	30330	1	2
4	30442	1	5
5	36731	1	4
6	10632	1	4
7	28975	3	1
8	31310	1	6
9	23347	3	4
10	29968	2	1
1	85.4	14	63969	82781	55721	61246	61776	49464	76489
2	193.3	300.2	63985	80528	54232	62096	64439	48924	77954
3	202.9	17	62117	83864	52115	61128	61540	49026	74896
4	18.3	208.9	61079	83056	53677	62449	62069	49106	77603
5	364.1	317.6	62290	83788	54847	63061	64427	46263	77713
1	71.8	118.2
2	5	123.1
3	440.6	278.9
1	85	326.2	0	18824	0	12880	17787	0	0
2	230	214.5	15971	0	0	4844	0	24617	0
3	95.9	166.7	7921	0	2461	0	0	23548	0
4	148.8	176.6	0	22614	0	0	0	0	23930
5	144.6	288.6	0	0	4748	0	5291	0	23712
6	138.5	252.6	0	1539	0	0	17497	0	4443
7	83.5	48.6	0	0	23283	0	0	0	0
8	364.2	72.6	18643	0	24772	13381	0	0	20504
9	318.3	304.3	0	0	24368	0	0	0	3470
10	336.4	300.9	17735	0	0	1679	11315	15282	23902
11	468.7	81.3	0	0	0	0	23179	0	0
12	97.7	359.4	9570	9333	0	6159	0	0	0
13	150.6	425.7	0	2961	0	19827	11987	0	16279
14	428.3	293.3	5736	20466	0	0	0	0	13728
15	320	454.5	0	18825	0	0	0	0	21462
16	175.6	16.6	17799	8156	14538	24393	0	8345	0
17	273.9	372	0	20736	0	0	0	4491	20242
18	305.8	493.6	3543	22709	0	14358	19756	0	23484
19	339.2	112.7	22714	23653	0	0	19985	0	13990
20	13.1	362.2	23642	10964	0	0	24505	0	0
21	415.5	171.8	12307	0	0	0	14614	0	0
22	348.6	184	0	0	16404	1549	0	13866	0
23	2.3	294.9	16621	2802	0	0	0	0	0
24	385.3	436.8	19330	24943	19335	0	0	4412	0
25	21.8	123.1	0	7085	5238	24153	12448	19587	0
26	193.6	237.9	15099	0	23792	0	0	24363	0
27	179.3	378.5	0	16706	18141	0	0	0	0
28	420.6	166	0	23988	0	13118	6770	0	0
29	80.1	223.4	0	6637	6054	22358	21332	0	0
30	332.3	396.1	24597	0	0	0	11218	0	9332
31	213.9	202.7	0	0	20296	13382	11542	7926	18985
32	392.2	83.7	0	0	6051	13027	0	0	19906
33	349.8	420.7	16478	0	0	6769	14862	22375	0
34	27.2	285.2	13062	0	0	20555	0	0	20727
35	133.3	72.5	0	16396	0	15843	1328	20746	6641
36	137.3	396.4	0	4145	0	0	6464	0	13741
37	292.7	245.9	0	14896	24379	2441	0	0	24195
38	256.5	113.6	0	0	0	0	0	2887	0
39	130.1	164.4	0	21812	0	12007	0	0	0
40	149.3	289.6	7128	12680	0	0	0	10202	0
41	225.5	97	0	20931	0	0	5349	0	18443
42	296.9	0.1	0	0	0	612	15702	3391	11503
43	453.2	120.3	0	21725	2350	17475	18464	0	2386
44	327.1	89	17685	19755	0	19932	10387	0	3001
45	471.6	180.2	1714	0	9889	1740	0	0	6108
46	16.2	492.2	10286	0	0	0	0	0	747
47	302.5	4.1	0	0	8257	12767	0	18045	0
