# 54ace4c6-767a-4882-b669-bd920b8cde6b
6	5	2	59	11
0.0	42.1	23.8	49.1	71.3	80.9
52.0	0.0	54.8	20.2	78.9	61.7
82.1	83.1	0.0	65.2	78.9	24.3
42.1	33.8	10.3	0.0	45.7	98.8
94.6	26.1	21.6	27.8	0.0	51.7
80.0	29.3	37.5	29.1	94.5	0.0
1	28610	2	2
2	16214	2	1
3	15129	1	5
4	24566	2	2
5	12185	1	4
6	11163	2	5
7	36291	2	6
8	33126	2	6
9	14337	2	4
10	38788	2	3
11	13018	2	5
1	325.6	245.5	73785	75311	82826	65299	85733	75022
2	0.2	364.4	77135	75160	79693	65884	87032	73038
3	184	387.7	74677	77408	79732	64329	87189	74388
4	435	327.9	76735	76601	82515	64028	87750	72346
5	130.4	439.7	75565	75084	81713	64260	85485	74044
1	124	209.3
2	122.5	9.2
1	81	227.1	0	4756	0	0	0	15191
2	412.5	376	0	19766	5370	5743	0	0
3	496.3	1.6	0	0	15754	0	24085	0
4	225.2	30.3	12264	10143	0	4924	0	5839
5	402.4	354.3	0	0	16655	0	0	0
6	292.7	165.8	0	0	8692	0	4104	9729
7	356.5	418.1	0	0	17702	1442	24252	11681
8	485.5	307.1	0	18355	4714	0	13750	0
9	191	488.2	0	0	1373	0	0	0
10	185.4	19.1	0	18151	0	0	0	22018
11	239.4	155.5	15639	15573	0	0	0	20251
12	3.4	20.9	0	12718	0	0	11543	0
13	244.4	476.9	8163	21486	0	10336	0	11451
14	483.9	41	0	0	0	0	0	24801
15	6.9	112.5	19728	0	0	14357	4762	0
16	344.5	476.2	12243	2826	0	22910	0	0
17	353.2	463.9	11542	2632	0	7048	0	0
18	172.6	15.6	17512	0	0	24164	0	0
19	266.5	355.3	0	13740	0	0	0	0
20	17.1	183.3	0	0	24791	0	0	0
21	90	465	0	8196	0	0	0	0
22	434.3	68.5	0	0	899	17022	5681	4884
23	26.6	36	17035	19822	0	0	21893	0
24	193	309.3	0	0	19647	0	16074	0
25	329.8	109	7507	0	19355	0	18072	0
26	8.5	300.5	15445	0	3330	17397	6901	0
27	482	420	7586	0	4082	0	0	15131
28	297.4	111.2	0	0	19787	8937	0	23650
29	232.6	69.9	22304	21999	16565	0	13795	3602
30	174.9	354.2	19624	21682	8307	12833	22983	2090
31	136.1	167	8941	0	23987	0	1077	0
32	264.5	19.6	0	0	0	6297	0	0
33	483.9	113.7	18393	17204	16207	0	0	8204
34	196.1	68.4	6614	0	0	0	0	0
35	402.8	98.3	0	0	6665	0	21858	0
36	207.5	418.6	0	0	12417	0	0	0
37	242.2	195.3	0	0	6572	0	0	0
38	153.6	276.4	0	1082	10659	1946	14380	19613
39	230.6	409.3	0	12698	10816	0	19579	1016
40	410.5	465.8	4107	0	15972	0	0	0
41	483.4	394.5	15383	0	11371	15802	21078	0
42	386.9	353.7	0	21535	0	730	12183	19298
43	196.8	47.9	3689	0	14473	1874	8208	22642
44	331.1	148.5	4014	14425	0	0	20993	0
45	84.9	19.4	20007	0	0	0	0	0
46	296.4	459.6	0	0	0	13238	22164	3618
47	146.7	282.4	18750	8687	0	15731	0	19597
48	120.5	295.6	0	19282	15433	0	5894	0
49	0.8	441.7	0	8768	22596	6329	10290	0
50	149.4	335.5	10079	0	0	0	0	0
51	255.5	162.4	0	11315	0	0	0	0
52	19.1	24.5	863	14207	12700	18991	0	7148
53	403.4	462.9	0	0	14373	6491	6737	23392
54	128.8	141.1	11363	0	0	19551	20024	11210
55	87.2	456.6	22452	14433	0	0	21634	22737
56	167	130	0	14208	0	21935	0	11791
57	84.2	193.4	12920	0	8439	17546	0	10280
58	132.3	134.9	8521	0	0	6797	15925	0
59	28.6	116.1	8963	0	1451	8830	4069	0
