# 662da4f3-d070-4ee1-8bc1-63eed570ba5f
6	4	2	52	15
0.0	65.0	11.4	57.5	81.3	20.0
94.0	0.0	82.2	36.1	13.7	12.7
24.8	61.8	0.0	49.7	15.4	37.3
70.6	89.1	89.0	0.0	39.1	93.6
70.0	17.0	66.0	83.1	0.0	36.3
19.9	13.6	37.8	59.6	48.4	0.0
1	21292	2	3
2	14309	1	3
3	27865	2	6
4	19017	1	4
5	35394	1	4
6	17331	1	5
7	18936	1	3
8	25669	2	6
9	30971	1	3
10	29107	1	1
11	39066	1	5
12	33014	1	6
13	25722	1	4
14	16712	2	4
15	25867	2	1
1	186.1	361	92559	83662	77021	103537	95029	83910
2	226.2	372.1	92797	83324	79085	101291	97430	83621
3	183.6	334.1	93260	81992	79245	102359	97852	86885
4	100.8	159.3	91071	82975	76504	101470	95208	87059
1	293.4	62.6
2	370.9	480.6
1	488.3	406.8	0	0	0	23521	0	0
2	339.5	234.2	0	0	8561	0	0	0
3	480.9	8.5	0	0	19001	10232	15707	17956
4	355.4	162.9	0	0	0	1721	0	717
5	152.2	276.2	0	23117	0	0	0	14840
6	107	126.1	15822	0	0	0	0	0
7	232.1	328.8	0	23303	0	17136	2473	13129
8	8.4	422.6	0	0	8147	14387	22317	0
9	293.5	457.2	5887	4567	0	1004	21614	0
10	273.9	11.2	0	0	4782	0	10519	0
11	220.9	319.2	9538	10423	16015	0	0	8066
12	117.9	232.1	0	0	0	0	22732	3161
13	280	61.3	5020	21026	17359	0	13338	13462
14	146.3	407.1	0	0	0	19732	0	0
15	462.5	402	3265	3123	2376	0	0	10497
16	448.8	328.2	12529	12084	0	21496	21937	0
17	56.1	151.6	9324	504	0	0	14700	21398
18	338.9	7.9	0	19870	0	0	0	3438
19	222.4	28.5	19401	6692	0	0	7802	0
20	497.1	54.9	22635	1260	2238	1743	17368	0
21	463.2	433.7	14633	0	17876	10842	5152	13238
22	18.5	353.5	0	0	1473	7823	0	3647
23	146.3	75.4	11657	9307	14606	0	0	0
24	416.8	64.4	0	0	0	20305	20339	16868
25	324.5	119.8	0	12221	7710	0	0	0
26	479.2	157.9	17451	0	0	20770	0	22218
27	434.9	296.5	8412	0	0	0	0	11111
28	45.1	486.6	0	0	0	13474	12614	12433
29	289.4	477.8	0	7205	24976	745	23132	1018
30	328.4	181.9	4437	15760	0	0	0	23061
31	243.3	6.7	0	0	22352	7710	19505	13645
32	237.3	121.7	0	23091	24910	24203	0	0
33	330.8	362.1	18887	8917	0	0	0	11326
34	182.5	473.3	6400	0	10492	18037	16145	0
35	340.1	440.5	0	22996	0	14517	8657	747
36	343.4	93.2	14756	2673	18530	6869	0	1650
37	343.1	479.2	20120	0	0	22517	0	0
38	399.4	52.4	19228	0	0	0	1840	0
39	48	264.1	10701	0	0	17304	4820	21579
40	429.9	271.3	19719	21980	0	653	10103	3036
41	171.8	147.6	10820	0	0	13016	0	606
42	242.5	78.6	19769	4500	0	0	10100	16962
43	442.4	238.8	22015	4124	4329	0	0	12083
44	115	276.5	12124	0	0	0	0	2844
45	409.4	261.1	0	0	0	21359	0	0
46	356.9	118.2	0	16092	0	11419	23647	0
47	165.3	121.3	0	7359	8802	15093	0	9218
48	377	137	0	10894	18833	24064	0	24539
49	379.7	110.7	0	11964	0	2295	14039	0
50	489	100.3	0	14798	6147	3363	2314	0
51	132.4	151.9	12397	0	19767	9624	5999	0
52	145	12	9881	0	21583	0	23872	0
