# 5a72cc71-72d8-42b7-8348-a065c34cdcf7
7	5	3	54	13
0.0	38.5	30.3	22.5	55.7	54.6	93.2
93.3	0.0	35.0	57.4	47.8	86.5	95.7
59.8	83.0	0.0	21.2	58.6	71.1	69.5
77.8	30.4	58.4	0.0	76.1	11.5	55.9
48.0	39.9	78.1	86.4	0.0	69.9	65.3
79.1	93.4	52.2	20.5	27.9	0.0	21.2
91.2	96.1	68.9	63.1	90.2	27.3	0.0
1	29816	2	6
2	23937	3	5
3	24131	1	1
4	18562	3	4
5	23847	1	2
6	13632	2	4
7	15582	3	7
8	26397	1	6
9	31591	2	1
10	15019	3	2
11	25518	1	4
12	23451	3	2
13	32096	1	5
1	298.7	5.2	56672	86824	64903	75817	77053	63824	46661
2	262.8	175.3	58139	86314	63508	77418	76571	64587	46348
3	344.6	317.5	56832	89585	63830	77954	78586	64534	45731
4	275.7	110.2	56630	87964	66358	77935	77464	61906	45554
5	159	23.2	56776	88469	63680	76834	78488	64733	48657
1	318.7	490.5
2	102.2	484.1
3	493.7	363.4
1	170.8	166.2	0	0	0	0	0	3982	0
2	324.6	497.8	12932	0	1035	0	14863	0	0
3	485.4	484	9265	24931	0	0	0	15868	0
4	187.7	490.3	0	15853	1957	16916	0	0	0
5	116.8	229.7	0	24299	0	4769	10449	0	0
6	72.9	132	2268	0	5809	0	1763	5843	0
7	195.5	41.1	0	17625	0	24246	0	22706	8133
8	290.8	268.1	0	19501	23610	0	22436	0	14841
9	254.4	486.2	3279	0	14712	0	0	0	0
10	442.7	137.1	16162	12584	3726	0	0	0	3125
11	497.5	191.5	21365	0	15494	0	0	0	0
12	425.4	344.7	1562	15781	9742	5141	2478	0	0
13	452.7	411.7	8903	0	0	0	13215	9668	0
14	310.7	452	8042	23670	19586	0	0	7789	20069
15	43.1	415.2	0	0	13217	3859	0	0	0
16	269.4	292.3	1883	0	0	19387	0	7082	12365
17	176.2	108.1	0	17831	0	12350	10907	3342	0
18	460.7	131.9	3389	0	1395	501	845	22908	0
19	303.8	449.1	16940	0	20659	24622	10207	3524	0
20	24.7	408.2	0	0	12454	0	8638	685	0
21	271.2	437.8	4576	19816	0	0	16779	7726	0
22	18	365.1	0	1627	0	0	11870	1110	0
23	378.8	438.1	10411	0	8228	0	13317	0	0
24	81	454.5	0	19861	21805	7809	5876	0	20185
25	249.4	382.4	17809	8009	0	0	0	0	0
26	214.1	432	15895	8599	18303	15005	14777	0	9539
27	8.4	278.8	4717	0	7950	0	0	2826	0
28	151.1	402.5	3093	6180	6377	13890	17928	0	0
29	40.4	14.2	0	0	11533	0	0	5764	5843
30	23.5	458.2	6719	10847	0	0	0	11545	0
31	226	341.1	0	0	12271	22582	0	0	5976
32	421.9	138.3	23530	11198	0	6056	21140	0	12113
33	297.7	447.3	0	19212	8787	0	5667	16716	1550
34	278.4	271.5	10882	0	0	21049	13294	0	0
35	430.1	374.1	5103	0	1202	4172	12495	15988	8662
36	83	392.5	0	7003	5297	10334	22742	0	0
37	26.4	83.8	0	0	3565	7647	11547	0	19482
38	495.2	440	15204	10949	0	15162	21060	0	23831
39	412.4	11.2	3170	1926	0	8322	7376	21108	0
40	224.7	451.2	0	24433	0	17458	4748	0	0
41	128.2	132	0	668	0	10762	19270	4740	0
42	239.6	443.3	0	0	0	2056	7075	0	12557
43	454.6	64.9	6107	24206	0	0	0	12396	0
44	262.2	172.2	0	24745	5394	13406	24739	4466	7328
45	55.1	164.5	0	0	21687	0	0	18223	13794
46	220.5	489.5	2509	0	0	6436	4009	24097	20084
47	392.5	460.6	3703	14752	16569	16733	0	0	0
48	465.6	255.6	0	0	0	0	0	5355	0
49	41.9	196.2	0	21593	0	0	0	10223	0
50	467	122.4	0	0	0	21534	0	13379	0
51	479.2	22.1	18467	15938	19991	0	0	0	0
52	13.5	417.9	0	0	0	9981	6237	23049	0
53	365.2	5.5	16371	0	0	1456	3570	2342	0
54	167.8	474.6	0	0	0	22883	10203	0	0
