# 7a36d73a-dfa0-41b2-9e13-e833bbebd965
4	4	3	33	17
0.0	69.1	31.4	48.9
29.3	0.0	72.8	75.6
15.8	51.6	0.0	87.6
57.1	41.0	42.8	0.0
1	29554	2	4
2	34807	2	1
3	17628	1	3
4	17416	3	4
5	37023	2	1
6	25598	1	3
7	31399	1	1
8	36413	1	2
9	19449	1	4
10	32726	3	3
11	18977	3	1
12	37494	3	2
13	25388	1	4
14	16175	1	2
15	33999	1	4
16	24436	3	2
17	23139	1	1
1	387.6	306.2	54853	41302	70373	74818
2	237.5	225.9	55666	41275	71629	72193
3	203.8	275.5	55300	41888	70708	72450
4	499.1	392.3	55488	43997	69715	73377
1	120.6	350.5
2	317.9	309.1
3	367.7	8.5
1	491.5	299	0	5108	1224	0
2	174.8	294.8	8079	0	5370	0
3	119.1	284.5	24070	0	13216	16909
4	352.1	238.5	0	10152	0	10538
5	491.7	130.7	0	19426	0	10992
6	369	336.8	959	12208	0	0
7	330.3	32.1	0	24243	0	11287
8	131.9	368.5	0	0	9630	19827
9	33.9	106.4	2375	0	17411	0
10	39.7	236.9	15465	0	0	20515
11	23.9	444.3	6392	0	11309	11455
12	30.3	11.6	0	0	6910	0
13	484.6	489.2	23619	0	0	0
14	308.1	455.6	0	4023	21705	0
15	121.5	111.5	1417	7909	8896	16356
16	102.9	398.5	0	0	10550	7680
17	487.5	143.9	0	0	12595	0
18	101	421.3	12347	0	10034	0
19	4	401.6	0	0	7263	1707
20	494.3	492	16517	19840	2695	0
21	45.8	319.7	8184	0	24520	11910
22	166.5	202.2	7437	0	15631	0
23	166.6	284.7	8854	16633	23374	0
24	334.8	126.6	0	0	15039	21722
25	161.3	479	7888	0	2505	8442
26	193.1	433.9	19017	0	24799	5232
27	226.5	447.2	0	3596	3029	0
28	71.8	54	17430	0	0	0
29	131.6	272.5	19428	10022	17486	23832
30	51.8	277.9	0	0	0	19730
31	249.8	396.6	0	2513	4896	24418
32	368.6	117.7	14118	22308	0	18548
33	317.4	427.1	0	0	0	21923
