# 099a5867-95e2-4a79-859b-e91869b4720e
6	3	3	33	14
0.0	99.0	26.6	79.7	80.9	85.5
54.9	0.0	66.3	96.3	38.8	93.3
47.6	49.0	0.0	91.9	13.3	34.5
64.8	81.8	80.6	0.0	63.6	36.3
54.9	99.6	20.2	91.9	0.0	46.9
63.5	55.7	79.0	24.8	59.4	0.0
1	14566	3	6
2	33866	1	1
3	22182	2	4
4	15797	3	6
5	10227	2	2
6	27903	1	2
7	19464	2	6
8	38055	3	2
9	18777	2	1
10	14306	3	5
11	20783	3	2
12	16798	1	2
13	15138	3	5
14	23355	3	3
1	16.1	4.1	67381	69629	69771	38956	72343	89389
2	243.9	11.5	67923	68142	68944	39588	70942	90169
3	169.4	304.7	65242	68380	70221	36355	74168	91349
1	96.8	157
2	483.2	70.4
3	88.9	33.5
1	464.2	302.6	7547	8102	19322	0	0	12622
2	63.9	135.7	0	0	0	0	0	7978
3	22.6	316.9	8011	0	24153	0	7903	18931
4	389.8	486.9	0	6440	20829	0	11813	20514
5	441.8	223.3	12597	0	5933	5598	14854	3843
6	1.9	486.8	7953	0	0	0	21117	0
7	41.3	155.6	23735	14621	0	6690	0	6400
8	170	239.6	0	0	0	0	19729	17436
9	476.2	49.7	14071	0	0	0	20639	0
10	355.9	114.6	8235	9812	0	0	0	0
11	17.8	224.7	17739	16017	0	0	0	0
12	3.4	288.5	0	0	4196	1160	9476	0
13	167.3	108.6	0	22876	0	0	0	964
14	155.8	471.5	0	0	12394	3952	19781	9135
15	65.8	429	7448	12344	0	16512	0	0
16	67.3	409.4	0	0	20314	8123	3137	22515
17	65.3	328.8	6588	23291	9061	0	10980	0
18	166.5	276.3	23184	11496	0	11523	0	16013
19	347.7	196.1	12257	0	0	0	21177	0
20	408.7	362.6	2853	17971	0	1856	0	0
21	336.1	279.9	12082	0	0	12136	0	15665
22	184.1	210.9	0	0	0	0	0	7119
23	110.3	56.7	0	0	0	4781	0	0
24	100.4	273	8253	0	21151	14166	0	18417
25	421.5	472.5	3549	0	11604	2592	0	6539
26	454.2	385.3	11434	16665	9365	0	0	16481
27	280.8	229.9	0	0	0	14173	13284	0
28	357	239.7	0	2827	2577	0	0	0
29	20.1	373.7	2844	18165	0	2455	19362	0
30	249.4	293	0	2070	22508	0	0	6887
31	384.6	117.5	0	0	0	0	0	18537
32	374.7	273.6	0	11829	2197	0	0	20980
33	452	239	0	0	11931	0	16059	14662
