# 49476930-6e03-4421-978f-92537871269c
4	4	2	41	20
0.0	76.8	42.1	80.1
44.3	0.0	39.0	75.4
11.7	12.9	0.0	73.0
21.7	68.5	41.0	0.0
1	10157	2	2
2	10695	2	2
3	18540	1	1
4	35223	1	1
5	39963	2	1
6	18108	1	1
7	21936	1	1
8	22855	2	3
9	39962	2	2
10	14475	1	1
11	11422	2	2
12	20429	1	3
13	38706	1	4
14	23626	2	3
15	19425	1	4
16	31040	2	1
17	17834	2	1
18	13299	2	1
19	38619	2	1
20	34985	1	3
1	190.9	28.9	77997	83653	82991	89439
2	166.4	493.1	77907	86760	81603	87350
3	180.5	389	79848	85926	81556	89361
4	356.3	151.2	80394	85756	81537	90468
1	211.2	176.3
2	95.8	392
1	236.5	443.8	2565	14240	0	0
2	104.2	45.8	5442	14983	0	23599
3	145.1	352.5	0	0	6922	0
4	248.8	96.6	5790	14470	0	24419
5	431.6	237.3	17180	6518	0	18364
6	378.2	21.7	0	2136	24400	8105
7	178	59.4	0	0	20041	6806
8	210.9	337.2	17737	20232	9663	0
9	474.8	246.7	15788	18450	0	22468
10	319.3	148.3	0	19305	21641	23010
11	309.6	209.2	3497	8802	23464	22720
12	461.2	487.7	0	0	23244	14746
13	347.1	122	19191	0	0	2541
14	410.9	10.5	2971	20737	0	16689
15	492.1	24.8	14909	0	0	0
16	2.3	197	0	17223	0	8249
17	275	107	7834	0	0	0
18	193.5	464.2	23039	18049	8470	0
19	188.3	260	0	0	10726	0
20	303.2	412.5	7046	11657	0	0
21	369.1	255.9	16850	23876	0	20136
22	205.5	39.6	12742	5090	0	1766
23	212.3	356.8	12595	0	11841	15974
24	348.7	255	0	0	17119	0
25	299.8	104.8	20449	0	13225	16060
26	62.2	415.7	13758	12417	0	20607
27	386.7	153	0	0	9039	5079
28	13	455.9	10526	0	0	10850
29	90.3	236.8	0	2897	0	0
30	340.2	337	0	0	20040	0
31	1.6	175.5	12751	0	0	10469
32	72.4	346.3	9996	24396	0	2498
33	274.8	146.5	3040	0	3860	0
34	432.9	209.1	21562	8442	0	12316
35	103.1	220.4	1840	9620	20529	1970
36	174.6	471	0	11825	0	23576
37	322.6	115.3	0	0	4280	0
38	175.2	9.5	0	0	24578	11986
39	89.5	56	5886	22234	19903	0
40	113.1	485.2	0	19819	0	0
41	299.7	93.1	20095	0	19344	0
