# f97e4839-5fac-4724-b4ae-f00412fe5cad
7	4	3	55	15
0.0	45.8	73.6	60.7	49.8	39.2	65.9
99.2	0.0	55.2	15.0	69.2	20.4	90.2
35.4	28.7	0.0	17.7	30.0	67.1	85.4
53.0	37.2	60.1	0.0	99.4	60.7	57.7
88.2	18.7	40.2	29.5	0.0	42.3	67.6
69.8	86.5	22.7	13.4	67.7	0.0	12.5
43.6	35.5	32.1	78.6	85.9	78.9	0.0
1	22036	2	1
2	37091	2	3
3	24768	3	5
4	35337	2	4
5	38052	1	3
6	38873	3	6
7	14883	3	2
8	31246	1	2
9	22923	3	4
10	19506	1	2
11	11047	2	3
12	33579	2	4
13	11112	1	2
14	34444	3	7
15	11945	2	6
1	120.7	355.3	88016	91998	80392	92881	103094	97594	100436
2	332.4	232.6	88767	92340	77823	93711	103450	94239	101091
3	300.3	396.9	89591	90849	77990	94899	102966	97785	101149
4	59.4	422.5	88068	92584	80412	93959	104016	94736	100717
1	54.5	240.5
2	214.6	461.9
3	263.1	11.8
1	239.1	439	0	18437	0	0	0	0	0
2	428.2	393.3	19901	20059	0	21041	5226	18015	0
3	487.9	327	1365	1433	0	0	20418	20999	4070
4	20.7	329.9	0	24166	0	14456	24954	17725	23447
5	197.1	199.4	12522	0	0	0	3926	22665	0
6	136.4	491.7	21718	0	21770	0	1285	0	0
7	487.4	82	0	0	0	19788	6572	8275	21127
8	24.2	314.9	0	6828	0	0	0	0	0
9	231.6	391	3399	0	23931	8986	0	0	500
10	141.8	379.2	3784	12820	19370	20267	0	0	5123
11	159.3	434	6811	0	0	0	0	0	11922
12	275.8	285.9	19887	0	0	22780	0	6567	0
13	177.2	263	16663	0	18230	0	5008	21904	6314
14	58.6	352.5	11789	10570	0	0	12129	0	0
15	402.7	313.4	0	0	0	1214	7578	9991	16442
16	201.9	359.8	0	22543	2222	0	3318	21926	3634
17	167.9	239	20948	0	0	3299	23984	21048	22956
18	194.7	313.1	0	23852	0	13173	0	13292	0
19	125.1	185.6	0	0	5594	0	0	7300	5837
20	120.8	223.8	9265	6994	0	21163	0	13417	15087
21	426.7	96	0	0	0	11673	10951	0	0
22	161.4	313.2	0	0	7121	0	20401	0	4142
23	166.4	299.9	0	0	23668	21798	2273	0	0
24	387.9	31.6	8398	16017	7021	0	16124	0	0
25	29.8	328.9	21376	0	6537	0	5238	0	0
26	70.8	80	4535	11576	8197	0	9819	0	3318
27	281.8	109.4	0	0	0	18164	20454	0	16802
28	341.9	460.5	0	0	12449	0	0	0	1409
29	252.6	257.3	0	0	0	7824	0	0	0
30	217.2	337.1	0	11344	0	0	0	15235	0
31	294	362.6	0	0	0	13756	24092	0	10628
32	300.5	221.2	0	0	13111	6708	0	0	0
33	434.7	24.7	18268	23531	23701	0	16894	20054	15612
34	388.4	106.9	0	22957	2334	0	4180	0	17830
35	130.1	48.4	22859	0	5811	2895	0	0	19614
36	112.4	377.6	0	0	17718	726	0	19629	20767
37	145.5	437.2	0	24610	0	0	8041	12087	18026
38	298.6	257.5	0	0	17456	0	0	0	13046
39	320.7	416.5	12448	24737	6067	16217	18737	0	0
40	233.4	21.8	0	3836	0	10709	0	0	21370
41	198.1	202.2	21309	0	0	0	0	14664	0
42	224.7	365.8	11428	0	8226	11315	3894	12234	23115
43	271.3	476.2	0	0	14894	0	0	0	3911
44	184.2	423.4	7837	3270	0	8474	0	0	14337
45	386.8	131	3252	18956	13165	2861	5143	0	0
46	32.6	317	0	6655	7075	0	0	0	0
47	310.9	292.7	0	0	0	18780	10024	24492	23856
48	326.2	111.4	5734	16895	3432	6061	0	0	0
49	45.6	34	12572	0	4973	0	21844	23291	0
50	469.9	2.8	0	0	0	4998	20572	6643	1867
51	373.2	5.1	8965	0	7200	0	15290	0	0
52	179.3	30.3	0	0	2906	23843	12174	0	0
53	477.3	410.8	0	23340	0	19275	0	3883	16240
54	77.9	429.1	8612	1498	0	0	19559	0	9388
55	45	185.5	23614	0	0	8649	20055	17501	0
