# 862a3c21-d992-4fcb-830a-ef12fc71509f
10	9	7	182	37
0.0	43.1	28.4	67.6	109.4	182.3	110.8	146.4	169.2	159.7
190.8	0.0	159.6	52.1	141.4	134.6	62.2	94.7	72.6	144.0
105.6	90.4	0.0	138.5	123.6	42.4	170.5	168.0	40.4	142.5
30.0	120.9	68.4	0.0	186.8	18.2	44.7	26.7	112.7	142.6
79.5	71.3	85.1	142.0	0.0	144.3	147.9	179.2	13.1	41.1
106.2	189.4	84.6	56.7	86.6	0.0	192.2	21.1	107.2	130.0
104.3	197.0	43.4	24.7	92.0	130.1	0.0	44.2	14.0	118.8
17.7	155.4	178.3	160.1	164.0	121.9	29.4	0.0	71.3	106.9
108.2	108.7	28.8	72.3	183.0	112.1	63.3	38.4	0.0	105.7
35.1	89.9	140.7	81.1	32.7	192.9	186.1	113.9	53.8	0.0
1	30455	5	3
2	70632	7	1
3	30285	5	4
4	44921	1	2
5	77273	6	2
6	19364	5	10
7	45218	7	1
8	38197	3	4
9	41334	5	1
10	23073	2	4
11	21205	4	7
12	34393	2	4
13	52267	5	6
14	53896	2	6
15	54070	7	4
16	27240	3	8
17	73932	6	1
18	60818	2	10
19	38288	5	3
20	43150	3	10
21	23259	3	3
22	67426	4	9
23	28566	5	8
24	14649	1	1
25	45907	2	4
26	54058	4	7
27	73531	5	1
28	68308	7	8
29	29026	5	10
30	54355	5	5
31	30157	5	10
32	27683	4	1
33	54715	1	3
34	19215	7	5
35	28227	3	9
36	45911	1	4
37	19077	6	5
1	848.3	351.3	384616	358352	362673	385232	382570	347403	354840	404231	400796	391275
2	904.5	844.5	384428	357208	363021	384321	385083	345201	355768	404353	398609	392362
3	659.7	690	381903	356592	361258	383131	385737	347078	354772	404522	398156	391991
4	807.1	911.3	381866	358338	364837	385062	385770	345222	354497	406199	398661	390235
5	311.7	1128.5	384468	356767	362937	383021	383954	345603	352865	403873	401080	393460
6	531.9	820.9	383885	358686	362175	385923	385836	347146	353929	405144	398263	392935
7	1156.8	996	382794	358153	362670	384812	384447	345137	354134	406333	398900	391852
8	877.6	73.4	381141	356412	361083	382938	386399	345150	355916	405883	397574	391915
9	860.3	739.1	381187	357081	364818	385699	384364	344677	353955	406323	399587	391954
1	1475	139.3
2	1142.5	1281.1
3	1353	1421.8
4	354.3	1143.3
5	926.3	1379.2
6	145.5	293.1
7	767.9	124.1
1	1388.4	834.2	39210	0	0	0	37381	0	0	67943	35991	0
2	953	634.6	8709	23738	36360	37488	70851	0	41530	59767	0	0
3	779.7	1390.1	37318	70993	69736	6878	0	0	0	0	22330	0
4	528.5	154.3	0	0	51358	50592	0	18598	30750	15799	31698	0
5	1358	995.9	10569	50729	0	47217	61322	0	49060	0	0	66896
6	534.7	871.9	0	7521	12459	55331	0	0	0	51739	0	7910
7	1347.5	1460	52324	30289	0	0	0	17526	0	0	0	38529
8	233.3	1072.3	0	0	0	16382	0	16949	23343	0	38824	0
9	558.9	990.3	0	0	29604	64122	0	0	50389	0	0	0
10	901.1	1489.8	55551	686	0	57934	0	0	26156	0	0	31871
11	645.3	1026	43011	0	0	53329	0	0	0	37418	71807	53722
12	56.7	374.5	5555	69667	54910	65217	0	0	0	0	0	0
13	700.7	715	60981	66777	0	56735	0	49378	30598	42530	54334	0
14	1105.6	500.4	42289	0	0	50095	58250	0	56052	0	10900	57363
15	288.4	105	0	0	0	0	0	0	0	74634	70637	56689
16	461.4	523.8	0	0	10960	27782	0	28765	69800	25173	0	0
17	65.8	774.2	8312	12567	22386	1012	0	21817	51196	0	0	50000
18	1158.5	1187.9	0	0	37664	21617	4973	68466	35167	0	0	70217
19	1256.6	1119.9	30069	0	0	0	0	42705	0	35525	0	9204
20	1244.6	79.4	0	0	0	26608	0	68741	0	0	0	0
21	923.2	1219.1	39475	43174	45700	0	0	0	0	25565	0	39010
22	649.8	490.3	41690	9753	24732	74539	0	2060	0	0	0	0
23	1121	164.1	0	38658	11326	0	72037	0	73712	0	55745	69118
24	94.7	501.3	31509	0	19842	0	0	0	70892	19421	62986	53590
25	736.5	158.8	46690	0	0	28371	0	0	0	61744	0	0
26	527.4	1311	0	0	0	0	59492	29486	28260	55402	0	0
