# 70fc76bc-93f8-4c73-a8fc-9203f67e7648
10	6	8	163	30
0.0	33.8	59.6	77.5	161.2	96.7	40.0	69.7	184.2	160.9
197.9	0.0	22.3	85.4	97.7	42.0	150.4	61.5	111.6	113.6
36.1	160.8	0.0	68.1	88.4	180.2	27.7	152.9	119.0	32.3
135.1	63.6	80.2	0.0	39.9	33.9	28.4	133.5	188.9	106.3
138.3	68.1	107.5	39.5	0.0	74.5	176.7	147.6	139.3	35.2
160.9	101.9	81.7	141.4	177.2	0.0	187.2	37.8	22.6	82.5
182.4	21.7	195.3	195.2	117.1	139.8	0.0	146.9	181.4	113.4
21.2	22.7	99.9	182.1	156.5	55.8	158.4	0.0	160.3	191.7
27.1	153.6	195.9	34.2	44.7	136.3	46.6	40.2	0.0	39.3
48.8	25.1	36.5	109.4	144.5	94.8	199.7	185.9	81.2	0.0
1	38340	1	9
2	21082	5	10
3	31660	4	10
4	53012	8	3
5	61192	7	5
6	61035	1	7
7	49485	2	7
8	48217	5	3
9	57372	2	5
10	56205	1	6
11	49956	4	1
12	62273	3	4
13	54417	4	1
14	58111	7	9
15	44410	2	1
16	45420	1	2
17	34074	2	10
18	29593	7	10
19	69212	6	1
20	34424	1	6
21	25002	2	3
22	47973	3	8
23	47178	8	4
24	35741	1	3
25	24334	8	3
26	50108	7	6
27	14649	3	8
28	56651	1	4
29	66049	6	5
30	30401	3	1
1	446.3	904.4	511681	528483	479368	539689	559975	507039	479472	528067	523307	509048
2	1486.6	1165	510769	528181	478507	542226	561605	507192	480315	525182	524594	507040
3	1442.2	968.1	511746	529079	475727	540614	561119	509649	479854	524811	522423	509627
4	925.1	61	511326	528879	475586	539029	559904	510513	479507	528190	524630	508005
5	654.9	1416.1	512483	529749	476883	542490	562702	508798	478904	527990	525513	509620
6	326.4	1265.1	512397	528433	478763	540327	561741	507244	480320	526403	521694	507582
1	779.5	19.9
2	133.8	793.1
3	425.5	687.8
4	659.4	562.5
5	931.7	860.3
6	36.5	230.4
7	94.8	1188.8
8	297.9	555
1	1406.4	536.4	0	0	56525	0	0	0	54615	0	6911	34971
2	975.3	877.1	10865	0	0	18003	0	0	57838	58235	49053	57250
3	165.5	80.4	14102	0	19625	0	0	21242	0	0	12773	10186
4	669.5	1478.3	0	0	0	45221	0	0	9340	12284	19353	51985
5	568.3	693.9	37370	23018	2023	70255	0	10988	0	49393	27092	16653
6	1466.2	590.3	0	29493	0	55466	0	0	64662	49044	30514	43112
7	704.4	16.1	0	27353	0	41643	61722	73535	0	37755	31075	7855
8	1206.6	1490	10986	0	68439	0	1115	30942	28855	0	1683	50322
9	935.4	454.5	0	69781	0	0	44291	0	0	18664	43393	0
10	44.6	288.2	0	0	0	0	56962	0	28060	25751	28150	1571
11	639.9	1326	0	31392	24602	0	0	8982	0	0	55684	72657
12	37.3	1072.1	0	0	0	45927	70873	53304	0	23368	0	0
13	507.7	1175.6	849	32379	66420	0	0	0	0	0	34693	0
14	1351.9	268.2	49645	27103	39363	34114	16404	0	0	0	74815	12160
15	107.1	848.7	0	53620	5822	0	0	0	33897	1773	21473	0
16	1278.9	387.2	0	72892	0	0	18055	0	0	0	0	0
17	570.5	587.8	38152	14558	17421	0	0	40533	0	68309	0	14817
18	1459.6	592.3	0	67540	21511	0	70020	0	0	30736	44808	19889
19	433.4	1382.4	0	69799	0	37253	0	7177	1766	0	0	0
20	557.1	98.6	0	0	19837	0	61157	72844	72990	0	29531	0
21	93.9	1342.2	0	39292	0	0	0	8078	0	0	0	27941
22	676.6	1355	31704	0	73721	50640	46512	0	35909	33538	12373	0
23	1016.6	160.4	14618	32766	0	65235	39545	0	0	0	0	70512
24	369.8	1159.8	0	0	39031	0	13024	5382	0	34040	68830	0
25	259.9	1130.3	0	0	48351	0	0	0	0	37092	34970	0
26	135.2	820.9	0	53149	0	0	7539	3205	53833	0	0	0
27	48.7	869.9	51006	54519	8042	30867	0	56299	74244	0	0	0
28	1012.6	1240.7	15239	0	0	39607	49294	17086	0	0	53550	13342
29	1043.5	901.5	0	0	3499	0	0	43823	0	46608	0	0
30	1163.8	1092.3	0	60016	12612	64040	9232	0	44628	0	9197	58973
31	393.4	831.9	0	0	28864	68672	0	0	0	0	0	0
