# 1597a172-08a1-488d-ad12-9a6017bb51fe
11	9	6	145	33
0.0	182.2	156.5	197.0	132.4	87.6	35.3	80.7	84.2	78.3	180.9
26.8	0.0	115.7	178.9	32.2	139.0	171.6	15.9	57.9	81.6	180.3
10.9	111.8	0.0	45.2	53.8	17.9	67.4	95.0	150.8	159.2	190.3
99.8	83.8	138.8	0.0	197.0	75.1	11.2	134.7	146.2	82.7	86.8
115.1	181.0	156.4	192.0	0.0	138.6	55.0	66.2	102.7	189.2	26.6
158.6	126.1	147.4	32.9	71.3	0.0	143.5	49.1	133.0	27.3	67.6
88.3	96.7	52.8	193.4	85.3	60.2	0.0	65.2	114.6	196.6	172.2
58.3	51.2	168.7	76.5	159.5	75.0	192.7	0.0	172.6	140.6	104.5
86.9	38.6	53.7	143.2	41.5	102.7	83.6	177.1	0.0	196.5	164.9
71.1	44.2	148.1	174.5	170.6	47.6	90.1	144.8	97.7	0.0	27.6
118.1	26.8	62.2	113.6	28.1	37.7	69.3	19.1	11.5	166.3	0.0
1	31803	3	10
2	47660	4	2
3	18150	1	7
4	65339	6	2
5	45273	4	11
6	55187	1	10
7	22549	4	3
8	55608	4	3
9	28762	2	7
10	35186	1	1
11	50981	5	2
12	69389	5	5
13	75071	4	5
14	14736	4	8
15	79456	3	5
16	21332	6	10
17	68158	6	3
18	36438	2	3
19	69570	3	1
20	72486	1	8
21	47006	4	7
22	64882	1	7
23	74063	2	3
24	14685	3	7
25	46051	2	1
26	27970	1	6
27	51151	4	9
28	45948	1	8
29	76716	2	11
30	13185	2	7
31	29608	2	10
32	31495	3	5
33	19543	3	2
1	685.3	198.4	306701	329027	346134	307733	318028	287574	284368	319542	308156	347309	252325
2	175.6	399.1	305173	326927	345407	307764	316183	290507	284144	319467	310948	348253	250288
3	1315.5	138.6	306716	328249	344333	307468	317839	288176	284374	320349	310216	346423	252133
4	791.2	1182.4	305075	329908	344623	308615	318052	288254	281372	320576	308325	346015	251015
5	585.3	1499.3	308123	326710	347025	306729	319118	290026	281196	320015	309540	345249	252807
6	594.2	980.7	307812	327075	345326	309726	317657	288942	281230	320125	310590	346216	249927
7	748.6	1135.5	305769	326420	346061	309049	317209	289896	282385	320874	309779	346890	252644
8	984.7	282	305993	326847	346490	308420	318547	290791	284106	320222	307585	345054	250849
9	311.7	513.3	306371	327190	343751	310365	316441	288769	280934	318307	309542	348417	252161
1	708.6	815.5
2	503.7	960.1
3	594.7	374.5
4	311.8	849.7
5	112.9	638.3
6	705.2	520.3
1	133.8	451.4	0	39625	38157	2343	3903	38264	0	34467	70357	37496	0
2	42.3	775.4	21327	72612	28425	7476	0	73277	2050	0	70721	0	0
3	972.1	482.1	18360	53633	32407	0	24728	51321	0	72033	0	4669	22235
4	1248.4	521.8	74258	0	0	0	0	0	46918	30876	0	0	48825
5	196	1469.4	0	0	0	0	0	31617	5988	0	0	0	0
6	1329.1	380.3	61734	20475	29640	0	0	43659	0	0	0	45683	0
7	544.3	48.7	43856	62062	0	0	72151	0	33441	0	0	0	0
8	1430.1	582.6	0	16132	74845	0	2409	0	64788	36761	0	41192	58602
9	1006.1	1064.4	64269	0	0	0	0	47460	0	24993	69808	11601	39661
10	1026.8	1158.2	32562	0	68771	3798	74745	0	24786	0	0	0	42416
11	899.6	830.8	0	74285	0	0	69682	0	30828	0	0	48798	0
12	619	533.8	65030	0	0	26184	58936	0	46274	0	1930	0	0
13	229.9	681.4	0	61272	0	45750	0	0	0	6054	0	0	0
14	1225	916.6	53098	0	0	0	50254	1312	0	53588	57528	57834	14044
15	1370.6	479.3	34336	22769	15944	4249	23575	0	0	0	53663	0	53694
16	1050.3	1477.3	0	32220	45732	0	0	42905	0	0	0	0	0
17	42.7	791.1	925	0	0	7416	51101	0	0	0	0	0	14371
18	1362.7	1312.9	2208	66893	52553	48830	9717	0	70816	0	72583	45026	0
19	1134.6	629.1	42689	33480	0	53408	14612	55676	0	0	42715	0	0
20	978.6	303.7	66930	4329	60528	0	66399	7458	0	0	0	0	0
21	1102.1	456.5	0	0	24548	0	45427	0	55971	0	927	0	0
22	1237.7	695.5	0	0	59233	17349	43853	0	0	683	0	0	0
23	295.1	545	0	0	0	0	0	0	66573	45358	0	40508	58364
24	1380.3	918.2	49763	0	59955	0	4784	68404	27947	14878	62916	0	13300
25	783.5	46	51765	0	12134	0	0	41156	15952	57525	33913	10928	37874
26	333.8	284.7	0	33655	29904	42792	0	0	0	0	68014	8485	51808
27	394.5	269.8	74669	55840	65372	0	0	0	24983	70948	0	5201	0
28	210.9	406	0	0	0	0	0	0	26679	0	8650	70639	0
29	415.4	570.3	0	0	0	0	0	0	0	0	0	17164	16359
