# 69162994-f7c1-4112-9a70-9b60fc3389d7
11	7	6	137	31
0.0	140.3	198.9	167.8	43.4	117.5	49.8	40.1	132.7	181.7	18.7
128.8	0.0	196.6	98.8	132.4	110.5	44.8	128.0	186.2	98.2	27.5
118.2	52.0	0.0	166.4	12.0	111.4	42.1	159.0	77.7	157.6	56.0
107.7	142.9	133.3	0.0	81.2	27.5	59.8	96.5	15.2	192.3	175.6
89.1	81.0	17.9	69.6	0.0	31.3	67.9	86.1	186.7	130.5	104.8
173.4	157.6	58.1	71.7	15.5	0.0	184.5	54.4	181.2	157.1	83.0
19.3	99.1	185.0	59.9	142.6	123.0	0.0	93.0	60.2	181.2	148.8
11.6	195.2	50.2	105.5	27.9	22.9	159.4	0.0	79.8	116.8	15.5
64.8	87.2	137.6	188.1	152.8	51.5	188.2	90.0	0.0	143.0	26.3
188.9	96.8	180.3	161.7	24.4	75.8	184.7	46.6	92.8	0.0	60.6
83.9	171.6	57.3	138.1	199.7	88.6	84.1	60.9	82.0	179.0	0.0
1	38664	4	2
2	27587	1	6
3	74102	2	5
4	24825	2	8
5	49148	5	9
6	50887	5	2
7	58197	5	3
8	14492	6	1
9	33138	3	9
10	54836	1	9
11	12624	5	9
12	18794	3	9
13	39290	1	1
14	69931	6	1
15	24150	4	4
16	50353	1	6
17	18970	2	10
18	36675	3	5
19	19086	2	5
20	26736	4	4
21	41974	3	4
22	64164	3	8
23	73815	2	8
24	17234	3	6
25	46791	2	3
26	70581	3	2
27	46013	5	4
28	20986	5	5
29	27557	3	4
30	20346	2	7
31	26442	6	5
1	381.8	190.8	379560	306925	461786	343559	407406	367865	385370	295020	447268	387305	375864
2	312.6	401.9	379934	305466	462380	340283	408812	369963	385410	295682	445773	387681	372909
3	705	271.7	379924	305497	460350	341423	407652	370496	388499	295295	447061	388374	375327
4	54.9	1456.5	381626	305787	460344	343852	408283	370329	388433	292598	446391	388381	374256
5	886.9	333.3	379817	307322	462932	341722	407171	366920	385768	295649	445190	385142	375555
6	1028.9	775.7	381743	303719	460231	340374	408195	367305	386781	295231	445022	386433	376764
7	455.2	298.1	382474	303758	462846	340808	407895	368065	386146	293424	444461	385789	376238
1	546.4	481.3
2	969.5	450.5
3	387	891.6
4	1454	1301.5
5	163	1455.4
6	619.8	639
1	145.5	370.6	0	4674	0	34438	0	1105	23467	25523	29402	0	0
2	1339.1	1197.7	0	0	10962	0	0	0	30493	0	6935	0	0
3	1167.7	1026.3	0	23249	0	0	0	38560	60204	0	0	0	29169
4	28.7	96.6	42765	0	0	20183	58422	45742	12509	18686	25293	0	0
5	966	404.8	0	73073	22592	0	27136	0	0	3345	0	0	28491
6	1318.9	1403.9	45919	10285	0	0	0	3692	0	44333	62538	44171	49410
7	508.3	402	0	56411	0	0	0	0	58371	0	33358	21501	58556
8	1204	1164.5	23789	0	0	0	0	9733	0	53876	24868	70232	0
9	414.3	199.2	0	34585	73936	0	0	73182	51703	0	18838	30416	0
10	100.6	14.7	17015	58062	0	0	67663	73636	52737	0	0	52276	33462
11	764.1	539	10586	0	63743	0	0	0	0	0	25272	44494	64454
12	574.4	776.1	0	0	65991	0	60543	0	0	0	65353	17517	0
13	504.9	633.4	0	0	64902	19820	0	0	67186	53748	17296	2329	0
14	686.4	575.8	0	0	0	39102	0	0	67942	9455	45738	0	0
15	393.3	1162.1	16310	0	0	20063	0	0	0	50027	38588	20373	71909
16	1469.5	500.7	0	0	37598	5539	30898	0	0	0	0	61647	50804
17	1093.2	822.9	53338	0	53338	0	22817	0	0	0	0	72820	0
18	680.1	1234.8	0	0	23943	0	0	0	37868	62385	3967	12967	0
19	748.1	335.2	32543	0	24428	58247	60963	0	7049	3175	0	0	0
20	1280.4	335.3	0	0	13018	62123	20796	0	20308	0	0	0	0
21	707.4	459.7	0	0	63210	0	0	0	0	0	54411	44948	69538
22	873.8	725.2	0	0	0	0	0	41446	51907	0	0	55443	0
23	736.8	307.9	34307	66884	0	73662	35254	71745	49994	51522	0	34303	12304
24	1220.9	708	56118	0	22950	0	43618	4427	56545	0	7440	54403	0
25	208.1	560.3	19163	0	0	0	0	37253	0	0	0	0	0
26	1259.2	1470.9	64490	0	15901	29742	48627	44342	0	12655	0	9617	0
27	1157.7	941.4	0	0	0	0	29458	0	70355	64499	64354	56006	0
28	1080	311.2	0	0	11383	0	74693	0	71572	0	0	0	56039
29	387	1098	65740	0	0	0	0	0	4417	0	36570	0	42027
30	51.4	789.9	25210	31665	0	35459	0	0	3019	10254	44214	40246	41479
31	1191.2	485.6	54187	0	0	60231	56361	14924	0	19778	21664	0	19577
32	1446.9	37.6	0	60675	8922	0	49441	0	0	0	0	48825	68258
33	770.1	1344.8	53233	48051	0	0	0	53291	0	0	27026	51076	18426
34	897.9	78.3	40899	0	0	19950	0	29611	0	37008	59167	33078	57408
35	312.8	1085.9	0	15122	0	61002	67038	0	0	5311	72869	0	0
36	568.8	275.7	0	71955	0	13373	0	0	70347	10990	56549	0	0
37	992.2	262.8	62629	0	0	66242	66803	0	16570	0	61214	47054	35216
38	666.9	453.3	47934	0	33857	0	23205	1504	66943	0	4542	3862	0
39	1286.1	768.3	15903	0	20945	5430	27745	16153	2489	0	56407	0	0
40	103.2	1287.2	0	0	0	0	7667	10463	39414	0	58456	0	0
41	30.9	661.3	0	0	25785	0	19533	0	16315	71189	0	16626	45064
42	921.6	648.2	0	0	56988	0	54287	60959	47453	40913	0	0	0
43	1356.7	273.1	6615	0	12410	8080	0	56871	13043	56614	0	5827	73893
44	394.3	1354.5	31339	38200	0	0	0	51438	46554	0	49147	0	0
45	926.5	1272.2	0	22252	44373	6719	0	68091	0	0	9935	66333	0
46	997	754.5	44658	67061	60136	72383	0	64447	0	35429	34401	43384	0
47	370.3	1364.7	0	0	56120	65336	43286	0	46515	0	0	20850	24112
48	85.3	774.2	0	6359	32315	23667	45130	38907	4228	0	25285	14359	67551
49	586.7	123.1	0	0	53181	58324	0	41049	45488	0	0	0	67963
50	1150.8	1068.1	0	48640	57401	56905	0	18960	0	20614	0	1967	30618
51	251.3	600.8	45385	0	24822	0	18195	0	839	1152	73748	65889	0
52	71.2	1242.7	45030	55460	40806	0	0	62816	39358	42118	49839	0	14413
53	81	132.3	19050	0	50536	0	63071	0	26366	0	28736	37256	0
54	604.5	382.5	0	19336	72129	0	0	0	44241	0	19776	0	41271
55	1495.6	971.8	14411	70312	0	0	16201	0	0	27771	0	65123	30019
56	456.6	196.2	0	0	0	0	70977	0	0	34278	56413	0	64342
57	1421.7	960.9	0	0	0	0	40069	18575	0	26866	10946	0	58055
58	1.4	1399.8	24324	7963	0	0	26934	13824	31105	64204	0	32628	36789
59	200.7	1341.8	0	0	0	60552	0	0	0	1738	0	66056	0
60	117.3	920.5	39105	0	60387	57906	0	9982	0	8782	0	0	0
61	1332.5	66.7	30300	0	0	0	57956	20430	0	11509	57970	0	10454
62	288.7	1193.5	2555	0	0	0	63812	0	56240	20364	0	0	17085
63	179.1	910.8	10264	13048	0	0	0	0	36291	10934	0	0	48843
64	1332.4	456.2	0	31931	70020	60883	0	0	32681	0	67254	0	50021
65	540.2	13.9	0	0	0	0	0	66786	0	69286	53607	55776	0
66	266.4	975.9	0	10708	14727	0	17394	67737	11654	24564	0	41232	0
67	697.9	933.6	33072	0	0	48537	47914	58122	0	21662	0	0	0
68	1497.9	329	30892	40717	0	52244	9028	51307	57164	18082	12883	15867	0
69	107.8	574.5	39319	16815	11334	44799	8364	44543	37080	0	70825	0	0
70	341.8	1211	7693	11169	65062	33154	0	0	0	0	20990	0	47533
71	477.9	1377.3	0	0	58552	0	0	34027	66743	0	62069	0	15426
72	337.6	815.7	54597	0	53226	0	34822	7666	0	0	38667	69886	0
73	1422.5	139.7	0	0	0	0	18435	0	38399	0	42978	40316	37844
74	1026.7	464	0	22721	69686	65661	69669	35821	9314	66088	40174	19865	50029
75	1498.4	1335.9	52000	18091	16743	24311	63722	52222	0	40692	500	0	0
76	283.3	716.6	0	0	0	0	0	4441	0	0	21077	20107	0
77	720.7	1447.3	0	5436	33043	71791	39806	0	56140	0	0	0	7971
78	262.4	1123.2	0	0	0	0	15867	0	0	14945	0	57433	47597
79	1283.3	1487.1	0	70622	8547	19974	0	0	11020	42661	0	0	1987
80	928.4	778.5	0	23880	39747	20220	0	42618	0	46016	61570	46507	40782
81	372.8	1313	69102	0	28678	70333	0	0	0	10940	68575	0	0
82	1213.6	1061.5	0	12777	0	0	0	0	72187	0	34331	74073	0
83	698.1	1063.7	26974	0	0	51322	0	70890	0	0	32948	5465	0
84	1264.4	503.5	38058	0	0	27519	44114	2452	55368	25853	0	49996	0
85	1202.8	4.1	69873	0	55955	44756	0	65886	31370	0	72555	21961	0
86	1398.8	1135.7	61386	46892	62303	43160	56375	16405	22827	0	0	33853	0
87	724.4	281.8	0	46052	50745	17568	0	0	0	0	5932	0	47987
88	1405.5	1180	59961	0	25064	0	0	0	26207	0	37546	4307	0
89	263.3	1314.3	47215	31368	19682	0	55622	0	0	0	27360	0	0
90	1461.1	910.1	0	39204	0	3788	64801	0	0	20310	0	6421	0
