# d5756bfa-ee30-40e7-8408-76617362b44f
10	7	7	179	47
0.0	162.2	64.6	121.9	153.6	167.9	120.8	109.5	78.6	83.8
35.7	0.0	199.1	107.8	81.6	182.7	31.0	31.2	161.5	117.9
12.3	147.8	0.0	155.3	110.3	154.7	136.7	81.0	166.8	128.3
20.6	124.9	90.0	0.0	85.5	176.1	101.7	172.9	179.8	176.7
12.5	138.1	84.6	63.2	0.0	160.2	108.3	53.6	71.3	49.2
194.4	144.1	42.0	160.4	116.2	0.0	131.1	137.3	16.0	133.4
126.2	158.9	46.7	36.0	192.7	139.4	0.0	17.4	28.1	176.2
176.5	23.0	172.0	58.2	130.9	62.7	33.4	0.0	61.8	148.2
48.4	61.9	20.9	91.2	27.8	46.2	145.5	150.2	0.0	180.8
150.1	50.3	23.8	21.3	54.3	130.7	139.1	12.1	77.1	0.0
1	34164	1	4
2	16401	1	8
3	57729	6	10
4	42751	7	5
5	17745	4	10
6	39819	1	8
7	64892	6	1
8	25180	2	8
9	57190	7	10
10	37222	3	10
11	41368	5	6
12	67069	5	9
13	73575	5	1
14	27413	2	1
15	45907	3	10
16	56551	2	3
17	59970	2	5
18	21441	6	5
19	17062	6	10
20	46745	7	2
21	10216	1	6
22	41920	5	1
23	30082	4	2
24	67608	1	1
25	49597	3	10
26	74869	2	10
27	34336	3	1
28	16000	3	3
29	67161	6	6
30	11704	6	5
31	18046	6	1
32	30581	1	6
33	50615	5	10
34	65583	5	5
35	50147	6	2
36	70048	5	7
37	74731	7	5
38	28457	3	4
39	75305	5	2
40	69255	5	6
41	28914	1	5
42	47394	4	10
43	66729	7	3
44	58649	3	4
45	47129	4	4
46	76403	6	6
47	22375	3	3
1	642.7	887.5	442862	464951	480355	406224	505367	423073	418334	483054	495669	496990
2	218.7	711.6	444644	462677	479653	408281	503156	421041	418784	481203	493629	497506
3	861.7	100.3	441047	465430	478715	407046	505668	420657	418739	482058	492766	499186
4	405	1091.4	443607	463968	479724	405287	503308	421283	418682	482682	493054	497866
5	215.3	1348.5	442512	464414	477902	405866	502806	420748	419436	481761	495659	500063
6	488.1	262.5	442462	463537	477370	404769	503877	422135	417650	483235	496272	497344
7	1299.3	593.7	444392	462413	480365	406696	503206	419413	420655	481409	493359	497103
1	636.5	534
2	1234	515.7
3	909.8	40.6
4	188.6	1435.3
5	762.8	629.9
6	308.7	224.1
7	1286.8	740.6
1	1494	136.1	0	57419	0	0	0	0	22784	45490	0	40915
2	948.8	1249.2	0	68231	0	64490	0	0	18005	66008	2948	0
3	8.8	985.3	0	6428	0	47555	17348	11929	3852	0	0	0
4	1273.3	609.8	0	60263	0	69446	0	0	0	7962	0	0
5	1096.3	563.3	0	13259	0	37885	33728	0	12169	0	0	61735
6	84.8	677.9	10639	0	63234	0	0	8518	14049	27363	0	55797
7	308.6	1496.4	60021	0	0	0	0	23577	0	0	26203	0
8	904.4	290.1	0	22192	68198	0	0	27350	46989	0	71438	0
9	1335.6	1481.9	25367	0	0	0	63932	58357	0	0	0	0
10	158.1	1240.8	0	0	68044	1359	29460	63424	64434	15545	17658	0
11	613.8	1177.7	0	1585	0	0	0	20207	0	0	16761	0
12	1201.8	752.2	8966	70355	35284	0	0	0	0	0	1268	19521
13	837.6	140.7	37032	0	13898	54916	0	41536	13887	51553	0	0
14	968.7	1260.4	0	0	0	4945	32505	0	0	0	0	0
15	1400.2	515.9	4144	60969	0	0	0	0	0	0	71995	0
16	1492.1	1270.8	0	65765	20121	0	71501	0	0	48535	4591	0
17	873.5	24.7	0	48226	0	63003	40358	20189	51844	0	0	46319
18	640.5	13.7	0	72206	0	46521	32653	0	38651	39929	60075	64812
19	1445.5	274	0	2243	0	0	0	0	17092	18349	0	0
20	901.3	995.3	0	61962	54606	0	0	55123	36067	0	0	0
21	620.1	561.3	5204	48740	0	0	0	0	25694	0	0	22059
22	369.5	778.1	0	0	0	0	0	19445	21782	45320	26258	0
23	637.3	5	42414	0	63545	0	0	69238	20931	0	25216	0
24	992.3	704.8	0	51577	0	0	59315	0	54909	0	0	0
25	130.1	606.7	55514	21700	0	0	0	42526	0	69666	0	0
26	1263.1	1000.5	63626	23773	0	0	31244	0	0	0	0	8678
27	545.2	115.7	7743	35113	68011	0	55097	0	17960	0	55067	0
