# 32b87dd5-be43-498c-a2fb-8090dbf03e9c
12	6	4	108	32
0.0	38.0	66.0	96.7	196.4	95.1	104.9	72.2	101.0	140.1	108.4	148.4
34.8	0.0	125.5	33.0	16.5	197.7	171.7	176.0	166.2	133.0	23.9	37.1
78.0	197.6	0.0	121.3	24.0	112.0	34.0	105.4	74.6	36.5	124.5	156.4
149.4	165.6	155.7	0.0	123.1	33.1	168.2	53.1	91.6	37.1	163.8	111.2
87.0	170.3	75.5	156.3	0.0	86.9	119.0	143.4	89.8	194.9	168.2	54.0
117.4	22.0	115.2	47.7	57.3	0.0	187.2	143.1	23.0	98.8	148.3	50.9
77.9	186.4	71.4	166.0	55.3	27.7	0.0	129.9	48.8	103.7	157.6	117.0
150.8	40.1	167.7	71.7	33.1	177.3	165.8	0.0	159.6	160.6	136.5	17.3
70.8	45.0	74.5	189.3	156.3	196.7	125.8	131.5	0.0	98.1	150.7	196.0
175.8	177.8	15.4	152.9	183.8	47.6	197.3	124.5	191.4	0.0	33.4	184.3
195.9	37.9	129.9	89.4	81.0	57.2	50.9	105.6	65.8	178.4	0.0	112.5
39.1	118.8	199.4	48.2	137.7	36.7	105.7	73.0	180.0	190.3	182.0	0.0
1	70224	2	5
2	24746	1	9
3	58812	4	12
4	61597	3	10
5	69199	2	10
6	24143	3	5
7	23013	4	2
8	70325	3	10
9	57241	4	11
10	45598	2	5
11	69775	1	9
12	60640	4	10
13	20909	4	1
14	58375	4	8
15	52910	4	5
16	32523	4	1
17	26573	3	7
18	66378	2	3
19	31622	4	10
20	38216	4	9
21	29001	1	3
22	56794	3	9
23	14188	1	1
24	45464	2	3
25	26915	2	2
26	10066	3	7
27	62658	2	5
28	44914	2	3
29	51962	4	4
30	37044	3	5
31	64295	3	10
32	29465	1	5
1	819.6	429.1	317157	273458	370226	330789	347882	292225	292075	339986	369403	304420	335509	314704
2	1289.1	780.7	315220	276676	367557	332354	348488	291338	291707	340339	368336	302637	335524	314079
3	397.7	1185	313597	276215	368391	334147	345362	291470	292692	341084	369188	303558	337397	312519
4	809.7	630.4	317197	274689	369372	331800	346727	292093	290120	341345	368619	302498	336364	311188
5	487.7	251.5	316011	272873	369761	330906	347084	291949	291724	343636	370788	304968	335268	314869
6	173.1	497	316570	276100	368903	331848	345163	292967	290569	341687	369271	305992	335154	311838
1	173.2	261.4
2	190.3	580.7
3	226.5	846.8
4	972.1	185.3
1	570.2	347.6	4711	7559	0	38079	10468	0	12162	0	51118	0	72484	0
2	972.7	1294	27362	0	0	50618	68148	0	6556	63281	68965	0	71318	6383
3	499.1	620.6	40762	0	0	14020	63215	0	0	16296	0	28179	12371	0
4	292	506.4	26269	27253	16643	0	0	0	22967	0	48087	0	0	0
5	892.6	362.1	27423	0	0	0	0	0	13106	0	2400	36763	27334	0
6	1190	1315.8	0	0	48355	0	47160	0	0	0	0	0	13190	74446
7	1118.2	1037.3	0	0	0	1089	63997	43367	0	55063	62301	53727	0	0
8	1301	809.3	0	31440	47733	7057	6530	0	33110	0	23341	72776	54779	13031
9	158.4	1240.4	0	0	0	59468	37938	72718	12495	0	5480	34513	42659	27934
10	1396.4	342.3	31787	25665	18639	0	0	15349	0	21829	63348	0	28952	74094
11	804.8	868.4	0	0	12017	0	6560	0	0	6967	31827	0	0	52952
12	280.6	497.1	55299	35906	64536	0	0	3858	57287	0	0	25810	42579	0
13	173.1	81.2	43879	0	0	12768	0	0	0	0	37293	16748	17385	18042
14	950.9	826.8	15795	9036	0	0	42674	31106	0	48133	0	54597	14315	32256
15	1173.9	253.8	38100	4109	0	0	3759	0	0	42429	0	0	67829	0
16	1232.6	559.4	0	0	0	0	60900	0	27348	4620	44148	30229	4343	9066
17	968.3	48.4	35330	48306	685	0	16360	1422	0	14971	5137	0	0	5201
18	484.4	1216.2	50702	0	7246	68788	0	0	42955	27087	41616	0	0	0
19	1454.2	533.3	74370	23976	11093	12406	0	74976	6372	4423	0	0	43690	0
20	1011.2	126.6	20628	32349	0	0	62354	0	0	0	0	0	36697	0
21	233.9	56.3	0	41813	55880	13976	0	15850	0	0	32002	0	58372	23083
22	1144.1	1147.5	35729	0	0	22164	0	0	51602	0	70810	0	0	14160
23	785.4	941.2	0	8713	41787	30079	644	3447	0	48215	8632	0	39492	6957
24	1002.4	1190.7	0	45276	26487	0	0	55657	0	17326	0	0	51211	0
25	1187.6	950.1	23805	0	0	0	0	55867	0	0	13649	50102	0	10869
26	169.3	835.9	0	56333	0	50001	29484	18013	71565	30837	0	0	0	0
27	580.6	342.9	0	0	0	73131	0	31139	0	0	0	0	0	0
28	1468.2	332.8	0	0	0	0	0	0	0	11591	66402	0	0	37045
29	597.1	890.1	25142	0	29412	0	0	0	35335	25405	48400	42145	0	0
30	1189.2	1053	72899	0	20089	0	24070	26512	0	45847	23863	0	43359	13574
31	1128.4	1071	7820	28950	21823	33571	0	13172	0	0	0	55659	0	0
32	870.2	1260.9	0	0	0	0	0	0	0	0	16339	0	0	0
33	815.9	868.6	0	0	12025	0	0	0	0	15720	21047	21897	0	0
34	491.1	1169.1	0	48255	23826	34539	0	0	3346	0	0	0	0	32840
35	410.8	432.4	23669	0	0	20366	49486	73895	14858	39223	2963	41558	50257	46805
36	800.2	1230.2	20416	0	65504	34296	37103	0	20383	63967	60800	0	65762	0
37	80.5	145.5	46457	0	0	0	70419	18148	19923	28173	66120	0	32284	0
38	240.3	792	46547	64155	0	0	56340	14996	0	0	42751	46975	4206	0
39	1242.9	311.8	0	0	10909	0	34539	2222	0	49818	0	0	0	74133
40	1195.1	1008.7	0	0	48177	0	54123	44919	0	0	9328	0	0	21628
41	227.9	982	34225	17281	0	5467	0	26148	0	22971	38751	0	0	20817
42	868.3	875.6	0	40588	0	0	0	0	0	0	0	0	54979	71152
43	814.8	491	0	2364	0	60304	0	0	60049	1610	0	0	40669	74339
44	1270.7	547.3	69873	23255	0	42918	0	0	39777	37633	56934	0	0	0
45	59.2	505.3	55756	37364	7873	14987	0	0	0	17500	13452	48088	19552	0
46	1230.9	725.6	0	0	61251	7049	38473	0	0	0	0	0	0	0
47	617.1	1315.7	0	60649	0	39675	36054	0	54991	42105	0	0	0	0
48	309.6	54.1	31100	64817	0	0	0	0	0	0	43288	18378	74766	13987
49	114.1	1211.4	0	0	56983	0	40664	61141	35948	21572	0	18576	0	0
50	295.1	910.4	29746	0	0	44410	26442	53935	0	0	0	72330	12269	63462
51	1106.9	273.2	17215	0	38073	27876	61368	0	58666	6944	0	0	40852	0
52	1269.2	476.1	0	7050	30206	5972	0	0	12208	3957	0	62456	0	50851
53	1167.1	424	2174	0	49629	49183	34913	0	10628	45086	0	0	47936	0
54	296.8	1003.8	17288	0	50133	0	9478	0	0	11735	0	63402	0	0
55	181.2	169.1	66073	0	0	0	0	45270	0	0	0	59470	1049	53222
56	1414.3	1107.2	0	25676	0	0	0	0	0	23206	0	0	0	9287
57	442	327.6	0	0	21129	0	72136	14035	0	9303	14345	51399	8781	0
58	103.5	576.6	10513	0	56596	69719	60986	15987	7639	54278	42188	65872	12399	0
59	495.1	47.1	0	0	68101	51160	0	9641	0	24535	48772	0	62216	0
60	1137.6	1295.6	0	68335	0	73904	0	0	64766	0	11130	0	0	0
61	633.6	405.5	7872	0	62147	10422	0	0	31545	52617	67101	0	0	0
62	1269.8	1467	47182	0	0	0	0	19487	0	0	0	41240	41746	0
63	932.2	1089.7	0	57985	25301	19612	35514	11544	5035	0	52314	60234	0	0
64	615.1	1225.1	59299	5516	0	0	0	41986	43260	5483	4761	0	0	40807
65	574.5	61.2	48100	0	58359	0	0	30540	0	0	0	0	0	0
66	784.1	1185.9	0	33585	0	0	0	45604	52792	0	0	0	0	0
67	673.4	1308.2	0	0	69238	54194	26072	51286	61509	0	74431	2263	0	0
68	1458.9	395.6	0	0	60954	0	0	10261	0	0	0	0	0	0
69	1183.2	1244.1	37865	0	0	0	48544	61757	0	0	19957	52253	0	0
70	1189.9	1264.3	0	53517	0	3979	0	59053	54042	22923	57788	13108	0	54890
71	1192.2	806.1	0	54585	0	0	0	0	64027	0	0	0	0	0
72	324.8	1272.6	0	0	40450	11628	59784	5512	18543	51512	37834	0	73127	68605
73	85.5	228.8	17779	0	0	0	7398	0	20649	0	66252	0	48283	29141
74	51.5	1382.2	0	4471	63559	14146	6306	18584	0	3003	0	0	3078	0
75	1079.2	1067.3	0	39503	74127	0	29773	0	0	50306	0	60095	0	0
76	941.1	764.9	1776	20054	62057	74332	18516	11155	52585	67402	0	0	14287	34698
77	501.6	500.3	0	26109	0	65382	66598	0	27262	27055	72712	12894	0	0
78	1355.6	1244.4	0	0	48377	0	12418	0	22098	0	0	39930	16544	48621
79	847.7	627.9	0	0	0	0	0	32403	0	0	0	0	0	69854
80	1425.9	426.6	0	25593	23459	25262	17181	0	8536	0	38935	0	72446	0
81	655.9	200.3	0	63376	60813	20741	0	0	56820	34604	0	0	27409	45910
82	537.1	1475	0	5804	776	0	8364	0	10978	0	0	55050	0	53601
83	428.4	504.1	0	0	71030	0	28915	0	41187	68622	27885	54614	0	0
84	10.8	1009.1	0	0	0	0	0	0	37162	30646	0	0	37709	20573
85	390.2	1388.6	0	70803	0	43738	47778	0	0	42132	0	0	69780	0
86	1278.5	1180.6	0	0	8802	0	59159	41897	0	51668	0	0	0	41628
87	1284.8	952.9	0	0	0	19532	0	0	0	20501	16310	0	69354	0
88	392.4	296.3	0	30272	0	0	26615	0	65958	34699	0	40575	51353	0
89	1156.8	206.9	35930	70559	0	32286	71714	46129	11002	40126	55138	0	0	52796
90	115.4	676.9	3125	0	43236	31287	0	21893	0	30490	31121	0	70504	0
91	238.6	381.4	0	2481	24050	4109	3473	0	43202	0	0	14169	0	25609
92	1329.7	297.9	48264	13765	48149	0	63073	0	15701	0	0	0	0	10307
93	1451.7	962.5	0	28918	36314	57114	0	0	45194	49600	0	61473	0	0
94	982.3	565.4	0	0	34418	74113	0	14966	10059	0	36100	0	18667	58745
95	997.7	257.6	23895	25485	0	29830	25750	0	0	69572	62041	74055	0	0
96	320.9	290.1	65927	0	26854	0	0	7217	29530	0	22229	30879	0	26932
