# 0cd8c54c-e4f8-4a2d-93c2-58cad6c1d352
11	10	6	109	40
0.0	87.6	104.4	92.4	66.1	117.3	45.5	32.8	86.5	93.7	174.0
96.3	0.0	48.2	60.2	84.7	113.7	199.6	60.0	37.2	46.4	109.1
81.6	75.8	0.0	47.5	116.0	171.1	108.6	28.1	173.6	161.1	94.5
60.8	103.1	164.6	0.0	58.4	29.8	128.5	107.5	81.6	78.9	171.6
52.1	39.6	178.3	112.0	0.0	190.9	87.1	105.0	181.3	24.0	81.4
104.0	105.9	120.8	112.9	174.0	0.0	33.2	79.3	181.7	75.0	99.0
24.4	85.0	174.6	132.0	50.9	117.9	0.0	189.4	151.7	195.6	99.0
43.4	199.0	78.9	46.8	158.2	16.1	87.9	0.0	13.8	91.8	149.2
82.7	81.3	21.2	88.7	161.5	116.1	162.4	10.8	0.0	13.3	73.4
60.6	163.9	12.2	62.5	14.8	44.8	115.8	182.4	115.9	0.0	34.0
53.8	114.3	73.4	115.4	115.0	199.5	85.7	70.9	20.0	12.6	0.0
1	18289	4	11
2	59043	2	5
3	61547	6	1
4	78773	4	3
5	44912	6	6
6	79631	2	2
7	57883	5	10
8	37487	5	6
9	29926	3	8
10	10250	3	5
11	70406	1	1
12	20666	1	8
13	22574	1	10
14	32744	4	4
15	50593	4	9
16	11603	3	3
17	26556	2	2
18	47340	1	5
19	14694	2	3
20	62528	6	7
21	54822	5	8
22	13200	1	5
23	32641	3	7
24	20775	4	4
25	27125	2	7
26	57545	6	3
27	32203	6	5
28	15236	3	8
29	16152	5	6
30	53140	6	11
31	41919	2	6
32	27326	3	4
33	37651	6	7
34	69773	4	5
35	76275	4	7
36	28514	1	8
37	77837	6	9
38	18449	2	10
39	73900	3	2
40	29140	2	2
1	408.7	1432.5	244012	242265	238312	269553	187583	222872	166859	257102	176747	206241	206244
2	854	782.7	242192	240990	239701	271265	185386	221454	169673	258189	176439	205501	203904
3	1050.4	1425.2	245227	241990	239740	270862	188549	219171	169343	255664	178256	207215	205954
4	308.9	983.5	245486	240925	237078	268969	185481	220949	170061	256456	176313	205732	204777
5	1329	524.5	243731	241606	236316	270635	186528	221086	167494	254646	177480	206008	206790
6	993.6	97.2	244355	240084	237954	271831	187149	219212	169324	257182	178063	207416	203427
7	1497.9	442.5	245174	242983	237512	269837	185060	221104	168623	256029	176395	205994	203833
8	83.1	1008.7	245106	240990	238058	271660	186437	222815	169378	256326	178942	206159	204843
9	651.7	380	244929	240774	236263	268706	187162	222438	168485	257331	178421	205394	203752
10	157.9	573.7	245432	240274	237956	271081	186375	220154	167555	257378	176377	208479	203320
1	877.9	304.1
2	1022.8	489.5
3	1102.9	316.3
4	1016.7	122.2
5	20.8	1264.7
6	2.8	1070.1
1	449.9	627.3	0	0	59840	56114	0	0	0	0	19612	0	4079
2	570.5	260.7	0	34225	0	46809	0	36149	0	44694	73411	0	13776
3	752.9	128.4	35280	64634	0	35018	47272	0	12992	0	36004	44327	0
4	1246.9	1388	66180	16751	0	9079	0	0	69312	0	0	59288	0
5	1063.5	793.5	0	0	0	18489	0	0	0	4352	0	52166	1515
6	785.2	1144.8	0	0	22862	60048	47981	62563	0	17014	2860	1050	13456
7	1373.3	34.7	0	71849	0	0	26956	46322	39245	71514	0	0	8343
8	389.7	263.6	38234	41505	53206	0	14875	0	0	0	0	35052	0
9	1098.8	204.6	0	0	0	7049	11956	0	0	40832	0	32210	0
10	426.8	324.5	19574	0	70502	34768	8319	0	0	0	0	47294	1199
