# c4deb01a-183d-43f4-823b-cfd67db608fb
9	7	7	143	47
0.0	32.2	166.9	87.6	174.7	109.1	28.3	26.4	57.3
156.5	0.0	45.7	41.0	159.8	165.3	192.8	162.9	134.4
11.1	139.4	0.0	90.4	133.9	131.0	166.2	70.7	102.4
66.7	25.4	163.3	0.0	10.4	159.4	136.8	192.3	41.9
78.9	12.3	78.7	98.2	0.0	182.5	58.6	21.3	136.1
194.1	76.2	194.1	16.2	49.8	0.0	92.2	155.5	103.4
154.4	170.8	152.1	168.3	130.9	93.9	0.0	28.5	189.7
76.3	97.7	128.6	134.1	16.3	63.7	69.8	0.0	93.3
85.8	164.5	125.6	79.5	30.5	146.4	164.1	65.1	0.0
1	23586	5	2
2	26061	6	7
3	32744	2	4
4	39957	3	4
5	28121	4	2
6	40609	4	8
7	78605	7	1
8	46339	5	9
9	52445	1	6
10	14742	7	5
11	42637	4	5
12	25401	1	7
13	43918	6	8
14	46253	6	5
15	77664	1	1
16	55771	4	8
17	34430	4	4
18	72644	4	4
19	41846	1	1
20	42308	6	8
21	60051	4	9
22	64643	3	9
23	18189	7	2
24	35489	1	2
25	58930	6	8
26	64410	4	5
27	51349	2	1
28	43295	1	3
29	39630	6	1
30	35917	7	8
31	15193	2	8
32	58330	3	6
33	66616	7	1
34	66640	7	6
35	68445	6	1
36	59696	5	2
37	68690	6	7
38	49060	5	1
39	58177	6	1
40	58603	3	9
41	64995	1	8
42	17647	3	4
43	38940	1	2
44	25598	7	2
45	63102	5	6
46	13234	3	4
47	36410	7	1
1	762.8	43.1	436969	386110	385403	381380	323434	397332	356195	434987	360811
2	1169.7	183.2	437405	382785	388098	385191	322741	397257	356803	433532	358333
3	1267	193.3	435628	384005	386918	384163	325486	398045	357365	434301	359601
4	347.4	210.2	436259	386176	388862	382150	325652	399973	357176	433641	360316
5	66.4	176.8	436686	382690	387514	381694	324949	400501	356060	434466	358950
6	1360.5	543.2	434471	385474	387920	384516	322368	397846	356078	435006	357668
7	981	785.4	436125	385279	386567	381331	322814	399581	355809	432716	360964
1	497.1	192.7
2	1286.6	1037.8
3	1043.5	319.8
4	1074.8	34
5	867.1	700.6
6	1398.9	692.1
7	1352.6	295.7
1	1251.9	298.1	0	0	0	0	0	0	0	0	16761
2	245.8	1178	54258	69813	9416	58454	31328	60990	6645	59041	11668
3	633.1	619.2	61463	0	44537	4957	0	39289	0	41951	0
4	478.4	1499	24236	0	49099	68675	16627	0	11392	0	0
5	771	953.6	43898	54615	0	0	69379	0	0	0	0
6	632.9	1355.7	70687	0	0	0	0	0	0	0	0
7	1296.3	1178	68704	0	42405	0	45854	0	0	0	63192
8	1384.3	877.1	8789	7529	0	0	0	10976	25495	44246	0
9	1175.7	803.7	44204	0	0	2069	0	0	59532	17643	61330
10	1021	986	0	21132	25597	0	0	47888	40284	51316	34331
11	492.2	1314.5	0	0	0	0	2548	34295	0	0	37129
12	966.6	869.3	0	20867	30870	44313	0	31089	11316	23623	35374
13	491.6	430.1	22341	49025	0	35180	33342	10799	0	38152	7735
14	1280.1	587.9	71492	0	2251	32367	0	57269	67192	0	0
15	98.4	378.9	64425	9145	17875	60483	0	0	8409	0	0
16	400.6	802.5	61354	0	0	0	0	56905	55721	0	0
17	213.4	1422.2	42065	0	52157	0	5022	22363	0	0	65499
18	159	1080.6	19628	0	19751	0	0	55525	72163	0	57941
19	115	161.8	4959	7966	13616	20624	17007	34410	0	61341	44177
20	1174.8	124.2	0	0	0	0	0	0	32584	0	0
21	668.1	330.6	0	46753	0	56493	0	16367	0	9777	0
22	523.5	608.7	0	0	60331	62495	0	0	24997	0	31102
23	952.6	1070	36293	0	0	41447	25264	0	74083	0	0
24	1289.1	1194.9	68646	70631	38770	0	2892	72896	0	0	0
25	527.1	1148.9	0	0	0	4601	0	0	0	0	0
26	209	1401.6	38104	0	0	0	27581	60745	0	43245	0
27	589	185.5	0	0	16063	0	0	0	9896	0	63010
28	410.7	155.3	71906	44446	0	65239	16601	13662	29995	634	0
29	1441.2	20.8	0	0	22728	0	62917	74581	0	63477	10703
30	960.2	105.8	0	0	0	0	22591	0	28343	49585	0
31	233.4	1196.3	0	0	0	0	0	44765	13633	58330	0
32	108.5	928.7	0	0	63193	0	68584	0	50306	59229	0
33	1027.3	76.1	0	23990	73698	0	0	51845	44722	47766	22869
34	204.1	1336	0	45996	0	0	17939	0	72770	0	31971
35	158.1	150.5	0	0	54392	70610	0	33248	8216	21677	12610
36	1362.4	1263.1	46761	68129	0	0	0	0	0	0	71609
37	1429.3	1225.2	0	0	0	51068	0	18429	0	57553	52846
38	1280.1	742	0	0	0	14522	17461	32240	0	0	0
39	459.7	1444.8	64933	0	54043	0	0	0	32440	0	0
40	278.1	1191.4	0	57356	22603	0	0	33223	0	57827	0
41	1471.2	548.2	73475	31566	9471	64645	47437	0	31662	58998	0
42	821	699.9	20496	50390	0	51414	0	0	0	0	0
43	443.6	292.8	32039	70446	0	0	0	73305	5830	0	35890
44	74.2	47.8	0	51935	16954	0	624	0	0	18711	0
45	355.7	1217	12156	0	0	40182	68572	0	0	0	44303
46	1014.1	436.4	0	4595	0	14315	26433	58582	22946	0	0
47	768.1	164	0	0	54261	33952	30512	59376	0	0	0
48	1152.9	1167.2	11514	37995	0	0	22533	0	0	0	38258
49	223.1	1362.3	20004	0	48445	15328	0	0	46633	0	0
50	489	1016.9	0	35517	0	0	0	12941	19775	0	0
51	1326.4	331.7	57957	26159	67746	0	42442	0	0	0	0
52	1317.3	1005.2	41418	0	0	44463	12212	0	0	47285	19575
53	1399.6	812.6	0	6492	68368	48218	0	36333	0	74460	69056
54	515.5	1217.1	10394	0	11751	0	1683	0	48632	0	0
55	1114.9	56.9	0	0	41878	0	0	31691	0	0	10867
56	306.1	147	0	0	0	73611	0	0	0	0	0
57	1135.8	750.1	53215	0	0	8439	32929	36925	64210	0	49566
58	1482	119.5	15172	0	0	3374	49573	28708	0	0	0
59	1456.5	719.2	38593	61752	0	0	0	68795	13570	67805	0
60	692.1	912.1	47835	0	10645	0	50024	0	33823	0	6084
61	742.9	1246.4	44514	49467	0	0	36863	0	64599	0	0
62	910.4	517.2	70857	0	0	35635	0	0	0	56396	74334
63	111.1	340	0	49166	0	67212	23495	0	56871	30498	0
64	876.9	396	20149	46978	0	0	19186	0	0	10704	0
65	1418.8	598.3	0	50415	66963	37935	6005	31002	0	0	72769
66	923.6	85.3	71960	0	0	0	0	0	0	72525	56847
67	994.3	1133.3	0	65666	64036	0	0	11564	23861	0	0
68	838.1	1100.5	0	0	20808	63194	0	0	59809	44747	1515
69	952.3	7.4	0	0	0	52491	0	0	17668	0	0
70	1462.6	1276.7	0	58930	0	0	0	0	0	67513	30538
71	1205.3	125.7	0	70287	0	11748	4711	0	0	39484	0
72	712.8	617.2	58449	5153	2598	40006	5716	0	0	64318	0
73	1118.2	787.2	40863	52837	0	38174	0	0	61950	56496	0
74	14.1	147.4	25419	3966	9120	0	0	71706	55494	2867	20940
75	277.5	1328.5	10587	0	0	0	23117	0	0	0	0
76	554.1	883.8	0	30785	13733	70782	0	64141	0	58082	0
77	1179	663	0	0	0	0	50457	0	0	0	50251
78	1411	1230.3	0	0	53402	0	25533	54759	60653	1830	43516
79	1195.6	1035.2	15760	4882	0	1522	2805	56181	0	72100	0
80	753.1	946.3	0	925	47343	45029	0	1238	0	33501	0
81	769.6	963.8	0	47318	38215	68193	30689	0	0	0	0
82	56.3	945.3	0	0	70969	0	0	34887	0	0	0
83	67.3	312.3	0	0	30746	0	0	0	62451	0	73835
84	161.9	1390.3	61665	0	34225	0	55212	0	65100	64159	47505
85	1054.1	113.6	0	59258	0	28888	0	35240	16545	67925	0
86	533	238.4	0	63111	30169	0	0	0	0	0	0
