# 97ad9c5a-8972-48d7-9777-5d9b09138c90
10	8	7	161	46
0.0	163.4	64.9	13.0	144.9	107.3	12.5	175.8	59.1	172.2
95.7	0.0	191.8	155.4	169.1	36.7	120.2	195.7	14.3	119.4
68.6	76.3	0.0	74.7	87.5	88.8	142.5	198.6	33.0	54.9
73.2	107.7	177.5	0.0	56.5	135.9	132.4	170.3	110.4	77.9
32.8	31.9	119.7	185.5	0.0	121.2	179.8	195.8	97.7	122.6
66.7	175.4	82.8	179.6	135.0	0.0	128.5	34.2	67.9	22.6
85.3	53.1	72.6	23.6	123.8	18.2	0.0	133.6	109.9	198.6
40.9	27.2	105.1	38.7	171.1	173.2	143.4	0.0	19.6	95.0
147.7	44.1	162.1	22.6	96.0	190.8	97.6	55.8	0.0	113.4
149.9	164.5	155.0	127.6	55.0	195.9	139.2	39.5	23.1	0.0
1	13286	2	6
2	20805	7	6
3	30072	4	4
4	21930	4	6
5	29172	3	6
6	78866	5	5
7	14823	5	9
8	79190	3	3
9	31759	6	9
10	72232	2	8
11	61555	5	5
12	14343	4	9
13	33523	6	9
14	20304	3	10
15	27155	3	3
16	42632	1	9
17	29072	2	7
18	55517	3	8
19	37701	6	4
20	29367	5	1
21	71649	1	8
22	53696	1	9
23	44322	3	10
24	52970	1	2
25	78601	7	7
26	76366	7	5
27	33368	2	6
28	35995	1	7
29	20764	1	5
30	66654	3	6
31	22524	1	10
32	35706	1	2
33	79613	7	7
34	70870	3	6
35	25048	5	1
36	36742	3	10
37	36022	6	8
38	79024	6	2
39	71972	2	5
40	55608	6	4
41	63389	7	2
42	27776	7	9
43	57638	1	10
44	30287	4	8
45	61807	7	1
46	32615	1	7
1	827.1	383.3	377826	346747	385210	376819	364260	370858	395034	433013	373935	435055
2	810.7	471	377066	345985	384144	374372	363492	372001	398552	435603	376008	434634
3	190.8	506.3	375150	348844	386122	374959	364128	371956	396647	433985	373615	435159
4	110.1	1298.9	375558	346189	383828	376391	362453	369456	394987	433841	373918	433622
5	1424.1	174.7	376340	347003	387384	375276	362692	370279	398283	432286	374685	436314
6	871.9	72.1	377272	348986	385222	376390	364255	370881	395419	433330	373529	434005
7	989.2	1127	374168	345568	384176	376773	364815	370376	395922	435296	374904	433807
8	842.2	535	374319	345337	383767	375021	361932	370707	397221	433889	374953	433233
1	675.3	545.5
2	244.1	158.7
3	908.7	648.4
4	1054.3	142
5	981.8	704.7
6	1486.4	507.5
7	410.8	998.3
1	436.6	151.1	1561	72914	73780	11460	0	0	68248	29690	56693	24855
2	852.5	462.7	0	33361	56023	0	0	47721	1876	61390	0	62123
3	736.8	884.3	0	40456	40484	0	0	0	52411	10088	0	44635
4	320.9	1029.7	0	0	0	0	8856	0	56624	16295	0	0
5	1021.1	1091	3784	35274	44241	52170	0	0	0	0	66841	64917
6	798.7	401.1	0	0	0	43699	0	0	45859	48444	0	0
7	1182.5	966.8	31828	52103	0	0	36549	0	59795	0	0	64099
8	482.2	329	74167	0	65961	0	23753	0	0	0	0	6916
9	1413.4	1105.9	0	27787	0	0	0	53806	0	0	19796	0
10	291.4	113.3	17330	36218	0	12921	29907	0	0	0	0	63041
11	1142.7	1453.4	9890	41583	4447	0	0	61741	0	65795	45501	73348
12	596.6	102.1	0	43212	6322	2974	25432	35653	41581	72026	0	0
