# 15987064-e7e6-4611-9488-ca0861384817
10	7	4	189	30
0.0	177.9	60.7	107.0	98.0	152.5	105.5	48.9	138.7	38.0
47.3	0.0	45.1	91.6	134.7	87.0	19.7	51.7	36.6	68.3
47.8	186.8	0.0	116.0	153.0	169.9	143.3	48.7	12.3	14.2
63.7	13.9	168.9	0.0	178.4	76.4	29.4	38.8	170.5	56.3
42.6	137.3	181.4	113.3	0.0	87.4	174.7	154.2	179.2	164.3
109.5	58.3	90.8	64.5	108.4	0.0	144.3	23.4	131.5	138.1
180.8	38.5	167.0	80.6	28.3	114.7	0.0	12.2	185.8	126.8
34.0	165.9	79.5	114.2	135.6	47.1	103.3	0.0	34.4	62.4
129.8	132.1	78.0	194.2	58.9	191.5	95.3	33.9	0.0	196.9
66.7	167.3	35.4	143.0	11.8	72.8	76.0	181.3	86.3	0.0
1	75685	1	5
2	22585	2	2
3	52769	4	4
4	63926	1	2
5	74453	2	7
6	50260	4	6
7	77366	4	6
8	24225	3	9
9	44291	2	3
10	36170	1	2
11	16814	4	5
12	74418	3	4
13	29896	1	5
14	13870	1	2
15	69619	4	4
16	31807	4	5
17	43986	3	3
18	36264	2	1
19	41362	3	2
20	33888	2	10
21	34057	1	3
22	68691	1	7
23	53910	1	10
24	32269	4	1
25	75310	1	3
26	28633	4	1
27	24286	4	2
28	52532	1	7
29	43905	4	3
30	49604	4	3
1	902.6	1171.2	540777	496401	474364	527318	450333	473840	672996	481866	536761	447084
2	1284.7	1094.2	542574	494712	473619	528980	451285	474563	674042	481219	537201	446384
3	881.9	166.2	542197	497300	474700	526199	447571	474265	675915	482346	535751	447456
4	605.8	910.6	542574	497701	477430	527065	449414	476504	672303	481589	534797	445707
5	1479.7	309.3	540140	497457	474740	525797	447669	473141	672911	483243	535117	447765
6	439.2	1148.1	539615	494876	475579	528416	450071	475427	674875	482532	538525	445151
7	1352	777.6	540248	496712	476969	528941	448506	473810	675197	482922	537768	444867
1	876.9	1475.1
2	1366.7	994.2
3	74.7	1122.6
4	334.6	644.7
1	1340.6	1022.8	70460	5831	0	0	0	46730	32368	0	0	69991
2	837.3	290.3	28407	60795	0	0	0	2489	4821	0	0	27255
3	738.9	970.4	1385	0	0	56575	0	0	19324	0	50520	22219
4	1073.5	670.3	0	7220	0	69663	0	0	64023	0	0	0
5	603.3	366.1	15031	0	12065	44239	12974	0	16410	0	25533	56526
6	187.2	1156.1	12982	0	0	0	17685	0	0	0	0	24872
7	933.5	966.6	0	0	4245	0	0	20723	47791	0	0	47632
8	496.8	350.9	0	49538	70460	0	5016	0	38643	18023	0	0
9	955.9	524.3	61699	9157	54590	0	59794	0	22215	0	0	0
10	1069.8	31.5	11426	43186	49233	7809	0	0	50463	31313	56468	18349
11	835.3	1401.9	36410	0	67542	0	50704	62433	48920	0	0	50381
12	1491	168.9	53419	53246	74916	0	0	0	0	60685	0	0
13	672.9	1112.9	56943	4204	74084	0	59245	0	53761	0	58560	0
14	254.2	496.8	8816	0	6567	0	0	45936	56558	0	72663	0
15	930.9	1066.9	70001	26960	69222	832	7642	16907	0	0	74380	10365
16	197.6	1041.9	66327	62910	32917	0	0	18050	0	0	0	61778
17	107.3	1435.9	18996	0	4971	70831	1725	1903	5714	0	67894	49192
18	548.6	669.3	0	52381	19609	59048	8261	0	39242	0	0	27174
19	1401.7	1108	45830	39214	54508	74019	0	0	74657	0	54639	70884
20	484.7	286.2	0	0	0	0	0	44366	0	0	71882	64963
21	723.1	975.5	10592	12272	26261	0	55503	0	0	0	0	0
22	551.5	1487.7	14443	34450	0	0	17364	56541	51896	26703	10574	0
23	821	1166.1	0	0	31564	0	52441	24005	41369	0	0	0
24	1056.4	345.5	0	0	0	60802	0	52613	38593	28206	0	0
25	414.1	216.5	27623	0	0	32161	0	4349	74978	0	0	0
26	1250.6	1348.8	0	44169	0	35056	0	31618	0	30046	73054	0
27	261.1	406.4	0	0	41389	0	39849	11492	0	20568	16732	0
28	962.2	219.5	51152	0	49707	0	50808	0	70355	0	0	0
29	514.3	1186.3	28541	21107	0	52933	0	28427	1933	0	0	43779
30	156.5	263.3	50984	0	7552	42335	33433	41105	0	0	57184	21255
31	1488.8	631.1	0	67229	46324	0	0	19813	62310	0	70111	5159
32	884.3	917	26791	0	0	0	8160	61521	0	0	0	0
33	907.1	103.1	14018	0	46048	59884	0	43329	62198	59296	0	4574
34	215.9	531.2	0	0	0	36473	17927	0	27308	31652	0	0
35	759.1	512.9	39110	0	25392	0	60127	0	0	0	0	55156
36	493.1	1079.2	53604	0	0	12720	16573	7658	0	38883	0	40912
37	1487.7	151.2	0	50201	0	0	3439	26469	20460	14388	12057	50079
38	625.3	170	38586	0	0	72612	0	54196	61203	0	29937	4534
39	924.3	113	70235	52767	0	0	0	0	49679	0	0	58335
40	907	212.9	0	0	0	38384	59641	0	56903	44150	31199	17382
41	228.5	1059.3	48239	38845	62200	0	0	34499	34643	49654	0	0
42	434.3	1302	50193	0	51139	0	0	34831	0	0	47112	0
43	760.8	72.4	0	0	20461	47364	0	24619	0	46271	71235	24051
44	409.5	1351	0	42883	0	0	0	43781	0	1827	0	0
45	1038.7	1463.8	19804	11673	60680	70807	0	0	24314	46049	0	0
46	553.8	1339.3	0	0	30604	45895	62589	0	64991	50347	0	0
47	933.9	603.9	62400	0	9995	15932	42118	0	61750	25259	56883	0
48	268.4	533.2	0	27192	10578	0	0	48990	0	63133	64126	45325
49	1193	413	0	12328	0	0	0	38651	29251	5246	19266	0
50	749.9	1381.8	0	34038	0	44220	58403	0	68859	29672	55066	23847
51	587.1	1245.7	72798	67290	0	0	29703	70799	0	20161	49601	0
52	881.1	381.9	0	35030	0	0	0	0	35263	67276	0	7534
53	1066.6	1036.4	67482	24144	12284	38448	0	7742	41585	23278	0	0
54	535	67.7	0	33783	49858	0	11390	40280	0	25613	0	0
55	1051	888.7	55907	0	0	45789	73308	53915	69215	0	22858	46511
56	1208.8	1342.3	46504	0	31294	60255	0	50742	0	30352	0	0
57	681.8	1474.3	0	0	29084	1434	0	0	15352	38002	0	17896
58	1324.8	303.2	31338	12489	62202	0	37613	0	50680	74036	46828	20052
59	1468.7	101.6	0	0	0	27021	0	54472	2276	0	52111	26221
60	1030.6	397.4	0	13582	0	0	0	9414	24051	0	46353	17082
61	290.4	795.7	0	0	0	28400	32939	73956	6024	0	10326	43019
62	1385.1	164.6	10084	0	20529	31869	0	0	0	0	0	50666
63	594.6	531.8	0	0	49934	0	0	0	0	56086	0	0
64	912.3	861.5	0	0	0	15379	0	0	28536	0	4579	37081
65	1409.6	217.5	73887	0	15275	69285	48170	15578	59389	24752	0	0
66	1024.6	674.9	0	0	0	7597	0	0	27129	45742	0	0
67	1133.1	1006.7	0	23911	0	0	63662	0	40962	62067	0	22269
68	706	597.2	57759	0	0	0	0	0	33804	0	31548	0
69	9.6	1414.7	0	0	27403	0	0	23293	17351	0	39741	616
70	173.2	300.1	0	71394	0	14366	0	0	26496	0	57948	0
71	1157.7	381.7	0	0	45634	0	0	0	0	0	57326	41942
72	82.4	1095.2	57528	7021	0	21152	2317	0	0	13421	0	6351
73	364.2	1328.2	69855	11818	14189	0	49591	3656	57789	0	33200	6602
74	1319.2	437	0	28360	67059	68218	0	71378	0	54643	0	0
75	1104.3	476.4	61584	0	0	33526	27358	29133	73032	5536	0	60062
76	1002.5	1329.8	0	55981	0	14265	33226	3225	0	32476	26142	19488
77	1220.9	1268.8	38371	23512	31709	0	31360	0	15838	0	69860	0
78	600.6	768	35958	29016	46955	55263	0	0	39777	34912	36233	0
79	978.4	276	0	0	1198	66507	65154	0	23655	0	0	22976
80	1012	1491.9	0	3469	70730	0	0	0	0	0	0	49320
81	160.1	1031	0	0	0	24248	0	0	0	63067	12203	66438
82	247.4	1408.9	39093	0	0	38882	7900	0	70424	0	41817	0
83	383.3	349.5	26560	0	0	6613	0	25801	0	14509	45128	564
84	869.7	222.7	0	0	0	59537	57534	0	55572	31620	0	0
85	156.4	321.1	0	16818	5383	73208	33504	1183	0	0	0	0
86	977.1	1045.3	0	21816	0	0	744	13052	0	49394	0	0
87	691.4	448.5	0	0	0	35641	0	0	25030	10839	0	0
88	714.8	918.7	0	0	9246	0	9216	0	1989	0	18871	25948
89	1440.9	1035.5	0	12260	73845	0	0	0	2630	56576	0	0
90	1418.2	1390.6	0	62863	0	0	0	10620	36978	0	0	26433
91	1401.2	43.6	0	0	0	0	0	0	27156	0	0	0
92	420.2	613.6	26535	58660	0	1241	0	0	37536	0	60818	23568
93	55.3	761.6	758	6641	55487	0	0	60504	70915	0	0	31484
94	1139.9	1331.4	37292	53129	61688	40284	38931	17101	0	53724	0	596
95	1355.3	441	0	0	63336	21030	0	0	29363	0	21697	16645
96	19.6	1300	55238	40032	0	0	62678	0	0	26979	36187	53059
97	886	1178.3	9756	48696	0	0	5327	0	51712	0	62386	15761
98	979.2	369.9	13625	0	0	66771	0	0	58271	0	0	0
99	628	1266.4	0	21638	0	0	10919	0	16966	33556	0	0
100	693.2	769.8	0	0	26754	0	29326	0	37525	73772	18184	0
101	674.2	728	7060	0	0	0	35575	69715	0	0	48943	56128
102	1424.8	1328.7	0	50284	2708	0	0	11615	62000	44703	0	0
103	1282.6	494.9	0	41222	0	0	38030	43984	51525	0	0	3146
104	1254.7	260.2	50073	22623	52924	18371	43125	19436	53215	0	73232	21553
105	513.8	396.8	0	31018	0	46236	15329	0	51594	26836	21377	0
106	346.6	484.9	59505	55562	0	17352	71310	0	0	8808	0	0
107	327.2	517.8	0	0	0	51183	8234	0	43869	54157	18998	0
108	292.2	550.3	0	51970	22645	0	0	0	0	0	0	0
109	1326.9	1449.8	0	0	0	51242	30192	73076	12544	67742	27749	0
110	81.5	1286.4	0	0	0	2385	0	57088	71768	24871	54916	0
