# 0dc8c622-d744-4d45-90d3-35f87d8cb23a
9	8	6	181	44
0.0	84.3	78.6	127.2	165.3	195.0	159.2	40.9	87.9
37.6	0.0	112.9	191.6	87.4	114.0	157.5	137.5	190.4
141.8	130.1	0.0	190.0	150.0	73.8	66.5	167.4	33.5
156.6	61.5	183.9	0.0	176.6	72.4	74.2	24.9	102.2
121.4	192.1	20.8	167.9	0.0	166.0	161.9	98.4	117.5
111.1	72.2	199.4	70.5	195.5	0.0	193.7	124.2	66.7
87.0	115.4	15.6	115.2	191.6	74.1	0.0	37.3	190.0
118.7	148.9	32.0	171.7	54.0	180.9	170.5	0.0	115.5
40.8	159.1	132.5	141.6	199.3	171.5	182.7	66.2	0.0
1	60478	4	6
2	22848	3	7
3	51122	1	1
4	32150	5	1
5	36723	3	5
6	36798	3	3
7	42564	3	2
8	41493	2	8
9	40785	3	7
10	27661	2	8
11	10127	4	1
12	57213	6	2
13	63013	2	2
14	49393	5	7
15	23819	6	3
16	33124	1	2
17	41989	3	4
18	30080	2	1
19	35992	5	6
20	43336	1	4
21	26773	3	4
22	36214	3	2
23	23688	1	6
24	46283	6	1
25	42825	2	4
26	41316	6	5
27	31502	3	9
28	46958	6	7
29	38021	6	3
30	53032	4	3
31	57707	6	2
32	37154	3	8
33	32468	3	8
34	69643	2	4
35	71600	5	3
36	48802	6	6
37	32273	5	7
38	63893	3	6
39	57356	1	7
40	13821	6	4
41	64476	5	5
42	61760	4	8
43	57235	5	7
44	25365	4	1
1	472	601.9	464750	417026	508459	446879	392182	421181	473016	434042	437715
2	13	1143.2	462555	420596	508784	447578	389605	421379	472964	433794	439726
3	455.9	1286.5	465130	418633	507401	445549	392539	424272	473326	432537	437192
4	71.2	480.9	464757	419956	510226	445200	389605	424774	472411	435697	438306
5	8.7	47.8	464748	419773	509618	448072	389429	423955	472152	433414	439190
6	625.7	1042.7	463527	416907	508076	446395	391260	423477	475907	433893	439727
7	903.8	1295.5	463113	417066	508950	444716	389934	422313	473810	434785	437532
8	492.9	1444.5	465370	419708	510896	444764	389881	421412	475008	433956	440701
1	909	1380.7
2	962.1	847.9
3	1481.3	1246.9
4	741.3	550.8
5	224.7	1137.1
6	118.6	988.8
1	876	813.3	20678	1544	0	64162	28446	59751	5637	66086	0
2	1488.2	1073.4	59267	0	0	0	0	0	52341	0	28573
3	1182.5	1100.8	66076	39600	65497	0	68659	0	18621	0	51442
4	1266.3	609.5	18089	51700	0	0	0	60740	5198	61999	51992
5	775.6	73.1	0	0	0	0	48763	64831	0	0	51861
6	1097.7	1441.6	0	0	65081	16424	35209	0	49608	13713	0
7	1475.5	1437.1	66192	73174	30360	0	64396	0	0	46013	0
8	617.6	1034	0	52761	43446	46424	0	0	0	0	0
9	343.1	604.6	23408	31363	0	13786	2340	47290	0	58497	39398
10	539.4	1318.3	0	0	0	0	14489	35496	19769	0	36121
11	1193.2	1198	55077	0	53081	0	0	13051	0	68803	63619
12	174.6	120.6	0	70234	23254	0	0	43170	0	0	25141
