# 4f619206-f60d-44f0-ae43-162548eeaec3
9	10	8	151	30
0.0	93.6	198.2	154.6	125.9	136.1	115.3	123.8	130.4
125.2	0.0	88.8	176.5	52.4	114.1	130.9	94.3	97.4
62.3	40.4	0.0	118.4	86.0	59.3	15.4	199.6	136.4
100.4	61.6	199.7	0.0	42.6	32.4	67.2	179.1	23.0
124.9	41.2	172.2	44.3	0.0	115.4	131.4	133.0	108.9
200.0	83.6	130.5	89.7	105.9	0.0	30.3	44.2	155.3
144.6	107.5	102.8	14.4	82.4	107.9	0.0	105.0	142.1
36.2	76.0	157.3	171.8	121.5	37.3	70.2	0.0	119.3
196.8	49.5	105.4	173.1	124.0	27.3	59.4	33.3	0.0
1	68612	5	3
2	72625	1	6
3	68332	5	1
4	35025	8	7
5	54947	4	4
6	18881	8	2
7	58853	4	8
8	45551	8	5
9	75548	8	9
10	72270	2	6
11	14556	1	1
12	46548	7	7
13	29525	7	4
14	61932	8	4
15	18127	5	4
16	27340	8	6
17	50369	1	9
18	73606	1	3
19	40218	3	4
20	28347	4	7
21	71799	4	6
22	18953	4	1
23	18469	6	4
24	47973	4	9
25	62853	8	2
26	43524	3	1
27	37683	8	4
28	56023	7	1
29	24377	8	9
30	64179	2	3
1	1231.1	560.3	337876	323570	318044	267645	373051	251223	246903	258017	357101
2	1326.9	476.1	338709	323953	317865	268952	373938	253652	249183	258392	356292
3	368.7	76.1	338616	325704	318178	265790	372553	253671	248384	258081	355841
4	929.1	445.9	339221	326978	318667	265766	373477	254286	248154	254639	356962
5	563.6	27.9	337179	323722	316525	268836	375617	250871	247557	256927	354628
6	983.7	1461.6	337679	324773	317765	269126	372504	253720	249350	258146	356741
7	501.1	478.8	338079	326557	319202	268703	373028	254571	246697	256572	356853
8	425.8	85.1	336075	326696	316177	267446	374928	251683	247388	256400	355404
9	55	179.7	339532	327367	318599	267191	373526	253176	246579	256568	354387
10	314.7	559.9	339368	325041	318650	269193	372414	254765	246890	258384	355855
1	14.7	997.8
2	624.2	929.6
3	972.9	403.2
4	1192	235.7
5	759.7	1249.8
6	1423.4	109.2
7	687.3	1137.9
8	843.4	550.8
1	293.9	311.5	0	0	0	21571	4867	0	13848	0	73280
2	168.9	1254.1	0	31724	0	57878	47310	0	0	30220	40205
3	885.4	927.1	19581	50840	0	0	0	0	0	0	19336
4	1294.7	343.8	0	0	27584	0	0	0	0	0	51155
5	99.7	1316.2	45644	0	0	17241	54438	62698	0	42365	30263
6	595.5	131.8	0	0	33368	0	0	0	9994	0	32056
7	574.9	1341.3	0	46616	0	49541	20257	7815	23679	60327	0
8	1482.3	147.2	0	0	66154	0	0	12353	23144	4832	71449
9	1053.4	965.9	32533	0	15859	44496	0	19815	0	73608	60326
10	1487.8	1101.7	0	69116	0	0	60314	0	0	44883	0
11	211.6	525.3	58562	34973	49401	0	21532	60264	0	0	16357
12	1477.4	1456.7	19450	34230	18201	66859	0	0	33656	0	37437
13	544.9	684.2	5631	74817	0	8183	26403	0	0	57317	0
14	1235.9	1437.9	20483	7076	72711	0	39196	0	3702	0	0
15	634.5	522.9	0	24419	0	0	4553	0	55740	1455	39769
16	1172	1003.7	39642	12402	56770	1442	30219	42050	0	70347	0
17	397.1	1201	24104	0	0	0	0	0	0	11749	3706
18	386.9	102.8	0	0	0	52527	0	0	0	0	0
19	27.1	1215.8	0	0	35434	0	36158	67020	0	51259	0
20	581.1	1497.3	68541	50093	0	69272	42412	0	0	0	0
21	1051.2	283	67353	11619	0	42868	3377	0	65181	0	0
22	1399.9	844.7	66993	0	24956	34242	5958	0	59757	0	0
23	696.2	836.5	62564	0	67899	40343	14178	5517	0	0	0
24	1090.7	285.2	72563	62380	0	34316	72114	36775	0	44626	65693
25	480.3	817.7	0	55268	0	0	0	21789	72469	31293	26477
26	951.3	848.3	74845	50526	0	21814	61118	37828	0	8332	0
27	1014.2	1085.7	44818	0	0	0	0	5531	46115	0	18565
28	914	1279.4	0	19612	27652	0	47921	0	4101	0	0
29	605.1	173.2	0	0	23164	67077	61887	15582	1229	4968	42726
30	1067.2	1180.6	58063	21201	0	44427	0	0	63482	0	56704
31	920.3	601.7	61317	72332	0	26282	0	0	21883	0	0
32	1363.6	1.3	0	0	61835	0	0	0	4067	0	72825
33	1208.2	367.1	0	0	0	0	60567	68987	71917	0	0
34	1277.7	946.9	31514	0	30689	9298	26305	0	0	0	0
35	370.2	545.6	59690	0	21964	5414	0	14301	12994	21924	0
36	866.8	1433	32086	0	0	0	46553	0	5552	0	40107
37	232.4	746.4	69529	73166	56765	0	0	57321	0	0	25073
38	751.6	927	34314	70839	0	49098	30878	0	48671	54022	30894
39	735.8	1340.4	0	47001	0	0	51262	73690	0	0	17433
40	590.5	331.6	16533	40034	0	0	0	0	27277	45784	0
41	199.7	757.6	0	58203	43617	43177	0	60638	0	0	0
42	4.1	1114.5	0	0	65394	69461	1617	34891	72277	0	0
43	1035.6	150	0	2435	0	13963	0	0	0	0	0
44	126.5	442.4	0	0	41114	0	0	0	0	26113	0
45	1145.4	133.6	0	13735	71487	16405	0	0	0	0	5645
46	731.6	194.3	70716	9674	65622	0	0	0	11748	0	47314
47	1330.6	845.2	73845	9625	55033	0	0	0	0	53990	57329
48	1315.5	1350.7	41207	12381	0	13860	47340	34529	22534	0	0
49	723.2	734.4	0	0	54564	35265	0	10828	6957	74703	0
50	576.9	977.2	0	10314	0	46788	66136	11128	0	0	0
51	1090.4	787.7	19867	0	0	49527	12094	0	0	0	74959
52	1285.6	676.4	12959	46861	0	1024	55478	69602	0	0	0
53	242.4	154.2	19081	25553	73791	25074	55920	0	16758	0	0
54	278	598.9	73344	29321	44512	0	42214	0	0	0	28914
55	334.4	1188.6	37652	31332	38866	0	67456	30069	61684	35114	0
56	499.9	989.5	0	4087	0	12448	0	0	0	0	0
57	1163.1	925.1	66767	0	62679	7621	48184	4525	0	66822	61071
58	70.7	385.3	0	0	18741	0	41441	4880	0	0	0
59	931.2	1358.8	0	0	40223	0	49391	0	36166	0	0
60	752.9	185	0	60416	41779	1784	9946	0	0	12461	66905
61	734.8	586.7	54156	0	17725	0	8176	0	0	24595	46659
62	87.2	1277.2	50240	41867	0	0	31515	0	63406	8360	68174
63	820.6	226.9	0	0	0	58481	0	61255	0	37759	0
64	897.4	660.5	28231	74265	3701	61388	0	0	0	0	23564
65	1366.8	1016.3	0	0	68678	32215	41666	7879	0	31484	0
66	1494.9	1218.2	18712	0	43624	0	73375	3127	0	0	0
67	1478.8	1330.8	31117	0	0	0	70261	0	0	34331	21515
68	928.1	305.3	0	0	40189	61074	0	0	21900	0	40659
69	1444.2	465.2	0	30556	0	0	70748	0	0	9545	71674
70	1212	646.4	0	46435	0	5211	12371	0	0	0	54347
71	1257	1022.3	25386	0	24021	0	0	40486	4374	0	72765
72	1092.1	1447.9	0	0	0	43652	0	13595	65448	17109	73016
73	853.9	740.1	38350	21973	49590	62977	0	0	0	40938	15125
74	968.6	323.2	0	65335	25734	0	18919	0	0	0	72769
75	825.7	9.9	0	0	67661	47101	0	0	33223	0	11534
76	3.4	1047.7	13482	56961	0	0	66463	0	0	12600	58009
77	179.1	235.7	21044	72656	0	19033	0	0	0	0	42577
78	917.9	414.1	37152	61680	0	46346	69988	62626	0	0	22171
79	647.2	457.3	0	1883	0	0	59813	0	34732	0	31117
80	1212.8	645.7	0	0	0	0	66225	5466	0	58330	57420
81	65.7	669.5	0	0	39997	55255	52442	41630	0	62587	0
82	262.4	283.5	0	5491	14647	69753	17596	73911	11299	0	36257
83	1449.7	994	31570	26860	24341	0	0	59791	74961	26087	20468
84	180.3	1402.9	53737	33302	45335	0	59730	9373	14688	0	0
85	248.9	1317.3	53444	0	64644	47598	0	15116	0	0	0
86	1132.5	254.9	61728	0	0	0	27764	0	0	54979	10566
87	589.7	1263	15112	0	0	0	55656	0	0	0	0
88	522.9	750.9	72290	0	0	9783	36241	0	0	31953	36404
89	1486.8	1483	70669	0	0	0	65534	0	66833	14573	0
90	916	1475	37052	65726	71868	12442	0	13482	60189	0	25588
91	146.3	1431.3	0	0	0	0	0	58022	0	28725	7566
92	460	1335.6	26558	53214	0	0	0	68354	3187	0	41861
93	1268.1	844.1	0	70627	45502	0	39165	552	0	0	51165
94	583.8	199.7	52124	46796	27509	37763	17613	0	37184	0	0
95	1267.2	19.3	74377	0	0	72155	55654	21443	30571	55854	18011
96	1402.7	92.1	33380	60824	0	0	48880	49622	0	10798	0
97	846.9	709.8	0	0	30020	561	11248	55059	8231	52385	29008
98	1357.9	1071.6	71783	7154	32449	0	71238	0	21688	0	46823
99	1426.6	553.6	5142	0	0	0	0	0	0	47771	53730
100	930.5	1079.4	0	0	0	0	14442	55412	0	0	0
101	1284.4	713.2	32493	2515	6355	0	69287	2511	0	37123	0
102	431.6	882.4	0	59578	0	0	0	0	70391	0	50105
103	837.9	379.3	73636	0	0	0	34021	0	66783	6537	0
104	457.7	259.3	0	0	0	0	8249	0	39746	0	0
105	801.8	1170.2	5639	32227	0	50583	41880	27992	0	0	0
106	224	692.3	0	15228	72667	17201	48352	31840	0	0	0
107	858.5	1489.8	53392	73789	21003	0	61127	21820	45530	25055	43970
108	1317.3	703.6	0	0	0	0	39619	0	0	57772	70589
