# bce56097-d005-4e24-bed3-4e3b0209af8d
11	7	8	176	48
0.0	148.7	158.9	129.7	41.3	165.3	195.9	180.5	118.4	109.8	167.4
46.1	0.0	39.8	62.2	124.4	22.7	89.5	14.0	124.0	15.6	84.8
19.4	77.0	0.0	149.7	115.1	37.1	68.7	199.2	38.3	21.0	88.0
109.1	128.3	115.7	0.0	28.9	82.6	40.9	180.2	142.5	34.7	43.7
194.0	39.7	34.8	49.9	0.0	31.0	94.6	197.8	123.7	66.5	149.3
119.9	146.2	13.4	31.4	91.6	0.0	146.3	69.0	81.8	37.9	34.8
54.1	94.4	74.5	134.1	166.7	167.7	0.0	175.2	24.5	65.6	50.2
198.1	123.8	93.6	55.2	170.9	100.9	93.4	0.0	124.5	122.8	109.5
131.2	43.4	19.0	61.1	89.3	51.5	178.9	29.5	0.0	110.0	194.3
196.1	83.3	35.6	51.6	148.7	48.0	121.2	108.0	18.2	0.0	102.9
101.2	176.1	163.9	52.5	100.1	138.5	21.0	34.8	172.1	146.2	0.0
1	16176	1	2
2	57023	5	8
3	17371	8	8
4	29069	2	8
5	16417	4	6
6	57316	2	4
7	30071	4	8
8	24302	1	4
9	71907	5	10
10	44140	1	2
11	72338	8	3
12	20600	6	11
13	51135	3	7
14	35032	7	11
15	58124	2	10
16	35466	7	7
17	72359	8	9
18	39244	1	4
19	71535	6	7
20	42072	1	8
21	31763	3	5
22	20491	7	5
23	16242	4	1
24	60827	2	11
25	69101	7	4
26	47366	2	10
27	53236	3	8
28	35721	3	3
29	73117	6	3
30	69335	2	3
31	30389	4	8
32	35588	5	11
33	37702	3	8
34	78259	4	3
35	35202	2	10
36	36674	7	2
37	22608	8	9
38	25820	8	5
39	36532	5	4
40	27150	4	11
41	61709	2	1
42	68321	8	3
43	40440	5	3
44	50029	6	4
45	52492	6	5
46	26447	7	10
47	51274	2	3
48	78727	6	8
1	812.3	961.4	417282	423300	398343	506637	485751	423975	445494	402966	502462	461083	467040
2	795.2	1413.9	418560	422555	400503	505559	483194	421563	444723	405419	503667	459062	466540
3	259.5	1181.6	419075	424497	397387	506100	485385	424504	442130	405022	504417	461244	466211
4	769.7	1058.1	418034	422565	399951	507064	486368	424329	443426	405359	501754	459081	466677
5	62.7	887.9	419352	424571	398723	505292	486699	421855	444746	404202	504868	461172	468253
6	1342.6	123.9	416582	422006	400419	506587	485390	421858	445274	405068	503241	459367	466100
7	3.1	1280.3	416611	423086	400070	508748	486814	424935	445689	402609	502142	459170	466674
1	227.5	914.5
2	351.6	1370.9
3	898.4	204
4	1241.8	455.1
5	375.2	739.5
6	565	1423.6
7	150.8	712.6
8	132.4	902
1	999.3	598.3	0	0	62488	0	0	43577	0	38405	0	13844	44929
2	1010.4	131.7	0	0	57828	0	28331	0	73360	36723	0	0	52904
3	836.7	54.1	6874	0	0	0	0	17770	52623	3913	42763	71031	57136
4	641.8	115	12458	37158	5026	37533	30234	0	0	27900	32313	0	5644
5	185.5	1279	0	0	70316	0	73761	9117	26537	0	0	33157	27226
6	1120.8	583.8	28837	0	0	0	44161	73152	0	46556	0	28215	0
7	302.4	1392.2	21845	0	11318	0	35484	0	0	33679	0	0	28484
8	1043.3	1411.9	0	0	45942	0	49654	32406	0	58981	33958	3102	27548
9	601.6	145.6	57572	43173	0	49944	552	0	0	0	7907	0	0
10	54	158.1	0	50436	12457	47343	0	33620	0	44000	25476	0	0
11	1271.8	1100.8	0	0	0	0	0	3337	0	14437	0	0	0
12	1317.1	748.5	29294	0	20012	65463	24837	59642	52423	0	0	0	9831
13	483.4	149	60452	71312	7928	12749	0	0	12446	0	49572	41771	56588
14	674	436.6	3157	0	48959	36473	46225	0	0	17356	29815	0	0
15	514.8	120.6	0	17842	27704	55745	42653	69839	33381	18007	53397	12818	0
