# f9b56a2b-509e-45e7-958a-d1ce6e4bd367
11	10	5	162	35
0.0	175.0	10.7	104.4	167.4	114.8	144.9	142.0	105.4	178.6	63.0
189.2	0.0	71.3	62.2	127.1	139.4	10.1	18.0	103.4	90.7	184.7
124.4	24.1	0.0	18.0	67.7	132.3	72.6	39.3	43.6	137.3	61.8
143.6	186.8	52.2	0.0	161.8	135.6	149.5	128.7	52.1	13.2	148.6
101.9	179.0	181.0	144.8	0.0	188.6	164.8	76.4	46.5	130.7	106.0
77.2	63.0	77.8	24.6	80.1	0.0	118.3	178.1	109.5	44.8	28.4
148.9	18.2	191.2	116.2	53.4	126.0	0.0	137.5	33.7	181.3	17.8
168.4	91.3	101.4	37.6	99.6	136.2	173.8	0.0	148.3	46.7	190.6
141.9	184.9	139.1	61.5	14.8	97.9	140.4	113.0	0.0	93.4	15.0
130.6	157.9	81.8	120.0	73.5	183.8	113.9	39.7	103.8	0.0	29.6
172.9	46.5	175.7	162.9	20.8	193.7	181.2	96.5	27.7	63.4	0.0
1	59110	2	6
2	79943	2	1
3	17315	4	9
4	14486	1	9
5	37278	5	10
6	13477	4	6
7	50192	3	4
8	44516	5	9
9	15991	4	3
10	10119	3	8
11	27272	5	4
12	76822	1	4
13	38615	5	6
14	40488	5	6
15	39525	3	9
16	42690	2	2
17	67773	2	2
18	52368	2	11
19	12387	5	9
20	11865	2	7
21	32535	1	8
22	70742	3	10
23	53524	1	11
24	19387	3	3
25	13239	5	7
26	58815	2	2
27	15150	2	11
28	14123	2	7
29	37693	5	3
30	26257	1	6
31	32619	4	8
32	27693	2	9
33	47673	3	6
34	16726	2	4
35	11155	5	2
1	154.3	1321.8	338280	328747	343994	371252	309920	305068	322187	267115	322201	265985	334771
2	631.8	980.9	337904	331363	341055	370478	307190	303635	323761	266531	319163	265686	334234
3	646	1133.1	341009	330591	343261	373756	310619	301452	320988	268558	320190	265254	334046
4	1433.1	1488.6	338113	329890	343879	371096	307114	302783	324552	267953	319722	264226	333289
5	159.4	309.1	337911	330064	341348	370786	309812	304221	322739	266781	321678	263013	334814
6	706.1	266.3	340089	328774	343145	371989	309524	304189	322243	266573	320168	264719	334709
7	957.4	1230.3	337895	329524	343383	371839	307035	302515	322251	266802	322132	264341	332701
8	1278.2	707	337216	328511	343750	370283	310275	302483	322506	267400	321618	263072	334144
9	426.4	79.3	337716	329620	343502	372099	307395	301554	322959	268597	320548	265216	331817
10	938.4	1329.3	338423	331552	342274	370304	309140	302377	324097	267882	318973	265180	331755
1	722.2	528.3
2	919.1	370.8
3	402	921.2
4	480.8	1115
5	883.8	279.5
1	25	1043.6	66423	58947	56015	67308	15935	0	21422	0	0	0	48762
2	477.6	91.2	0	7573	33035	45442	47331	0	0	24309	25633	24113	0
3	292.6	677.6	53827	63885	0	2014	44002	14148	1020	0	22422	0	0
4	1119	36.7	0	0	66603	0	0	0	35669	54342	0	0	0
5	1361.1	701	18767	12872	0	10132	0	0	0	0	0	0	4465
6	865.6	1127.5	15328	0	14154	24592	0	39028	0	24312	61917	72164	0
7	419.5	1055.8	0	44193	0	63288	53736	3563	0	0	0	19067	18463
8	1198	1031.7	19699	0	0	37839	0	0	0	69816	0	47527	43914
9	1324.7	1078.4	0	71718	52283	0	5725	30454	6268	0	0	23610	0
10	739.3	423.6	0	40740	30528	60133	0	0	0	0	40479	68999	0
11	334	153.2	46726	11846	0	0	0	0	0	0	0	0	0
12	281.2	811.9	16069	31592	2305	0	6563	65692	0	27131	0	5553	0
13	284.7	361.7	0	31811	17539	23453	56395	0	4091	0	52378	60043	41230
14	1424	711	31400	17238	10252	44570	65177	0	2648	34893	45646	18465	0
15	1294.7	787.8	0	0	41963	10360	19733	0	4292	31853	0	0	7598
16	781.7	183.3	0	24320	0	4359	8568	0	40405	27867	41003	0	70577
17	1069.4	1487.4	0	6524	0	73860	6857	0	39638	6235	0	0	0
18	293.8	703.5	0	43182	6809	32158	9262	0	0	0	37679	65642	0
19	1076.3	604.9	2714	0	0	64427	8478	0	21843	22265	34485	0	66198
20	966.5	415.8	0	52582	0	42894	61457	0	0	0	44059	0	0
21	772.6	106.8	29760	0	0	57234	44955	0	0	36837	29094	11057	0
22	1184.9	528.9	0	0	30284	0	0	67192	17613	0	6500	0	0
23	722.1	330.8	15781	45745	0	48504	10083	0	0	3997	0	0	8668
24	502.5	507.9	70039	15027	48181	0	20567	0	0	0	3696	0	0
25	915.5	369.9	0	0	53584	0	61772	0	53967	13753	0	0	28406
26	555.3	818.2	18066	73587	35292	68785	36320	46575	28656	9114	0	0	0
27	706.4	1309.7	0	0	13623	60580	30663	39817	18012	0	0	9243	0
28	264.1	115.5	0	0	0	35916	58290	0	0	0	622	71215	41630
29	400.3	258	0	70807	12000	74220	0	69676	0	0	44436	0	0
30	388	612	0	0	70593	0	66674	36816	3337	0	5462	0	21302
31	546.6	366.6	0	41730	33962	0	0	26028	0	0	0	7712	53223
32	109.4	984	33218	7127	20663	0	5526	18502	20125	55624	19457	37944	17976
33	1383.2	710.6	48066	0	0	0	32966	0	0	0	49192	58369	0
34	670.1	556.3	0	0	45428	0	73986	31350	63590	64255	0	0	0
35	23.2	860.3	45955	0	56084	0	0	35114	29235	0	0	0	27919
36	433.7	641.7	0	64942	73363	1767	6616	28655	0	33813	0	0	0
37	186.5	973.1	0	22212	20960	23261	0	49683	0	0	0	0	50741
38	225.4	151.3	72768	40454	0	0	0	0	31456	32184	10955	58421	54459
39	567.6	785.2	0	0	25108	12929	0	67196	4017	0	9813	0	0
40	1401.7	430	48616	0	0	0	0	0	0	36921	3129	20688	0
41	81.4	1372.2	12024	0	25310	56987	0	13835	72085	32603	11383	64796	30629
42	817.5	299.5	0	5331	0	52724	69012	51564	25700	0	0	0	36884
43	1003.8	28.8	15123	51144	39016	0	0	0	47170	4898	9723	67483	54391
44	335	1287.4	0	0	24558	42130	64858	65148	71932	34230	22177	50441	0
45	198.4	1446	0	2631	0	35863	0	0	0	12358	0	0	59760
46	1134.3	266.1	3135	0	67822	48177	0	0	0	10699	48315	60281	6018
47	1053.2	154.9	8356	0	0	6606	0	47708	63854	9536	31505	57988	0
48	1103.3	525.7	44764	10136	31382	0	3097	0	27089	0	39556	0	59699
49	1130.8	464.8	13050	0	16583	0	2223	5486	52189	0	0	43645	0
50	1201.9	331	11416	0	0	65568	0	0	31849	0	0	0	0
51	939.1	222.9	32020	0	0	74585	18916	1791	0	3756	0	0	0
52	751.3	638.9	0	39438	8971	58485	0	48182	0	66599	0	0	65489
53	1431.7	1449.1	70007	0	14489	0	55755	0	0	37026	0	0	73883
54	458.8	1225.3	0	0	36507	32207	0	0	0	0	10310	0	70507
55	1063.8	1336.5	0	0	19616	0	0	0	64161	0	0	43307	51269
56	1454.4	1360.7	0	0	23160	0	18482	0	0	0	11138	0	41642
57	73.4	829.8	0	51504	49330	24208	35654	11586	33191	0	40316	63465	8908
58	521.3	236.6	0	68571	37954	2708	0	30176	0	0	44524	0	54410
59	1190.5	433.4	55111	0	0	0	0	60218	42075	35689	49316	0	62586
60	164.3	1202.6	40781	0	64767	0	6243	0	56748	0	73355	0	72922
61	622.3	780.4	42820	0	0	65208	31739	0	34611	0	53620	0	46701
62	424.1	1444	0	0	39491	42874	0	54808	0	71959	0	6575	0
63	639.5	1187.7	25061	0	0	0	39962	50875	36880	65667	0	57406	0
64	400.4	282.3	0	64599	0	28871	0	0	0	0	24068	0	30267
65	58.7	601.5	50836	23133	4903	42822	0	0	8118	32317	29173	0	0
66	787.1	472.7	0	0	0	2570	2240	0	12747	56032	0	0	66425
67	1174.9	245.2	61536	17633	0	0	53066	0	67873	0	0	43406	22317
68	360.4	870.6	0	0	0	0	0	0	9495	0	0	0	0
69	934.9	1142	25680	0	35301	0	0	49914	0	0	0	0	0
70	489.1	226.3	0	0	48098	55914	62139	70916	0	0	0	21292	62409
71	712.7	256	0	0	0	15990	48064	0	0	27260	66295	7469	32490
72	148.2	774.4	56846	14264	8196	0	52007	22680	0	23837	11562	68652	0
73	742.2	779.8	0	36222	0	42953	0	15405	0	58868	30200	0	0
74	145.4	417.4	0	24346	0	53183	0	0	0	0	0	0	39355
75	513.5	606.8	0	0	0	61752	53421	0	0	0	0	8421	0
76	1312.9	368.8	0	52264	0	5380	0	53352	0	0	18644	44780	0
77	1331	819.5	0	25164	0	72715	31210	60705	0	47250	0	44732	68084
78	995.6	583.4	0	0	10967	64957	32417	40333	0	20452	8287	0	0
79	571	626.6	56744	0	0	28410	62461	35574	0	0	60790	0	30849
80	804.3	889.8	0	0	71478	0	54595	66123	60143	34601	11476	36777	0
81	640.3	1236.5	0	27421	72574	0	54311	18308	54658	0	18303	0	0
82	542.5	1483.5	71085	0	68690	0	4609	26371	0	39031	21963	7470	0
83	1332.5	918.9	0	0	61114	11385	0	0	29515	0	0	0	36747
84	90	1403.8	28504	12782	0	70444	74168	65495	19016	997	0	0	59053
85	1199.8	1128.3	47749	0	0	0	25776	52333	0	5754	42182	0	9434
86	285.2	1030	5448	60624	6049	0	0	37774	41518	3142	29533	0	12519
87	549	967.5	49608	0	2663	16870	0	53131	25955	38772	10642	20215	0
88	195.8	297.2	41520	0	37638	26292	42252	57153	0	0	2965	0	49416
89	1262.6	515.4	0	70303	0	21236	0	73642	58156	0	32065	33116	70457
90	15.6	789.9	64242	0	0	0	20581	0	1790	0	0	0	32231
91	1438.9	1257.5	58783	45584	14100	36421	0	0	0	22837	37078	17598	0
92	1265.9	1254.9	0	0	0	17058	0	22957	34508	0	60052	0	43832
93	1114.7	431.4	71357	6558	69007	32710	4856	0	64830	6816	55988	6701	0
94	756.9	1451.4	10463	0	0	0	20988	0	0	24599	0	0	0
95	566.4	1012.3	74017	72096	9393	0	10088	0	0	0	0	0	3644
96	601	690	42684	0	0	0	0	0	0	0	58133	35971	0
97	1406.7	914.7	0	0	64675	6650	0	0	0	11155	0	37433	58486
98	1242.1	780.5	46462	1921	0	50652	48936	0	0	0	0	64773	32015
99	1004.5	196.2	48151	60884	16790	0	0	0	35568	557	69796	0	0
100	137.4	385.6	24986	0	22875	57038	0	0	12533	71870	67910	0	63692
101	1452.3	1291.7	12891	0	0	0	0	0	5671	49393	0	0	63200
102	1497.4	1351.6	0	0	64992	64682	18786	0	36703	0	34257	0	8963
103	636.9	823.6	61392	72422	34796	0	22863	45402	0	0	0	25492	0
104	1085	152.6	2308	49467	52774	0	0	0	52986	73698	0	0	48343
105	71.7	1314.3	0	32683	27490	0	57748	22729	72898	0	38912	53025	0
106	360.3	603.1	29139	62414	0	21827	57956	55951	13385	0	35726	42663	0
107	1120.4	1190.1	0	0	0	0	53515	0	0	31604	0	1576	0
108	403.5	127.4	0	0	70791	25127	0	35431	48247	17559	52558	31803	5581
109	1257.8	877.2	57693	0	0	31780	0	0	0	58047	0	0	0
110	1380.4	1082.5	50917	44277	68725	3948	0	16712	12120	0	0	0	62490
111	385.5	744.7	0	43935	0	67010	0	0	53216	0	10817	1241	28637
112	143.8	1454.5	62654	0	23721	0	0	42178	0	47878	0	0	0
113	287.5	655.1	0	64945	0	0	0	0	59619	0	46946	34412	0
114	802.8	606.9	18781	71681	0	0	0	6748	0	40267	13903	0	0
115	726.6	42.6	0	0	13343	0	0	17316	64183	0	36220	0	38081
116	25.3	120.7	74192	39799	0	0	0	41608	32507	0	0	0	0
117	1031.8	710.2	0	0	0	0	37449	0	0	0	54252	0	0
118	740.6	159.9	64568	0	4827	0	0	72923	0	0	15286	59261	0
119	1295	475.4	0	0	0	58071	0	0	11830	30940	67935	51992	0
120	359.6	1486.9	32509	0	0	56537	44624	0	1785	62725	14549	0	0
121	1055.8	57.3	0	62302	41225	1462	8496	0	18190	0	43064	0	0
122	373.9	1004.2	74116	0	1902	0	0	0	73390	66099	0	32734	36977
123	45.2	869	0	57490	0	22025	19727	65804	74661	15651	64306	35098	2726
124	959.8	189.4	47267	44178	74189	0	0	38527	0	63152	25173	7567	31287
125	574.8	1496	0	0	73847	0	0	45456	68968	25752	0	0	0
126	1330.8	760.3	0	67391	33379	0	5880	0	0	0	26041	0	0
127	702.3	475.4	20139	0	0	20693	71138	0	0	22178	46065	0	0
128	480	1194	0	25267	5516	66992	0	0	53933	32257	48774	0	0
129	377	1028.6	9357	0	0	0	0	4468	0	11004	0	22843	60064
130	305.2	257.4	46364	62125	63864	36401	36001	65545	0	53298	3990	0	0
131	838.5	614.3	42839	49203	73068	24780	51502	0	0	0	0	25197	0
132	861.7	999.9	2575	0	4372	0	2446	0	50116	0	46470	32414	55368
133	83.9	1123.8	0	26552	38168	48340	44894	0	68534	35764	26148	0	0
134	1324.3	1454.5	9735	26153	54116	0	61413	0	0	29488	25333	62096	0
135	1072.9	465.6	43862	16171	0	0	0	18881	32485	18825	1877	0	19879
136	494.1	737.3	28371	0	60111	40909	0	0	31203	28089	23942	5318	63043
137	1275.1	1392.8	1352	0	0	0	70540	55599	29168	0	17188	16499	20163
138	1240.1	600.2	0	53195	48718	39683	1049	0	51885	3537	0	0	39309
139	1008.2	711.6	51294	69367	44219	0	45368	15875	0	0	35096	23519	71003
140	1152.8	12.8	0	0	0	0	30145	8646	0	0	62028	45920	0
141	316.8	199.8	0	12886	0	26476	0	15044	60178	0	16004	0	58472
142	843.5	531.2	55689	0	0	44205	0	20493	0	17406	19959	14104	45216
143	762.1	1159.6	21876	0	0	0	49271	0	0	0	0	43645	0
144	188.1	1464.4	18942	0	0	0	0	62831	0	0	0	32761	0
145	127.9	1055	26371	0	28319	27991	0	68692	0	0	0	23477	0
146	344.7	680.7	7996	67187	0	0	0	0	0	0	15665	0	0
147	445.2	26.8	0	0	67764	0	0	0	21410	0	66389	48933	29084
148	1429.6	799.3	6470	0	0	65126	36956	0	61813	37651	30032	0	0
149	1103	293.2	0	9495	0	44921	35732	6407	16200	13386	48095	0	48994
150	125.5	720.3	0	51124	0	13998	15564	0	0	0	49359	0	42405
151	1311.4	1252.9	27768	0	0	71113	68812	0	0	32238	0	0	59940
152	1108.1	1450.5	0	32813	0	42156	0	0	40803	62069	0	0	0
153	592.6	802.8	28247	35026	0	64599	45823	42749	70956	0	0	0	0
154	533.8	1113	72508	3492	59232	34843	0	0	0	2324	68788	0	0
155	916.3	1179.4	68581	0	30899	1515	0	16749	38349	0	19816	65054	0
156	767	415.5	0	67386	0	42495	34539	45112	0	40722	41257	22517	13890
157	765.2	1177.3	72356	67915	0	0	0	0	60441	47254	0	0	72660
158	147.4	722	49858	8496	74892	41688	0	64352	49987	0	3804	13729	43795
159	1384.2	875.7	2172	7984	58551	66750	0	0	0	48050	0	0	0
160	1456.5	146.1	0	59017	68603	17774	67359	6005	57003	0	0	37981	0
161	552.6	356.2	45457	65503	0	10509	0	39129	58957	0	53262	6734	0
162	969.1	661.1	49796	0	30626	24058	0	4930	0	0	22850	0	3745
