# 2921d006-2964-4737-9d5f-7b402a81a284
8	6	5	134	41
0.0	43.5	190.3	96.5	185.2	143.1	183.9	25.9
124.1	0.0	100.8	59.6	176.6	162.7	160.8	125.3
108.6	35.4	0.0	60.1	31.8	130.7	107.5	54.2
108.7	52.4	172.4	0.0	51.3	65.0	65.6	69.0
58.3	61.2	144.7	26.1	0.0	165.3	59.8	132.1
91.2	103.1	57.0	196.9	30.7	0.0	32.2	76.5
160.2	121.1	52.1	44.1	189.0	56.0	0.0	127.9
191.4	14.9	60.4	92.9	88.5	120.8	123.1	0.0
1	29686	3	6
2	50016	4	6
3	44467	1	2
4	20935	4	2
5	64339	2	7
6	12672	3	2
7	40501	3	1
8	57896	5	2
9	12214	4	7
10	27699	4	1
11	15143	3	2
12	41091	5	5
13	48996	1	5
14	65649	1	6
15	53086	2	7
16	51649	2	5
17	17998	4	4
18	39423	4	1
19	36666	1	4
20	38552	4	5
21	11229	4	7
22	73896	3	4
23	12590	4	3
24	17152	3	6
25	12991	1	3
26	19045	1	7
27	60495	1	7
28	13758	5	4
29	47286	1	5
30	61372	5	5
31	21977	3	7
32	22992	2	7
33	59536	2	5
34	22694	2	1
35	58204	5	5
36	35036	2	4
37	53356	2	4
38	23393	4	4
39	56203	5	8
40	67916	4	8
41	27976	3	8
1	1137.5	1435.5	411280	379964	514387	507172	446860	403234	483386	450464
2	1048.4	294.7	411405	380331	514357	507137	445434	404297	481529	452061
3	740	234.7	411532	379689	514720	506324	444520	404547	482936	449375
4	85.7	457.8	411029	380801	511940	507636	446323	406080	481779	450318
5	1374.8	849.7	411878	380931	513092	505268	446260	405740	481848	448848
6	817.3	189.3	410864	379870	512021	507162	445140	406276	483117	449811
1	684.4	340.6
2	869.1	179.7
3	1441.2	773.4
4	83.3	286.3
5	1292.5	283.2
1	88.1	860.5	0	23185	72131	61228	0	0	66884	0
2	1382.3	786.5	0	0	4769	0	22306	0	9931	0
3	1180.2	222.9	0	0	55388	12907	0	21025	19709	0
4	192.1	1408	0	72328	4748	0	0	4266	34030	0
5	1196	1440.2	56677	0	0	0	70840	34316	0	0
6	1380.6	661.4	3510	0	0	2064	0	0	0	51672
7	482.6	1300.3	0	35693	0	7015	0	24829	8222	50368
8	627.1	759.6	12222	0	55402	0	35605	0	0	0
9	1492.6	1101.8	0	9275	0	0	0	0	45457	51585
10	273.7	704.8	0	0	23553	0	4105	0	0	21877
11	1071.3	860.1	60189	912	58381	72922	11459	28867	0	50433
12	204.2	226.5	0	74942	73592	0	37054	4344	8641	6572
13	1399.6	1138.7	69541	0	954	7378	71051	9428	29338	69296
