# 13a3e334-4f4f-4a75-8dab-89224a806256
10	9	6	181	32
0.0	140.9	14.4	91.1	22.8	29.1	166.9	94.1	24.9	16.4
180.2	0.0	21.0	190.9	36.0	116.6	139.1	195.5	102.1	115.7
90.4	149.6	0.0	182.3	58.4	94.5	45.7	113.5	92.1	73.8
187.7	135.6	99.4	0.0	108.9	77.8	92.4	59.0	194.6	177.3
103.1	48.8	75.9	65.3	0.0	174.3	128.2	173.6	161.8	185.7
15.1	167.9	135.5	111.9	194.1	0.0	152.2	111.3	182.1	54.4
128.4	17.6	104.1	63.3	39.8	176.5	0.0	128.8	89.6	118.6
31.2	110.0	197.6	111.1	62.2	119.8	38.9	0.0	70.8	160.4
171.7	24.2	163.5	109.8	87.9	67.9	141.6	159.4	0.0	19.9
87.8	66.8	128.6	185.7	57.3	161.0	131.0	92.2	21.1	0.0
1	31275	3	8
2	56716	3	4
3	34673	2	7
4	44845	5	8
5	62427	1	10
6	21022	4	9
7	18192	3	2
8	70340	5	4
9	14543	3	7
10	35280	2	9
11	16968	2	6
12	64245	6	6
13	16638	1	10
14	77587	3	8
15	79086	5	8
16	29078	5	5
17	25942	2	4
18	44769	1	3
19	69159	5	4
20	73085	6	7
21	25987	1	8
22	46116	1	9
23	18902	2	8
24	69997	3	1
25	29245	2	10
26	38662	4	2
27	49182	5	10
28	42972	4	1
29	43528	2	3
30	41692	4	2
31	72878	3	5
32	24399	2	8
1	1361.4	830.7	341613	412798	402319	359794	445286	413054	357164	415557	352881	399980
2	1221.8	932.4	338773	412103	403658	361912	444473	411190	357854	412550	352373	401659
3	1396.5	289	339348	414056	405602	359254	446878	412382	357082	414616	353224	401034
4	559.2	364.5	341689	412397	402380	362371	447696	413729	355854	412509	353793	399507
5	1260.8	216.5	341336	411667	404054	362199	445642	412875	357751	415607	350039	399272
6	1224.1	1335.3	340892	413650	403155	361087	444940	410311	354409	415932	353675	399895
7	1103	1055.8	339724	414138	405577	359815	445912	412390	357372	414758	352291	398689
8	566.9	55.2	339296	412231	404985	359715	447885	411154	355237	412892	351649	402011
9	905.5	282.1	338301	414235	404534	360428	445545	411049	356898	416296	353828	400335
1	948	494
2	1299	873.6
3	1281.7	150.1
4	1121.3	597.1
5	404	130.8
6	793.7	78.2
1	1423.2	727.7	32853	14438	0	71296	3969	0	0	0	0	0
2	903.5	59.9	0	0	41169	0	0	46656	0	10401	0	63221
3	350.4	967	64885	0	0	0	0	0	0	0	0	0
4	202.5	714.2	41923	3182	70684	12012	0	0	0	0	0	69306
5	1476.6	171.7	0	37912	0	0	37399	1016	62418	72537	0	57216
6	156.9	757.9	0	0	0	0	1280	60083	0	6746	0	0
7	643.5	470.4	67124	0	0	62459	60276	43786	0	0	0	0
8	755.1	1427.5	36779	0	44153	4035	0	4091	4009	0	0	0
9	312.9	1203.1	0	0	15935	28377	36964	0	0	2578	68300	0
10	1440.4	872	58034	0	0	0	70059	0	58592	27744	0	0
11	340.6	546.3	0	65474	0	33802	37700	62833	0	0	0	3320
12	1482.1	110.8	41644	2592	43589	45571	56967	0	0	50658	0	0
13	1027.1	1395.6	0	0	56682	48603	43291	19819	48997	7439	0	0
14	225.9	821.1	0	73431	19563	0	0	0	53288	16232	0	3569
15	736.1	719.1	41118	32045	25937	0	58409	0	0	14560	17940	0
16	193.7	1439.6	35621	0	68513	31268	0	0	0	47660	0	24863
17	816.1	279.9	0	0	0	60076	0	0	0	65838	0	23201
18	1498.6	591.1	29939	72424	72757	0	0	48564	39868	0	22946	0
19	237.8	581.6	0	31677	0	0	0	15142	0	36130	0	0
20	929.9	777.5	70602	48430	39025	0	62436	19143	0	46190	0	0
