# 1ed12d9c-5d38-4cb2-af3c-390234c779a3
9	6	7	157	47
0.0	124.6	101.5	99.4	185.2	68.2	91.7	45.1	189.0
47.6	0.0	49.6	161.9	63.2	15.9	172.1	195.1	109.8
97.2	28.7	0.0	173.1	170.8	126.3	107.3	61.7	21.1
63.8	25.8	197.3	0.0	25.0	161.3	183.4	166.6	79.6
153.2	121.9	38.8	23.4	0.0	182.4	190.4	155.6	132.8
13.0	18.3	31.6	53.1	115.4	0.0	136.7	70.6	198.4
107.3	80.9	49.6	49.8	110.8	132.3	0.0	21.4	70.5
28.7	151.4	173.7	120.4	148.6	88.5	33.6	0.0	159.8
12.8	62.6	71.5	194.2	187.9	163.9	61.9	19.1	0.0
1	72649	6	9
2	34611	3	4
3	41757	1	5
4	20209	2	3
5	16352	3	3
6	19881	6	9
7	72399	2	8
8	11025	5	7
9	19432	1	1
10	65044	7	1
11	48913	1	2
12	21125	6	3
13	61272	5	9
14	56186	6	7
15	55575	6	7
16	51632	4	2
17	17391	7	1
18	52915	6	7
19	54368	5	9
20	75810	6	3
21	52917	6	1
22	53176	6	6
23	35529	5	5
24	65755	4	5
25	54568	7	5
26	60973	6	1
27	55237	4	5
28	24348	7	8
29	18195	1	2
30	71140	2	9
31	41933	1	3
32	20788	4	5
33	63170	2	9
34	32082	3	1
35	41857	3	9
36	49124	1	9
37	39193	7	5
38	59231	7	9
39	68261	4	2
40	68218	6	1
41	36862	2	3
42	22296	2	1
43	47139	5	3
44	46459	2	9
45	24614	3	5
46	26649	1	6
47	78663	4	3
1	291.2	1158	532068	525397	436384	437859	597286	492014	438709	552211	526374
2	283.4	735.8	534331	525723	436340	436977	599383	489822	438866	550492	528184
3	768.3	1245.6	531924	526079	436377	439620	600181	489654	440338	550712	529025
4	1006.3	766.4	532383	524568	435315	439782	597986	489949	437058	553003	528797
5	1367.4	1096	533623	525151	435535	438835	597713	489819	437116	550320	526327
6	1437.3	512.7	532655	524290	434999	438606	597527	492859	438353	550895	528476
1	1453.8	554.2
2	595.7	654.4
3	280.4	880.6
4	1018.2	1492.4
5	1327.9	1113
6	415	599.5
7	883.8	1181.3
1	1029.8	82	49098	57467	0	0	0	0	54638	0	35442
2	935.9	1129.3	16934	0	0	0	0	0	40982	16876	0
3	502.2	1211.6	0	4728	59853	0	52129	35189	64832	56704	26467
4	583.6	221.9	0	0	0	0	0	3498	48179	0	0
5	1061	389.6	0	17495	47481	0	35453	0	0	12361	0
6	139.1	330	0	11364	0	0	0	0	44340	73873	0
7	733.8	262.2	6244	52120	52091	22159	0	35118	23722	0	32867
8	889.7	1160	55188	34392	3796	0	13093	0	0	45505	71693
9	1207.8	608.6	32635	45466	0	17089	0	0	66314	0	0
10	1153.9	733.9	0	61027	0	0	6847	0	52123	0	0
11	1286.8	38.6	41329	0	0	74244	3649	0	0	0	0
12	701.1	1237.4	0	8637	34042	4145	46700	0	0	2723	26760
13	1285.6	1150.9	25515	0	0	53574	0	0	0	0	9245
14	1339.4	805.9	850	43426	1883	0	41952	0	0	0	0
15	379.8	1212.9	58164	21765	10426	53221	59783	0	0	0	0
16	1293.8	269.3	55132	0	74694	0	0	0	0	0	0
17	874.1	1472.4	0	0	19041	0	0	33123	0	50679	25955
18	245.7	1428.5	53748	0	0	0	0	7908	0	71870	1427
19	4.1	1340.1	0	46457	28893	0	0	48129	0	0	10581
20	182.6	1204.5	0	25612	0	42183	0	0	0	0	53202
21	1477.5	1002.8	0	0	0	0	56529	67019	35463	21722	0
22	865.8	602.8	36297	0	0	41148	0	13420	0	0	0
23	1320.5	358.4	0	70970	67846	10765	10189	0	68463	22847	30421
24	1045.7	1353.2	48796	63208	0	0	6439	0	0	0	0
25	7	884.4	0	3408	0	0	0	59417	0	61317	0
26	509	445	0	22659	34388	0	0	0	0	0	45788
27	581.8	763.9	0	71085	36986	7555	0	0	36728	41277	0
28	982.7	313.5	0	0	0	69614	10027	12243	20586	0	0
29	1413.8	1151.5	71465	0	0	0	0	19194	0	0	0
30	384.7	1465.9	46465	5618	0	741	45463	0	33840	34529	65038
31	1430.3	926.1	0	44147	24690	17005	19646	0	40778	45149	42812
32	630.8	1481	9223	0	74533	2631	0	0	0	0	61646
33	1145.5	337.4	53215	0	0	65738	11888	31704	0	60914	0
34	1432.4	117.5	0	0	8208	0	8764	14149	42592	0	19831
35	503.1	228.9	0	25545	0	21316	0	4884	0	13142	0
36	42.2	1417.2	38642	45807	3892	3049	0	5042	5544	73254	0
37	71.8	1452.8	60122	0	26839	0	71423	0	19205	0	8328
38	1370.8	1157.4	8077	0	0	0	0	34150	0	22527	9789
39	266.3	961.9	0	0	0	63552	0	0	0	29339	0
40	1339.1	507	0	23281	17731	18473	69987	0	0	49825	32231
41	310.3	672	0	28418	0	74772	16948	57373	12414	10832	0
42	640	1224.8	0	9594	38500	0	38604	51074	8898	0	36152
43	1135.7	750.9	17643	0	0	0	71321	0	0	3533	0
44	962.1	276.6	0	22529	6976	0	0	49649	38878	64426	0
45	707.9	37.9	0	0	7274	49203	0	0	0	0	0
46	629.9	1142.8	47579	0	39136	28805	44027	21581	0	36602	0
47	1236	633.4	0	0	11365	0	0	0	0	18436	24282
48	1207.5	809	0	0	0	0	0	0	0	0	33402
49	498.5	1455.6	0	0	17966	0	0	0	0	44303	15570
50	548.6	872.2	0	0	64965	0	70853	34431	19617	35776	74119
51	920.1	516.4	58245	0	32207	0	62816	0	0	60734	0
52	220.8	925	0	48906	41706	0	41545	32483	43086	3476	0
53	580.9	483.9	64693	0	0	621	34436	5229	29941	0	0
54	178.5	313.2	0	68560	67594	45171	0	69372	36936	0	63623
55	1289.2	768.7	546	57393	0	51540	44497	51750	69444	34013	1665
