# 8edb8583-ec00-4667-9ae7-8cb1fbd068ab
9	6	4	182	40
0.0	140.4	60.4	102.1	91.2	127.0	130.2	168.1	47.8
97.9	0.0	55.8	18.1	72.8	151.2	164.9	125.0	140.9
173.0	19.9	0.0	167.3	117.4	45.3	29.1	18.9	46.2
155.8	168.5	136.3	0.0	54.7	125.4	102.2	122.8	95.7
118.2	140.7	14.5	87.6	0.0	163.9	76.3	181.6	146.7
89.2	11.2	92.8	48.3	109.4	0.0	165.4	197.4	88.8
148.8	56.1	134.4	173.1	186.1	103.1	0.0	186.8	146.3
104.9	84.8	31.4	147.3	197.1	190.5	129.8	0.0	118.2
83.9	113.5	106.6	78.4	142.9	194.1	113.4	197.2	0.0
1	47743	4	2
2	38270	3	6
3	62817	1	3
4	68098	2	8
5	65264	2	3
6	44081	3	9
7	53984	2	1
8	24838	3	4
9	56874	3	7
10	38467	4	6
11	10854	2	1
12	26024	1	1
13	49249	4	4
14	30841	4	5
15	68451	3	6
16	45199	4	2
17	15488	4	4
18	44081	4	6
19	26358	4	5
20	15696	1	6
21	32539	1	9
22	13002	3	9
23	18195	4	5
24	61744	1	4
25	19471	3	6
26	77525	2	1
27	49639	2	6
28	72573	3	7
29	24332	1	8
30	74966	3	4
31	24484	3	8
32	33680	4	7
33	78817	3	6
34	58639	4	7
35	51493	4	4
36	33806	1	3
37	50106	3	6
38	50566	4	8
39	59778	4	2
40	57010	1	9
1	884.4	27.1	521097	593361	566841	594333	531926	517729	512696	587589	602721
2	957.9	1120.2	521939	592879	565431	593819	531936	519667	513019	586667	599232
3	107.9	1149.8	523537	595595	565164	592896	532187	517728	514394	587924	599594
4	1461.6	577.5	523130	594292	565922	593142	532780	518253	513898	589639	602113
5	503.8	828.5	521365	594279	565894	592637	534164	517411	515357	588214	602496
6	713.8	227.9	521691	595236	565114	594917	533237	519064	512554	589455	601077
1	963.7	1242.7
2	171	1336.9
3	625.1	334.3
4	783.4	1192
1	161	784.1	0	0	31698	0	41961	0	0	32770	0
2	1371.3	471.7	0	0	9268	0	0	0	59291	19769	66056
3	1419.4	80.1	62295	0	0	66920	0	31587	0	55850	67993
4	799.2	624.1	70985	0	0	5897	0	0	38822	0	24177
5	1057.3	185.6	0	0	0	0	8581	0	10470	21709	16503
6	1042.7	853.4	48047	39796	0	18025	0	0	11069	15878	0
7	4.8	229	57383	0	50844	48534	0	29317	0	0	51382
8	735.5	305.1	74568	0	0	20100	15636	48904	44934	0	0
9	231.3	425.4	30264	0	0	66386	0	71269	9698	0	0
10	176.4	624.5	0	0	0	0	13310	71794	863	55926	67641
11	286.1	528.2	0	46328	0	38709	0	0	47285	70800	0
12	645.6	1383.6	35410	69482	0	9273	0	40741	0	0	0
13	99.4	1404.9	0	0	41846	0	21658	0	0	0	49823
14	1107.8	927.4	40594	67140	26206	40754	14572	0	0	3038	0
