# 67983e2b-1a64-40b4-a19c-2764910df8ef
8	8	4	169	37
0.0	148.8	91.4	70.0	138.1	33.1	95.3	177.1
109.6	0.0	36.3	45.1	125.5	138.3	84.9	116.4
178.1	119.7	0.0	175.3	110.0	102.1	141.2	16.7
18.2	50.6	113.3	0.0	182.1	45.6	91.8	33.3
35.8	30.3	63.1	181.5	0.0	130.4	37.1	191.9
139.1	126.2	47.2	178.7	188.6	0.0	70.7	32.9
164.1	102.2	131.3	13.0	198.4	123.9	0.0	69.7
197.9	135.7	194.0	124.6	141.6	16.0	126.0	0.0
1	29890	4	4
2	79310	4	5
3	46634	1	3
4	61471	1	3
5	52209	2	2
6	40989	2	2
7	53906	3	4
8	23376	4	2
9	24421	4	2
10	20411	4	6
11	75060	4	6
12	21359	3	6
13	30620	4	5
14	79417	2	2
15	19872	1	5
16	53696	4	6
17	23593	4	1
18	40768	2	8
19	74564	1	7
20	49627	3	1
21	39401	2	8
22	61531	3	3
23	12008	2	5
24	55640	3	8
25	18097	4	7
26	47257	4	6
27	75919	4	1
28	60310	2	4
29	58944	2	6
30	20681	4	5
31	78780	2	3
32	20353	3	1
33	63954	3	3
34	25896	2	6
35	47550	3	1
36	56842	1	4
37	22299	2	5
1	612.3	174.5	371968	477553	398723	394272	412002	391807	456118	480440
2	750.9	970.7	370306	477968	396634	396206	410897	389974	456226	481825
3	105.3	1372.2	373806	479117	399736	394072	410706	390300	457248	481684
4	821.6	1465.5	371948	477416	399885	396059	409816	392803	456083	481481
5	1321	592	373169	478341	398841	395378	410525	391096	455600	481973
6	121.7	1487.4	371076	480199	398708	394833	408719	392399	454466	483255
7	1166.2	1326	371863	478691	398915	393886	409958	389236	455953	481634
8	613.1	451.9	370464	480102	397506	393147	411832	391088	454658	481940
1	267.2	285.1
2	754	890.4
3	323.9	826.5
4	17.2	140.4
1	1005.3	1297.7	0	0	0	39847	65077	0	62168	7588
2	635.5	450.2	0	20769	2781	0	16293	44173	23369	9302
3	468.5	1192	0	8869	0	63619	58730	42289	0	0
4	1037	1354.5	73401	63328	0	0	0	0	0	49830
5	413.7	721.3	6837	0	61812	0	0	0	32738	0
6	983.3	95.8	52943	0	46086	676	70732	27176	58448	74222
7	45	418.5	0	16580	0	0	0	0	24857	57111
8	1309	698.4	0	58545	54410	0	24445	40644	0	29675
9	960.8	1063.9	9858	10371	63311	4753	0	1942	56283	3221
10	427.5	681.2	63788	6006	34329	0	55507	0	63389	53983
11	1321	1135.5	0	0	20306	0	37268	0	51340	65733
12	584.5	679	17567	2353	59272	0	0	69468	36779	0
13	1132.2	1039	40724	0	52042	0	20974	0	74048	43558
14	1092.5	1232.5	0	0	45896	0	0	0	13851	0
15	333.6	1481.1	58572	37223	0	57471	0	0	0	14465
16	587.3	330.6	0	54297	27501	47927	0	74535	73681	0
17	483.9	715.7	63495	51655	0	67530	0	14325	21462	0
18	518.9	1415.6	71254	0	25216	0	0	28005	0	0
19	733.8	150.4	0	54151	0	32763	872	22051	54437	0
20	1341.9	19.9	69923	6440	45629	0	8599	59248	34945	0
21	672.2	423.1	19785	0	0	8444	0	25538	13538	53694
22	229.9	1340.3	28687	56268	29457	0	0	49918	67859	62097
23	292.1	319.1	0	48388	0	58067	16810	0	0	50334
24	1252.9	1145.3	0	0	49067	0	0	0	68200	5302
25	964.9	746.2	38571	38298	44163	4692	0	34728	38794	0
26	137.4	1469.4	0	0	71735	1296	0	47520	0	1879
27	115.4	10.6	44081	53815	0	16453	65848	0	0	17321
28	77.3	423.4	0	44361	29670	0	0	30893	0	13175
29	1169.8	857.3	10730	33655	0	0	0	17194	57446	69977
30	1487.6	781.7	0	0	30567	30458	33836	0	0	0
31	1424.2	63	0	11635	57060	66416	28238	0	5298	63339
32	859.7	1390.5	0	10929	0	56037	0	20527	0	1216
33	338.9	439.9	0	52954	0	0	49107	0	62626	0
34	287.7	1296.4	64599	48238	0	69711	7238	21494	3902	12352
35	1362.8	428.9	0	34164	74400	43255	0	58322	0	40268
36	501.4	770.6	0	69392	0	0	46987	2264	0	0
37	701.8	378.1	0	22908	0	0	590	0	25867	0
38	625.1	565.1	30201	0	0	0	28584	16881	48655	1227
39	1474.9	37.5	0	0	28213	0	0	0	52797	10303
40	43.6	1441.3	0	0	0	31990	33776	0	73872	65780
41	1067.2	469	69381	29024	74579	0	33386	0	0	3684
42	746.8	580.4	32605	72057	0	9760	25196	73281	10188	0
43	829.3	169.7	0	17267	0	24904	3407	68093	0	57500
44	110.5	1176.7	0	0	0	51901	0	0	0	52299
45	833.5	307.2	0	0	18623	0	32434	20581	0	29875
46	882.1	51.6	0	0	29656	0	39034	0	0	0
47	1084.6	1413.5	0	0	16533	0	0	25713	0	17720
48	42.3	671.3	0	63404	0	16203	15298	0	0	0
49	1349.1	609	0	57392	58048	61489	14964	0	73877	20099
50	365.9	1287.5	0	64698	0	0	70084	0	7063	45619
51	1314	444.8	0	73346	0	13650	0	0	74792	0
52	715.9	1131.2	0	51635	14399	0	0	48259	0	73683
53	1244	1297	0	0	0	12129	0	28875	0	48725
54	1057.1	804.4	0	49391	0	26817	8802	37748	0	55141
55	1341	566.7	0	0	0	3619	0	0	0	63293
56	534.5	1087.5	13261	0	0	0	0	45492	0	64484
57	626.3	606.2	0	0	0	71140	0	0	50239	0
58	225.8	1481.3	0	0	0	39072	64275	0	0	0
59	983.6	613.3	0	0	29616	37476	0	8622	38040	5319
60	678.1	1372.9	2425	0	24668	0	14282	74469	0	66974
61	723.1	1212.4	16784	54401	30817	0	0	60704	20199	0
62	943.6	1391.4	42160	0	0	64365	0	64051	0	7366
63	87.1	1222.8	0	0	0	0	50421	0	60045	0
64	824.6	792.1	0	15878	37853	7156	47716	13751	57423	0
65	1051.3	192.1	0	38325	0	55662	19527	0	8682	0
66	99.1	698.4	21456	0	0	0	14707	0	26108	50121
67	71.2	727.3	42466	0	0	66420	0	30495	32305	16796
68	524.7	1100	0	44097	42802	20889	0	0	0	0
69	1229.1	298	59627	73857	0	5685	53907	28632	1672	0
70	84.7	1119	0	67286	58924	0	0	30056	65657	70534
71	782.6	717.2	24468	30708	0	6924	49181	67316	0	65141
72	1461.1	1053.8	0	6506	62316	69825	34896	0	0	51347
73	1078.5	1157.9	0	0	0	46033	62709	10854	0	51602
74	769.5	1268.3	22821	0	64316	0	0	17176	71763	0
75	1021.5	1239	2032	10181	74431	34590	0	0	0	0
76	677.2	781.7	0	0	0	35914	24071	0	6007	65426
77	274.3	586	17963	0	0	0	0	66049	0	48301
78	203.8	227.6	66716	61188	0	34576	0	0	0	0
79	834.5	792	40123	0	12765	32998	38609	0	57786	33075
80	381.7	346.2	25655	0	0	0	0	0	0	69539
81	522.9	1405.3	0	0	64643	73086	0	11339	0	59264
82	1190.4	893.3	10681	0	0	0	15162	0	0	3442
83	546.7	86.9	0	9378	0	67531	12155	12153	0	0
84	473.3	1269.7	0	0	0	70743	0	0	7432	3318
85	1170.9	438.6	23275	6214	0	0	0	58048	0	44544
86	1125.2	5.8	0	55962	0	43008	20605	38079	26364	0
87	1040.9	400.4	72066	0	0	0	65724	56347	0	28110
88	915	1091.8	0	0	26020	33377	0	5008	68939	73783
89	1163.7	360.7	0	0	0	0	29082	0	21036	70752
90	175.9	697.3	0	0	0	602	0	0	54075	0
91	1252.2	1066.9	52217	0	0	0	0	0	0	0
92	1271.6	1183.7	66472	73225	47083	0	0	0	0	33092
93	644.9	1330.7	42988	36973	0	0	30983	0	35131	0
94	642.2	743.7	0	41223	0	0	34617	0	13210	5662
95	1128.7	1243.7	30928	41620	41173	0	14323	0	0	7394
96	718	324	0	6508	73512	65815	19572	0	2898	0
97	487.3	1185.1	57677	39694	0	0	73735	0	0	0
98	833.1	47	0	33507	0	30742	0	57806	30016	0
99	1476	994.7	0	56960	10477	65386	56683	0	56455	15135
100	1492.5	670.6	65758	11207	38680	0	0	0	0	0
101	615.4	10.2	0	39568	0	0	63975	59188	0	0
102	1072.8	439.6	74891	18021	0	52609	0	0	53653	40023
103	1092.2	510.4	42632	15924	0	19708	0	19183	0	0
104	785	935.6	0	29021	0	0	0	67418	33034	57742
105	968.6	215.9	0	0	29079	0	70186	0	24388	0
106	1102	982.5	0	0	19548	0	0	24013	26498	0
107	1365	75.2	0	47881	0	0	0	53024	72685	0
108	1381.7	1251.1	0	43430	0	33118	0	0	29810	0
109	531	1438.7	0	62900	54552	6332	0	0	0	0
110	187.8	1004.5	58839	0	0	66694	65389	0	59251	0
111	1256.1	353.9	26971	0	64621	39096	47736	0	0	0
112	913.9	80.4	0	73940	0	0	0	0	1320	21282
113	421.1	454.6	23169	38660	0	26004	0	0	0	29237
114	1452.1	53.1	48560	66347	0	4198	0	0	46168	73045
115	1149.5	206.6	0	49985	15265	0	58758	68474	0	0
116	779.2	213.3	34856	0	24208	0	0	21339	11645	73718
117	1468.2	901.2	57941	55516	44164	0	53969	0	31129	58211
118	966.9	577.1	0	0	0	25123	28205	51036	0	0
119	632.9	1494.9	0	71273	0	0	13291	0	0	36382
120	1406.1	1039.8	0	0	60059	0	0	0	0	24363
121	69.6	1040.1	0	58209	0	43256	21921	22318	70970	36750
122	64.8	1015.2	31822	47623	0	52215	0	65472	67794	5069
123	541.2	166.5	0	20490	0	57977	21379	36451	71408	68944
124	17.7	819.5	33495	0	39263	0	20935	49215	0	0
125	152.9	1171.4	25114	45006	0	0	65291	13007	37354	72262
126	1498.1	516.1	0	0	0	22142	10931	0	61978	0
127	266.5	1440.6	0	48025	4012	59088	0	70388	0	45781
128	707.5	1001	17635	54853	67643	29253	0	74996	50508	53228
129	22.1	666.7	0	0	47568	0	0	0	0	0
130	692.6	574	25730	0	0	0	0	0	56220	70896
131	1271	570.7	68683	0	0	37613	0	2812	0	0
132	214.2	365.7	0	62391	23519	1324	30387	27992	0	33702
133	930.6	79.1	31126	18927	0	0	0	0	0	54776
134	1426.4	102.7	0	0	63045	0	0	46446	0	0
135	1319.8	794.4	0	0	0	39279	49523	27286	42289	42531
136	1360	669.8	0	0	0	30908	72590	37281	0	0
137	1488.7	799.9	61167	0	0	0	0	18905	0	0
138	498.8	1423.2	18725	41961	7242	32813	51472	0	34083	0
139	296.8	11.9	17506	0	66868	18800	54201	0	0	0
140	1114.5	982.9	0	44230	21246	0	16195	26512	0	7464
141	633.3	447.1	0	20882	16578	22532	0	42910	0	58116
142	1471	499.6	0	58440	73341	0	0	4493	39296	0
143	1380.1	951.6	32051	51154	27011	14590	0	0	0	0
144	1413.1	1113.4	0	47099	52942	5502	19910	13316	0	44054
145	1249.1	755.2	0	48441	0	0	0	62007	0	0
146	194.9	490.4	0	13138	0	0	0	20811	0	67628
147	205.4	731.2	0	60410	33072	0	46558	0	46869	0
148	442	678.1	0	0	33662	43584	57539	0	0	0
149	51.8	95	0	4044	0	39012	0	26707	24423	20747
