# 7b88ae68-28a4-4a2f-9a2c-6ba478d5d51f
8	10	4	170	46
0.0	57.4	169.8	48.4	23.9	127.7	144.5	75.9
56.6	0.0	157.0	74.7	29.6	55.2	75.1	22.2
194.1	189.3	0.0	91.2	192.4	47.2	120.9	53.5
190.0	194.0	88.4	0.0	131.1	160.3	182.3	97.9
196.9	70.2	49.5	182.0	0.0	139.3	51.8	149.2
77.9	143.2	125.8	50.8	149.4	0.0	54.9	141.2
69.7	111.6	166.9	127.5	81.3	107.9	0.0	111.2
64.7	136.7	31.1	89.4	15.0	163.0	60.5	0.0
1	74048	1	5
2	19505	4	8
3	79470	4	4
4	38224	1	2
5	17027	4	3
6	20588	3	6
7	30915	4	6
8	34060	3	3
9	35008	1	7
10	64794	2	5
11	36943	3	2
12	37422	2	2
13	30583	1	3
14	50605	4	7
15	19356	4	7
16	36299	1	4
17	77972	2	5
18	69461	3	5
19	35253	1	5
20	77353	1	3
21	70678	2	6
22	27478	4	7
23	79865	3	7
24	65211	1	2
25	35716	4	6
26	59833	1	2
27	35310	3	4
28	60185	2	2
29	50097	1	3
30	79475	3	1
31	30772	3	5
32	18709	2	1
33	40464	3	1
34	47246	1	7
35	75182	4	3
36	47262	4	7
37	11677	3	4
38	42118	1	7
39	78797	2	5
40	32127	2	6
41	41369	2	5
42	54469	3	4
43	76591	1	2
44	14851	3	6
45	75931	1	1
46	23641	1	4
1	176.1	1172.7	353235	231767	381623	308420	319671	346583	327532	382873
2	1267.3	1119.2	354073	233760	383317	307293	318635	343323	330144	382719
3	10.7	988.5	356008	233711	380407	309490	319088	346705	327996	383020
4	1264.9	869.1	355184	234283	382782	309259	317967	343787	329355	386119
5	131.1	804.6	356188	234546	383417	309865	320335	345235	327760	382990
6	161.8	1061.8	355705	231602	380749	310145	319864	344664	326892	382536
7	1449.9	1090.7	352556	234786	381381	309943	318162	346762	326885	385036
8	418.9	946.5	355188	231606	379858	307915	317707	345121	330406	385453
9	238.8	342	354769	231877	380712	307209	320850	346316	329889	385660
10	245.4	1360.4	352563	233548	383078	307389	317697	345808	329857	382317
1	1179.6	993.1
2	631.4	1135.7
3	448.6	734.3
4	407.1	1205.8
1	1453.9	1238.2	52622	5321	0	0	0	21211	33597	54395
2	993.5	1067.5	0	9231	0	40591	26269	0	43430	29826
3	1368.4	166.6	0	0	66729	0	3787	41996	18723	14731
4	841.1	637.4	0	0	70967	42795	70551	62373	0	59244
5	475.2	244	12681	68643	1184	27548	48134	0	25356	43093
6	18.7	1158.9	34352	0	0	0	43403	0	53295	0
7	1029.3	1227.1	0	31713	0	0	0	0	0	0
8	861.6	21.3	24274	0	64214	0	29529	0	57384	30437
9	777.4	899	0	0	27053	72402	0	59624	48319	0
10	689.3	1076.6	8327	0	0	0	0	0	17328	72653
11	420.7	370.7	37000	5165	30882	38082	66817	16992	16017	70567
12	69.4	436.5	73216	0	49652	70051	0	24029	0	72880
13	294.6	558.9	0	0	0	0	36132	2530	51606	24837
14	1250.5	1417.6	51694	0	26482	0	74477	49168	0	68477
15	393.3	528.1	20138	0	55810	0	0	46701	0	28543
16	591.6	810.3	66523	66084	73066	56819	12582	0	0	0
17	737.8	1434.9	0	50414	41926	10167	58353	30183	17218	0
18	1261.9	137.5	0	0	0	74176	23622	71787	43678	0
19	325.9	144.7	0	0	74565	0	0	0	73757	18671
20	425.7	510.7	4824	0	29318	0	0	28018	61620	55775
21	13	16	0	37100	0	0	70053	51117	0	58509
22	981.4	663.2	0	0	0	0	0	0	12892	0
23	1407.4	697	0	0	58141	0	67162	0	36930	11659
24	696.5	480.7	62571	0	0	55605	36442	0	29781	0
25	780.6	396.4	53512	12563	29228	4291	0	0	33767	4719
26	735.3	1183.6	0	0	0	50772	23088	72808	0	0
27	72	130.3	71242	0	24479	0	10423	0	0	0
28	130.1	1139.8	30394	0	20972	0	0	70154	29578	42894
29	1474.9	1316	66788	57973	16330	0	0	0	0	0
30	994.3	574.9	0	0	53825	0	0	0	0	0
31	1328.7	225.3	0	0	0	0	0	23884	0	6714
32	1050.9	918.9	40086	0	0	24546	29071	66982	0	0
33	290.1	27.8	0	33392	0	59840	0	18186	58706	0
34	823.3	579.8	42960	0	0	0	0	47233	0	36919
35	686.4	587	0	64097	0	0	55005	24538	21509	63845
36	819.1	59.7	0	35590	0	0	40058	0	17813	69734
37	959.9	405.5	0	12263	66339	0	71183	6290	0	10191
38	497	966.6	30903	0	0	0	0	71743	0	74452
39	235	953.5	66909	54382	0	0	52134	0	0	57485
40	454.9	1122.3	0	0	4793	30292	47088	0	35672	0
41	967.9	61.9	33491	0	0	0	0	0	33911	0
42	953	1499.8	62767	0	67960	5416	0	32966	0	2532
43	416.7	1294.4	0	59005	24211	0	46439	61079	51179	36126
44	475.2	1096.3	40379	0	0	0	25786	0	37594	11094
45	446	688.1	0	0	13777	39777	29644	0	0	0
46	833.1	376.4	69046	73563	24316	0	74160	0	9307	29845
47	586.4	1416.4	0	14433	60077	0	0	0	0	11512
48	502	727.6	55064	0	63985	62254	11910	69623	21301	0
49	612.1	295	67453	12089	0	7770	0	0	0	29792
50	284.9	511.6	0	11901	0	28566	0	0	0	61377
51	1288.6	84	0	0	33082	44232	6201	43367	40125	0
52	140.3	272.1	0	0	23987	0	0	70098	0	24217
53	43.4	207.8	0	73229	0	0	28032	0	0	41111
54	318.5	60.9	69455	71973	21473	0	0	0	3844	17919
55	1364.2	964.7	1334	0	17276	1474	0	6994	31649	0
56	188	423	51318	30059	0	37259	0	0	0	0
57	178.4	214.6	0	0	28825	0	0	0	71370	3701
58	181.7	36.3	0	0	41645	0	0	27222	0	0
59	746.5	374.1	0	61260	0	49862	24113	0	0	0
60	834.1	472.9	32202	13693	2260	53437	39834	32404	0	72074
61	765.1	1269.5	65415	0	50279	0	0	0	0	0
62	1367.1	682.2	0	0	55403	72996	0	0	0	0
63	927.8	138.5	69041	0	27886	5807	25391	13437	37221	34182
64	338.2	1466.9	0	0	0	0	46568	53054	35675	0
65	44	518.9	69044	0	0	58014	36552	0	37073	0
66	197.1	973.3	0	0	34994	0	0	5154	74961	19767
67	659.7	1282.9	0	0	0	0	0	32046	43735	0
68	69.3	1023.7	0	20054	32176	0	40673	0	22066	2423
69	654.7	577.8	0	0	19052	11215	1904	0	0	10872
70	163.6	1182.5	5227	47205	0	51186	0	0	0	37043
71	1308.1	306.4	0	0	0	0	9858	0	0	0
72	267.3	1350	64296	0	34069	9379	0	0	0	0
73	459.3	1335.5	0	0	0	21612	21396	16033	0	0
74	1450.4	1260.8	9742	34200	31281	0	13530	0	0	42918
75	127.3	529.4	19538	0	0	0	33776	66549	0	0
76	1366.8	1169.1	0	0	0	19830	0	0	0	0
77	1066.9	204.2	0	0	53354	0	0	33496	0	24624
78	1239.8	1134.1	0	10709	20778	34599	0	58055	71587	0
79	700.2	1434.6	0	0	0	44178	0	0	0	7264
80	1265.8	642.6	0	826	60136	0	0	69471	70932	47480
81	1447	1398.7	0	0	42155	12041	0	35514	0	0
82	285.4	589.2	0	66809	48882	3339	70882	68020	0	44461
83	339.9	317.1	27406	74496	0	0	16361	40326	0	0
84	1482.3	1048.7	0	32198	0	0	0	8890	0	54240
85	360	1322.6	0	0	18781	22028	0	72947	68122	0
86	1481.1	1031.5	64158	0	0	0	0	74045	70923	38512
87	666	616.2	0	0	0	55386	68635	66823	24668	0
88	317	1407.4	0	69789	68062	0	61109	17636	19706	40569
89	1184.1	372.2	0	36226	6243	0	0	0	64441	0
90	90	1346.3	0	0	37584	52404	0	52160	0	69794
91	1293.1	1131.6	0	6762	11757	0	0	0	0	0
92	661.7	1152.5	26459	0	19509	66671	5455	0	47083	30734
93	800.9	31.1	0	0	0	46142	0	0	30633	56260
94	1361.7	732.9	26667	0	0	67335	582	0	0	68993
95	1264.4	1387.3	70469	0	11268	0	46504	0	45351	37751
96	423.3	655.3	9382	0	0	71114	0	68708	65843	0
97	972.1	972.8	39705	50375	55543	58348	50891	0	74849	12292
98	338.1	449.2	0	37265	2430	15328	50798	27320	60713	51690
99	21.4	1040.5	0	22344	0	10830	0	54841	0	69971
100	1017.2	882	0	0	0	3414	35890	22378	0	39582
101	111.1	1482.4	0	49490	12791	0	61835	0	0	30931
102	597.6	1267	0	33505	42413	0	0	39801	5229	54592
103	1136.9	629.9	0	31863	63370	0	0	0	69460	16718
104	1384.8	540.7	39746	15830	0	41657	0	0	0	10390
105	992.5	921.3	41537	16980	0	7402	9883	22495	0	0
106	832.5	1115.4	56794	2157	33347	66564	0	0	53504	10012
107	189.6	1243.7	63006	0	66490	0	0	0	679	7502
108	1309.6	1066.4	74437	0	0	18224	0	45163	46840	0
109	75.5	841	65532	0	0	53367	2561	59493	66587	17490
110	17.9	1264.1	0	43627	9543	66401	41225	0	0	0
111	182.5	990.4	0	0	68816	31152	0	52171	0	35306
112	210.3	663.1	66651	23174	2729	0	1028	28493	0	49600
113	591.7	326.4	0	0	66999	2677	0	0	0	0
114	1181.5	1113.4	0	14992	33157	0	20087	0	15447	0
115	1215.6	403.5	55237	0	0	31746	0	39475	0	0
116	1067.7	1011.5	0	0	65995	28175	0	67647	54779	25674
117	1238.1	1060.7	0	5847	63303	39491	29768	0	0	0
118	352.2	1058.1	0	14526	0	52716	0	16015	71197	0
119	519.7	175	2641	0	49630	0	17127	0	0	0
120	551.3	185.9	0	16706	9057	26156	16695	63292	44806	4054
121	34.2	277.5	26221	0	0	0	0	64767	0	72337
122	243.1	1368.2	69743	0	71085	34750	0	0	12434	0
123	1052.8	161.2	3197	0	38332	0	57201	0	0	18308
124	423.4	1381.1	0	0	0	18131	69288	0	0	24003
125	246.4	1059.1	43090	35920	0	0	9540	0	20924	47099
126	927.1	598.6	0	0	51625	67497	62745	46985	0	37078
127	197.7	1264.8	36743	772	0	59783	50941	0	0	54064
128	946.6	1413.6	29521	0	4909	2959	0	0	0	72062
129	1420.7	327.6	0	0	0	0	0	14153	0	0
130	1427.6	1255.2	64401	0	71572	45511	0	53185	0	0
131	1399.9	78.3	0	0	69398	0	0	10901	0	0
132	1457	647.3	66666	57670	0	21621	52362	0	19038	57774
133	121.5	54.5	33302	25691	0	21044	74690	0	0	0
134	1225.7	574.3	0	0	73066	56910	19709	38476	29650	53755
135	585	1326.7	0	28530	38866	0	0	22339	0	0
136	377.2	855.9	0	69419	0	0	54142	0	65834	0
137	1496.4	1164.5	29656	0	48363	951	0	0	0	66671
138	1215.4	555.8	14304	0	0	0	0	30192	22550	11262
139	255.5	763.4	0	0	9981	0	0	0	16008	39896
140	985.8	1391.4	29188	0	0	0	0	0	0	0
141	232.9	417.6	0	0	0	0	30306	10836	62499	69653
142	1082.2	271.4	31011	0	0	0	0	0	42402	8902
143	918.6	620	55396	11252	0	0	0	39925	56824	36232
144	734.1	889.4	0	4900	0	0	36685	0	0	21540
145	209.4	907.4	57306	0	36184	0	0	0	60458	0
146	1224.5	784.7	53392	0	0	0	0	0	0	70709
147	1234.2	1101.9	32936	0	56303	7391	28630	40574	0	0
148	1350	958.9	65408	0	66804	0	27467	0	0	0
149	1238.2	888.1	0	0	13848	0	40704	62601	0	10939
150	1430.6	557.3	18496	0	56470	0	54366	0	0	39445
151	1269.6	391.6	65064	0	0	0	0	9944	9346	0
152	616.3	509.6	49159	25241	67897	55277	32062	0	1275	44201
153	1494.3	271.7	7383	0	0	0	66151	54955	0	0
154	39	1239.7	0	0	0	0	18045	18980	22814	0
155	1244.9	1183.1	0	53313	29277	43758	0	0	65446	16822
156	96.8	20.4	4008	7873	0	33776	58456	61603	0	36518
157	543.1	937.5	13842	0	0	0	59034	44721	0	69163
158	1445.7	679.8	46224	0	52158	0	0	0	0	0
159	1107	537.9	0	34833	10659	69002	0	70295	0	62017
160	658.6	1132.5	0	0	52914	0	0	47263	5493	0
161	489	925.6	0	64655	0	64104	0	0	0	13549
162	567.3	272.3	0	0	64363	0	0	0	54827	72953
163	106	1114	14088	7791	26149	0	0	0	0	0
164	961.5	330.9	0	0	41585	47138	67096	0	63242	44420
165	850.7	1060.3	57464	0	51219	0	0	16748	0	69535
166	1101.7	709.8	69639	65549	0	0	45162	4708	27030	0
167	310	516.5	0	49824	0	16120	0	0	0	8282
