# ecdeed6e-1bbd-438e-9ede-6a642495cb08
11	6	5	166	30
0.0	125.0	43.7	167.3	180.0	93.3	169.3	54.0	77.8	59.1	153.3
105.7	0.0	130.4	145.4	23.6	142.0	109.0	46.5	116.6	66.9	173.8
22.4	52.4	0.0	175.9	119.6	65.8	134.5	121.1	64.9	114.2	12.6
160.0	146.0	65.4	0.0	106.9	85.5	43.4	156.3	147.8	77.6	88.5
112.9	147.4	146.4	65.2	0.0	84.3	10.6	78.1	100.7	94.0	150.7
60.1	151.9	115.0	172.8	130.2	0.0	83.9	124.7	144.8	169.3	14.0
158.4	50.8	35.9	17.0	109.0	187.3	0.0	89.4	38.6	130.0	139.9
178.6	149.4	156.1	35.4	125.2	36.3	157.7	0.0	91.4	50.1	158.9
24.4	146.0	133.5	127.0	51.0	84.3	137.8	23.3	0.0	23.0	95.1
49.5	177.5	190.4	116.1	139.7	135.5	123.6	35.8	18.2	0.0	134.7
83.4	37.1	60.3	33.0	95.5	85.3	100.0	161.0	123.5	85.1	0.0
1	43602	1	3
2	49762	4	6
3	67706	3	4
4	11377	2	11
5	28606	2	6
6	58185	3	6
7	71998	1	2
8	60051	1	11
9	42042	1	2
10	57184	4	3
11	59387	2	8
12	30483	3	6
13	53942	1	11
14	24601	5	2
15	28593	1	1
16	22698	1	10
17	22728	3	7
18	30726	3	5
19	74899	3	8
20	66613	1	8
21	48124	4	9
22	56654	2	4
23	11435	2	9
24	14168	4	4
25	16271	1	7
26	55554	5	3
27	12449	4	6
28	45064	2	11
29	76880	2	11
30	52671	2	1
1	149.6	508.3	604404	523538	484564	550011	622266	446626	546718	531648	471689	489394	518033
2	180.8	817.5	604834	522908	484408	548138	622316	449108	546486	530705	472960	486696	518294
3	122.8	1261.9	606998	522681	484498	549247	622096	446875	545683	533536	473737	489250	520162
4	466	1286.1	607599	521604	483288	548974	622990	449720	546093	530785	471267	489348	519567
5	464.3	653.6	604678	520390	482753	547954	623293	447312	544569	532311	472424	488772	521236
6	682.2	470	605094	522052	486361	546954	622237	447035	545171	531091	472031	486606	519424
1	28.1	462.2
2	336.3	1187
3	1162.5	594
4	1050.6	1440.6
5	729.4	937.6
1	1022.5	679.9	0	0	0	62890	32009	0	0	22675	43061	10119	54627
2	2.3	833.5	21049	26665	54118	0	0	8095	31537	0	0	19628	0
3	167.4	1362.6	57911	0	48917	0	0	0	0	29138	0	0	47242
4	1217.9	344.6	0	0	43057	21734	30566	49478	0	0	47281	50574	66521
5	631.2	31.2	46160	0	0	0	67566	0	33284	44905	49006	542	41141
6	260.7	781.9	3636	0	0	47548	72187	0	72163	876	0	10791	0
7	806.9	228.1	0	0	0	18395	0	46984	49749	0	0	26932	17382
8	1395.1	172.8	1972	0	67994	24105	27100	54301	0	0	1105	37294	5860
9	102.9	1105.1	19286	15656	0	0	0	36076	0	0	46478	3836	0
10	781.1	951.2	0	11827	0	0	60312	0	0	0	40830	0	0
11	437.5	479.4	14542	6098	59689	70442	0	52953	54297	40858	6093	0	703
12	915	71.7	0	0	27367	26519	36560	0	73081	0	0	0	5461
13	60.1	485.1	22426	56955	0	0	0	24776	0	0	0	0	0
14	127.8	1305.2	48319	74091	0	0	0	0	23923	55280	35494	0	0
15	254.4	584.8	55634	56843	0	0	13197	0	0	66195	0	23903	58128
16	322.5	102.8	0	54941	48656	66360	0	0	11988	67623	4438	0	0
17	520.4	907	45362	2323	38265	70844	0	44503	32511	24517	0	49729	70936
18	1444	562	2751	68891	0	7058	0	0	47214	63947	36021	73413	57011
19	120.1	260.9	16631	0	0	5031	0	0	0	54332	0	0	0
20	592.8	346.2	18168	0	0	35596	19530	0	51082	71227	0	0	57917
21	930.2	306.4	0	61874	0	35897	18969	0	0	27175	0	28402	44944
22	1379.3	456.3	0	18140	25542	39631	55724	45517	0	10660	0	35605	0
23	630.5	15	18990	0	0	0	0	8511	71354	8890	0	52880	0
24	226.1	793.3	42682	56915	36462	0	67606	61432	0	42211	0	19030	49270
25	1222.1	499.2	50870	22581	4435	0	0	0	70297	0	0	0	37428
26	835.4	714.9	37015	11292	0	0	73937	38045	66792	0	0	0	0
27	1245.7	81.3	0	0	0	10906	57640	59993	11142	0	11684	0	0
28	45.4	890.4	38166	56838	0	12429	0	0	0	0	73868	0	10469
29	1472.4	572	0	31659	48395	0	701	0	72922	0	49888	15993	67822
30	660.8	670.8	24292	31282	0	69522	34842	8216	43562	24484	0	26335	0
31	33.2	731.8	0	37509	0	0	57232	15563	0	0	0	0	17297
32	778.5	1374.5	45854	54238	27710	0	49713	0	59807	0	68065	65445	22626
33	170.7	1233.2	0	69345	31805	17161	0	0	0	42968	63458	70907	0
34	857.9	1362.5	24452	0	0	0	33207	25945	0	47294	0	21386	34979
35	1125.5	1255.3	0	0	60157	0	54284	30063	0	44648	0	0	0
36	708.5	1259.9	37200	0	0	0	10139	0	49281	53515	0	48738	0
37	785.1	973.2	0	0	53304	56668	0	0	0	0	5252	70812	0
38	1359.6	1017.8	0	0	29581	0	8086	0	36654	0	0	0	0
39	506.5	623	0	0	52375	0	57196	3053	65799	0	63949	46995	0
40	1282.9	1008.5	24318	0	0	60030	0	0	45832	0	0	0	41522
41	456.5	754.8	28716	67081	0	2139	43187	1688	0	47013	68435	34003	15738
42	145.9	362.2	0	0	0	38639	0	62828	7660	0	4317	0	0
43	542.6	929.8	0	36257	0	0	74284	0	57721	0	0	0	11243
44	560.1	55.9	32825	0	15829	18640	9170	0	0	0	65686	0	0
45	1153.9	744.8	31272	29913	20136	14225	6871	0	3043	0	33318	0	49218
46	421.3	153.5	18905	3017	0	0	43369	48533	0	74993	0	56119	64795
47	64.4	700.5	31442	11243	37862	7435	0	4968	30192	16499	586	0	0
48	1040.4	726.9	0	36863	0	0	46888	57382	0	39151	0	0	16538
49	149.3	1313.3	0	57376	0	0	0	0	13865	0	65891	0	72884
50	1469.5	72.9	0	0	57690	56564	0	0	0	26985	50812	0	44727
51	380	268.6	2085	0	0	0	14728	15137	56674	0	0	60749	0
52	1259.3	226.7	0	0	0	33718	0	19924	0	0	23651	31184	0
53	691	672.7	0	35837	0	0	0	0	10148	0	53433	0	0
54	895.3	1164.6	0	59924	22283	0	11191	0	0	34321	0	0	0
55	1041.1	769.6	34724	0	0	27201	68617	73350	0	34093	8431	0	0
56	1276	611.3	45367	53303	57503	0	0	9281	770	0	0	0	0
57	1234.1	1238.2	789	0	0	69870	0	0	0	0	61726	0	0
58	1077.2	417.2	21689	0	31394	0	54395	0	0	60720	0	0	10164
59	147	974.5	0	0	15752	0	5804	0	0	0	10906	37965	0
60	788.4	992.8	0	11419	74349	28926	16063	0	17035	18821	57337	29400	54348
61	1477	736.7	66699	0	0	59008	69741	0	73490	0	0	27950	61897
62	949.6	1230	0	0	0	0	0	2103	56277	14408	9048	0	71597
63	311.5	711.1	0	0	0	0	11130	37888	0	0	20172	0	0
64	197	183.5	44306	24023	0	0	0	1345	0	0	13870	29101	0
65	643.7	924.5	0	0	74370	0	0	0	0	0	62172	46960	56894
66	1090.4	742.8	0	8638	0	0	0	15537	60571	0	6381	0	35014
67	1423.9	270.9	5287	38570	0	0	30951	19053	32009	0	46631	0	0
68	264.8	1085.7	26779	0	55266	0	0	0	32132	0	0	0	0
69	392.8	881.3	0	57290	0	53727	72713	0	0	0	0	0	31465
70	748.7	1372.1	0	0	9073	0	0	45651	0	68610	3035	43255	0
71	861.2	888.1	8813	0	0	69993	41860	48410	0	20824	59739	30922	5775
72	542.1	307.3	0	0	74378	72670	59718	4898	60733	50038	38858	0	49971
73	585.5	503.2	0	0	0	33777	0	0	0	44214	0	21711	0
74	566.3	30.1	23800	71243	23423	1035	0	45176	55922	55991	2083	0	17641
75	226.6	1087.6	0	10913	59229	26022	64133	0	0	15247	0	0	73089
